nv;Datetime;bystar1_P;bystar1_Q;bystar1_Ep;bystar1_Eq
1962;2024-01-21 10:45:00;0;0.001356738;0;0.000988944
1963;2024-01-21 11:00:00;0;0.00144141;0;0.000349768
1964;2024-01-21 11:15:00;0;0.001476782;0;0.000364774
1965;2024-01-21 11:30:00;0;0.00127217;0;0.000343619
1966;2024-01-21 11:45:00;0;0.002935429;0;0.00052595
1967;2024-01-21 12:00:00;0;0.001223309;0;0.000519842
1968;2024-01-21 12:15:00;0;0.001524607;0;0.00034349
1969;2024-01-21 12:30:00;0;0.001352664;0;0.000359659
1970;2024-01-21 12:45:00;0;0.001711842;0;0.000383063
1971;2024-01-21 13:00:00;0;0.001548441;0;0.000407535
1972;2024-01-21 13:15:00;0;0.001768966;0;0.000414676
1973;2024-01-21 13:30:00;0;0.001197592;0;0.00037082
1974;2024-01-21 13:45:00;0;0.001651826;0;0.000356177
1975;2024-01-21 14:00:00;0;0.001218266;0;0.000358761
1976;2024-01-21 14:15:00;0;0.000910401;0;0.000266083
1977;2024-01-21 14:30:00;0;0.001928066;0;0.000354808
1978;2024-01-21 14:45:00;0;0.0016057;0;0.000441721
1979;2024-01-21 15:00:00;0;0.001116581;0;0.000340285
1980;2024-01-21 15:15:00;0;0.001964664;0;0.000385156
1981;2024-01-21 15:30:00;0;0.003715569;0;0.000710029
1982;2024-01-21 15:45:00;0;0.001950716;0;0.000708286
1983;2024-01-21 16:00:00;0;0.001899854;0;0.000481321
1984;2024-01-21 16:15:00;0;0.004002531;0;0.000737798
1985;2024-01-21 16:30:00;0;0.002905024;0;0.000863444
1986;2024-01-21 16:45:00;0.116218286;-0.216289435;0;-0.000353503
1987;2024-01-21 17:00:00;0.758337769;-2.257902186;0.109319507;-0.309273953
1988;2024-01-21 17:15:00;0.750646893;-2.254606275;0.188623083;-0.564063558
1989;2024-01-21 17:30:00;0.749148477;-2.261415185;0.187474421;-0.564502682
1990;2024-01-21 17:45:00;0.75381918;-2.262264559;0.187870957;-0.565459968
1991;2024-01-21 18:00:00;0.757877171;-2.267869633;0.188962044;-0.566266774
1992;2024-01-21 18:15:00;0.763098994;-2.27198112;0.190122021;-0.567481344
1993;2024-01-21 18:30:00;0.767228495;-2.275718528;0.191290936;-0.568462456
1994;2024-01-21 18:45:00;0.769170841;-2.273062687;0.192049917;-0.568597652
1995;2024-01-21 19:00:00;0.767050782;-2.263298265;0.192027703;-0.567045119
1996;2024-01-21 19:15:00;0.7718311;-2.290447895;0.192360235;-0.56921827
1997;2024-01-21 19:30:00;0.77211808;-2.28826499;0.192993647;-0.572339111
1998;2024-01-21 19:45:00;0.770969658;-2.273635403;0.192885967;-0.570237549
1999;2024-01-21 20:00:00;0.771953726;-2.278301964;0.192865423;-0.568992171
2000;2024-01-21 20:15:00;0.773254971;-2.273846406;0.193151087;-0.569018546
2001;2024-01-21 20:30:00;0.769527421;-2.246449658;0.192847799;-0.565037008
2002;2024-01-21 20:45:00;0.770113051;-2.298018983;0.192455059;-0.56805858
2003;2024-01-21 21:00:00;0.771950207;-2.248736928;0.192757907;-0.568344489
2004;2024-01-21 21:15:00;0.774504986;-2.250592573;0.193306899;-0.562416188
2005;2024-01-21 21:30:00;0.777086936;-2.328671603;0.19394899;-0.572408022
2006;2024-01-21 21:45:00;0.774460434;-2.32279952;0.193943421;-0.58143389
2007;2024-01-21 22:00:00;0.777193791;-2.325994441;0.193956778;-0.581099245
2008;2024-01-21 22:15:00;0.451161288;-0.881565352;0.153544385;-0.400944974
2009;2024-01-21 22:30:00;0.451786709;0.00185969;0.153580708;-0.109731725
2010;2024-01-21 22:45:00;0.453609745;0.001526629;0.15368668;0.00042329
2011;2024-01-21 23:00:00;0.456550554;0.002089496;0.153857809;0.000452016
2012;2024-01-21 23:15:00;0.460529296;0.002171169;0.154089601;0.000532583
2013;2024-01-21 23:30:00;0;0.002119395;0;0.000536321
2014;2024-01-21 23:45:00;0;0.001736988;0;0.000482048
2015;2024-01-22 00:00:00;0;0.001729215;0;0.000433275
2016;2024-01-22 00:15:00;0;0.002303776;0;0.000504124
2017;2024-01-22 00:30:00;0;0.002400964;0;0.000588093
2018;2024-01-22 00:45:00;0;0.002323078;0;0.000590505
2019;2024-01-22 01:00:00;0;0.002250178;0;0.000571657
2020;2024-01-22 01:15:00;0;0.002204954;0;0.000556892
2021;2024-01-22 01:30:00;0;0.002944917;0;0.000643734
2022;2024-01-22 01:45:00;0;0.003060807;0;0.000750716
2023;2024-01-22 02:00:00;0;0.003554657;0;0.000826933
2024;2024-01-22 02:15:00;0;0.002503009;0;0.000757208
2025;2024-01-22 02:30:00;0;0.002740763;0;0.000655471
2026;2024-01-22 02:45:00;0;0.003088711;0;0.000728684
2027;2024-01-22 03:00:00;0;0.003614231;0;0.000837868
2028;2024-01-22 03:15:00;0;0.00388724;0;0.000937684
2029;2024-01-22 03:30:00;0;0.003261734;0;0.000893622
2030;2024-01-22 03:45:00;0;0.003152052;0;0.000801723
2031;2024-01-22 04:00:00;0;0.003075304;0;0.00077842
2032;2024-01-22 04:15:00;0;0.001996612;0;0.00063399
2033;2024-01-22 04:30:00;0;0.002224059;0;0.000527584
2034;2024-01-22 04:45:00;0;0.002239998;0;0.000558007
2035;2024-01-22 05:00:00;0;0.00213848;0;0.00054731
2036;2024-01-22 05:15:00;0;0.002161007;0;0.000537436
2037;2024-01-22 05:30:00;0;0.00226101;0;0.000552752
2038;2024-01-22 05:45:00;0;0.002117674;0;0.000547335
2039;2024-01-22 06:00:00;0;-0.012931058;0;-0.000190209
2040;2024-01-22 06:15:00;0.669180373;-2.15994597;0;-0.271609629
2041;2024-01-22 06:30:00;0.666830934;-2.122550593;0.167001413;-0.53531207
2042;2024-01-22 06:45:00;0.528137445;-2.090821027;0.149371047;-0.526671452
2043;2024-01-22 07:00:00;0.532717965;-2.056823573;0.132606926;-0.518455575
2044;2024-01-22 07:15:00;4.327255796;-2.28755147;0.60749672;-0.54304688
2045;2024-01-22 07:30:00;9.947763621;0.205610912;1.784377427;-0.238780385
2046;2024-01-22 07:45:00;6.441305446;-2.01865494;2.048633633;-0.020949701
2047;2024-01-22 08:00:00;7.791336706;-1.24598692;1.779080269;-0.408080232
2048;2024-01-22 08:15:00;9.326959543;-1.775459085;2.139787031;-0.377680751
2049;2024-01-22 08:30:00;4.273065224;-2.691373271;1.700003096;-0.558354045
2050;2024-01-22 08:45:00;12.06036225;-1.140566941;2.041678434;-0.478992526
2051;2024-01-22 09:00:00;12.27891177;-0.759449792;3.042409253;-0.237502092
2052;2024-01-22 09:15:00;6.890960381;-1.512594517;2.396234019;-0.284005539
2053;2024-01-22 09:30:00;12.94903225;-2.303426425;2.479999079;-0.477002618
2054;2024-01-22 09:45:00;13.78484245;-2.942550983;3.341734338;-0.655747176
2055;2024-01-22 10:00:00;10.35746372;-4.55051133;3.017788272;-0.936632789
2056;2024-01-22 10:15:00;12.99288031;-2.701922378;2.918793004;-0.906554214
2057;2024-01-22 10:30:00;9.419546658;-3.018114861;2.801553371;-0.715004655
2058;2024-01-22 10:45:00;0.859712768;-1.888846893;1.284907428;-0.613370219
2059;2024-01-22 11:00:00;10.30837586;-5.163523276;1.396011079;-0.881546271
2060;2024-01-22 11:15:00;6.692336148;-2.857568221;2.125089001;-1.002636437
2061;2024-01-22 11:30:00;8.048601634;-2.215716195;1.842617223;-0.634160552
2062;2024-01-22 11:45:00;12.0565319;-4.84458359;2.513141692;-0.882537473
2063;2024-01-22 12:00:00;12.01187619;-5.089235156;3.00855101;-1.241727343
2064;2024-01-22 12:15:00;13.59175706;-5.324543756;3.200454156;-1.301722364
2065;2024-01-22 12:30:00;12.32333066;-3.492028278;3.239385965;-1.102071504
2066;2024-01-22 12:45:00;7.695994874;-3.217103339;2.502415691;-0.838641452
2067;2024-01-22 13:00:00;0.828303825;-2.09919231;1.065537337;-0.664536956
2068;2024-01-22 13:15:00;12.2239348;-0.915016497;1.631529829;-0.376776101
2069;2024-01-22 13:30:00;14.15725903;-1.915450695;3.297649229;-0.353808399
2070;2024-01-22 13:45:00;13.02448866;-1.056251439;3.397718461;-0.371462767
2071;2024-01-22 14:00:00;10.6327012;-1.380188729;2.957148733;-0.304555021
2072;2024-01-22 14:15:00;0.470039318;-0.189494865;1.387842565;-0.196210449
2073;2024-01-22 14:30:00;0.439016257;-0.022071368;1.280801278;-0.026445779
2074;2024-01-22 14:45:00;0.409868723;0.00274873;1.179733641;-0.002147841
2075;2024-01-22 15:00:00;0.382538305;0.003252273;1.084469475;0.000750125
2076;2024-01-22 15:15:00;0.356966595;0.00281983;0.994838604;0.000759013
2077;2024-01-22 15:30:00;0;0.009095608;0;0.00148943
2078;2024-01-22 15:45:00;0;0.005054373;0;0.001768748
2079;2024-01-22 16:00:00;0;0.002839511;0;0.000986735
2080;2024-01-22 16:15:00;0;0.003453199;0;0.000786589
2081;2024-01-22 16:30:00;0;0.002800991;0;0.000781774
2082;2024-01-22 16:45:00;0;0.002196543;0;0.000624692
2083;2024-01-22 17:00:00;0;0.002732635;0;0.000616147
2084;2024-01-22 17:15:00;0;0.002254893;0;0.000623441
2085;2024-01-22 17:30:00;0;0.002413651;0;0.000583568
2086;2024-01-22 17:45:00;0;0.002638685;0;0.000631542
2087;2024-01-22 18:00:00;0;0.002457045;0;0.000636966
2088;2024-01-22 18:15:00;0;0.002299846;0;0.000594611
2089;2024-01-22 18:30:00;0;0.00205338;0;0.000544153
2090;2024-01-22 18:45:00;0;0.010013642;0;0.001508378
2091;2024-01-22 19:00:00;0;0.011167997;0;0.002647705
2092;2024-01-22 19:15:00;0;0.011460267;0;0.002828533
2093;2024-01-22 19:30:00;0;0.012181965;0;0.002955279
2094;2024-01-22 19:45:00;0;0.011572518;0;0.00296931
2095;2024-01-22 20:00:00;0;0.012065032;0;0.002954694
2096;2024-01-22 20:15:00;0;0.007869624;0;0.002491832
2097;2024-01-22 20:30:00;0;0.002152404;0;0.001252753
2098;2024-01-22 20:45:00;0;0.002350532;0;0.000562867
2099;2024-01-22 21:00:00;0;0.00225407;0;0.000575575
2100;2024-01-22 21:15:00;0;0.002658347;0;0.000614052
2101;2024-01-22 21:30:00;0;0.002310089;0;0.000621055
2102;2024-01-22 21:45:00;0;0.002186724;0;0.000562102
2103;2024-01-22 22:00:00;0;0.004512479;0;0.0008374
2104;2024-01-22 22:15:00;0.117851457;-0.414459997;0;-0.00055191
2105;2024-01-22 22:30:00;0.530793206;-2.170802373;0.081080583;-0.323157796
2106;2024-01-22 22:45:00;0.506075978;-1.996159079;0.129608648;-0.520870181
2107;2024-01-22 23:00:00;0.447973812;0.011114568;0.123638547;-0.246756629
2108;2024-01-22 23:15:00;0.362672477;0.012033764;0.109402153;0.002893542
2109;2024-01-22 23:30:00;0.285548724;0.003515789;0.092410328;0.001943694
2110;2024-01-22 23:45:00;0.251979306;-0.552004028;0.078173934;-0.000433911
2111;2024-01-23 00:00:00;0.325651358;-0.117664272;0.072203833;-0.083708537
2112;2024-01-23 00:15:00;0.615532867;-1.016648841;0.117648028;-0.141789139
2113;2024-01-23 00:30:00;0.286705888;-0.649275245;0.112779844;-0.208240511
2114;2024-01-23 00:45:00;0.261392799;0.003028728;0.111856519;-0.080405739
2115;2024-01-23 01:00:00;0.238148226;0.002079145;0.110997945;0.000638484
2116;2024-01-23 01:15:00;0.216885211;0.002234117;0.110201916;0.000539158
2117;2024-01-23 01:30:00;0.197516794;0.005388382;0.109466226;0.000952812
2118;2024-01-23 01:45:00;0;0.004397888;0;0.001223284
2119;2024-01-23 02:00:00;0;0.002534565;0;0.000866557
2120;2024-01-23 02:15:00;0;0.002800968;0;0.000666942
2121;2024-01-23 02:30:00;0;0.002224931;0;0.000628237
2122;2024-01-23 02:45:00;0;0.003315181;0;0.000692514
2123;2024-01-23 03:00:00;0;0.002518142;0;0.000729165
2124;2024-01-23 03:15:00;0;0.002358539;0;0.000609585
2125;2024-01-23 03:30:00;0;0.002421146;0;0.000597461
2126;2024-01-23 03:45:00;0;0.00244076;0;0.000607738
2127;2024-01-23 04:00:00;0;0.002756063;0;0.000649603
2128;2024-01-23 04:15:00;0;0.002463793;0;0.000652482
2129;2024-01-23 04:30:00;0;0.002546302;0;0.000626262
2130;2024-01-23 04:45:00;0;0.002565718;0;0.000639002
2131;2024-01-23 05:00:00;0;0.002112109;0;0.000584728
2132;2024-01-23 05:15:00;0;0.002203504;0;0.000539452
2133;2024-01-23 05:30:00;0;0.002546198;0;0.000593713
2134;2024-01-23 05:45:00;0;0.002590274;0;0.000642059
2135;2024-01-23 06:00:00;0.07372806;-0.132939;0;-0.000311408
2136;2024-01-23 06:15:00;0.75841537;-2.159911164;0.104017929;-0.286606271
2137;2024-01-23 06:30:00;9.265064494;-1.9050655;1.252934983;-0.508122083
2138;2024-01-23 06:45:00;9.992547943;-1.833238504;2.407201555;-0.467288
2139;2024-01-23 07:00:00;11.57486506;-1.89539068;2.695926625;-0.466078648
2140;2024-01-23 07:15:00;11.3794523;-1.570453519;2.86928967;-0.433230525
2141;2024-01-23 07:30:00;8.616173762;-1.534412587;2.499453258;-0.388108263
2142;2024-01-23 07:45:00;9.546100047;-1.571939038;2.270284226;-0.388293953
2143;2024-01-23 08:00:00;6.984140426;-2.017590361;2.066280059;-0.448691175
2144;2024-01-23 08:15:00;3.467278798;-2.001071878;1.306427403;-0.50233278
2145;2024-01-23 08:30:00;3.81991732;-2.381935994;0.910899515;-0.547875984
2146;2024-01-23 08:45:00;6.891740408;-2.143828183;1.338957216;-0.565720522
2147;2024-01-23 09:00:00;8.98051581;-2.163383878;1.984032027;-0.538401508
2148;2024-01-23 09:15:00;11.40205224;-1.743649052;2.547821007;-0.488379116
2149;2024-01-23 09:30:00;11.65537699;-1.782487517;2.882178654;-0.440767071
2150;2024-01-23 09:45:00;9.281472533;-1.894607955;2.617106191;-0.459636934
2151;2024-01-23 10:00:00;9.130738988;-1.558940077;2.30152644;-0.431693504
2152;2024-01-23 10:15:00;9.033053001;-1.241009952;2.270473999;-0.349993754
2153;2024-01-23 10:30:00;0.83304537;-2.274295069;1.233262296;-0.439413128
2154;2024-01-23 10:45:00;0.814373553;-2.316052906;0.205927365;-0.573793497
2155;2024-01-23 11:00:00;0.81358546;-2.315949168;0.203494877;-0.579000259
2156;2024-01-23 11:15:00;0.810636195;-2.335870722;0.203027707;-0.581477486
2157;2024-01-23 11:30:00;0.807754585;-2.328723405;0.202298847;-0.583074266
2158;2024-01-23 11:45:00;8.213090373;-2.709757595;1.12760562;-0.629810125
2159;2024-01-23 12:00:00;9.799930677;-0.943559324;2.251627631;-0.456664615
2160;2024-01-23 12:15:00;0.823861554;-2.329899746;1.327974029;-0.409182384
2161;2024-01-23 12:30:00;8.211536261;-1.810080446;1.129424727;-0.517497524
2162;2024-01-23 12:45:00;9.828948289;-0.619768214;2.255060569;-0.303731082
2163;2024-01-23 13:00:00;7.970562098;-0.805994053;2.224938798;-0.178220283
2164;2024-01-23 13:15:00;9.875753989;0.135408029;2.230789511;-0.071766405
2165;2024-01-23 13:30:00;7.353017136;-0.624201397;2.153596391;-0.010891542
2166;2024-01-23 13:45:00;10.49502749;-0.191759304;2.231005578;-0.101995088
2167;2024-01-23 14:00:00;11.39840474;0.409168235;2.736679029;0.008672049
2168;2024-01-23 14:15:00;6.41947389;-1.173765708;2.227234829;-0.024704837
2169;2024-01-23 14:30:00;0.067940627;-0.207685815;0.810926815;-0.17268144
2170;2024-01-23 14:45:00;0.067838078;-0.20779021;0.016972338;-0.051934503
2171;2024-01-23 15:00:00;0.067588269;-0.207867526;0.016928293;-0.051957217
2172;2024-01-23 15:15:00;0.067598938;-0.207262141;0.016898401;-0.051891208
2173;2024-01-23 15:30:00;0.069938791;-0.204763001;0.017192216;-0.051503143
2174;2024-01-23 15:45:00;0.067567182;-0.207570431;0.017188247;-0.051541679
2175;2024-01-23 16:00:00;0.068002444;-0.20806482;0.016946203;-0.051954406
2176;2024-01-23 16:15:00;0.067890753;-0.208016726;0.01698665;-0.052010193
2177;2024-01-23 16:30:00;0.067862163;-0.208175677;0.016969115;-0.05202405
2178;2024-01-23 16:45:00;0.06792251;-0.208010391;0.016973084;-0.052023259
2179;2024-01-23 17:00:00;0.028322453;-0.056572198;0.01203062;-0.033072824
2180;2024-01-23 17:15:00;0.028371766;0.001852895;0.012536915;-0.006622992
2181;2024-01-23 17:30:00;0.028565704;0.001432764;0.014299265;0.000410707
2182;2024-01-23 17:45:00;0.028973266;0.007631553;0.017682873;0.00113304
2183;2024-01-23 18:00:00;0.029663449;0.010395642;0.02305294;0.002253399
2184;2024-01-23 18:15:00;0;0.007398431;0;0.002224259
2185;2024-01-23 18:30:00;0;0.001357075;0;0.001094438
2186;2024-01-23 18:45:00;0;0.001184573;0;0.000317706
2187;2024-01-23 19:00:00;0;0.00140529;0;0.000323733
2188;2024-01-23 19:15:00;0;0.001121579;0;0.000315859
2189;2024-01-23 19:30:00;0;0.001043269;0;0.000270606
2190;2024-01-23 19:45:00;0;0.001145872;0;0.000273643
2191;2024-01-23 20:00:00;0;0.001401669;0;0.000318443
2192;2024-01-23 20:15:00;0;0.001507326;0;0.000363624
2193;2024-01-23 20:30:00;0;0.0010487;0;0.000319503
2194;2024-01-23 20:45:00;0;0.00110084;0;0.000268692
2195;2024-01-23 21:00:00;0;0.001388545;0;0.000311173
2196;2024-01-23 21:15:00;0;0.001434558;0;0.000352888
2197;2024-01-23 21:30:00;0;0.001217851;0;0.000331551
2198;2024-01-23 21:45:00;0;0.00754776;0;0.001095701
2199;2024-01-23 22:00:00;0.135445727;-0.32635529;0;-0.000900816
2200;2024-01-23 22:15:00;6.041776771;-1.363461841;0.772152812;-0.211227141
2201;2024-01-23 22:30:00;11.73185682;-1.287626435;2.221704199;-0.331386034
2202;2024-01-23 22:45:00;11.72200497;-1.084453617;2.931732725;-0.296510007
2203;2024-01-23 23:00:00;9.798458893;-1.569073857;2.690057983;-0.331690934
2204;2024-01-23 23:15:00;11.14441258;-1.201409374;2.617858934;-0.346310404
2205;2024-01-23 23:30:00;11.85463511;-1.269729076;2.874880961;-0.308892306
2206;2024-01-23 23:45:00;10.61294809;-1.493376729;2.8084479;-0.345388226
2207;2024-01-24 00:00:00;11.02146273;-1.538028558;2.704301353;-0.378925661
2208;2024-01-24 00:15:00;12.01849328;-0.728172621;2.879994501;-0.283275147
2209;2024-01-24 00:30:00;10.90061951;-1.149562114;2.864889098;-0.234716842
2210;2024-01-24 00:45:00;10.19606082;-1.653836192;2.637085041;-0.350424788
2211;2024-01-24 01:00:00;7.222664874;-1.425426265;2.177340712;-0.384907807
2212;2024-01-24 01:15:00;11.67255457;-1.67216898;2.36190243;-0.387199406
2213;2024-01-24 01:30:00;14.23432278;-2.459611556;3.238359668;-0.516472567
2214;2024-01-24 01:45:00;10.00233455;-2.484248661;3.029582166;-0.617982527
2215;2024-01-24 02:00:00;3.336430309;-1.606779227;1.667345608;-0.511378486
2216;2024-01-24 02:15:00;3.022376131;-1.957689202;0.794850805;-0.445558554
2217;2024-01-24 02:30:00;3.022508358;-1.954242907;0.755610561;-0.488991514
2218;2024-01-24 02:45:00;3.015791109;-1.923675449;0.754787433;-0.484739794
2219;2024-01-24 03:00:00;3.087728705;-1.688985448;0.762939977;-0.451582612
2220;2024-01-24 03:15:00;6.189710504;-2.386751674;1.159679901;-0.50946714
2221;2024-01-24 03:30:00;11.51104041;-3.133168493;2.212593864;-0.689990021
2222;2024-01-24 03:45:00;13.35311383;-3.514312014;3.10801928;-0.830935063
2223;2024-01-24 04:00:00;12.30455428;-3.06739869;3.207208513;-0.822713838
2224;2024-01-24 04:15:00;13.24337523;-3.276580839;3.193491188;-0.792997441
2225;2024-01-24 04:30:00;12.9387377;-3.037149064;3.272764116;-0.789216238
2226;2024-01-24 04:45:00;11.69347318;-3.057021121;3.07902636;-0.761771273
2227;2024-01-24 05:00:00;13.00216037;-2.838994736;3.086954194;-0.737001982
2228;2024-01-24 05:15:00;11.2447313;-2.276619001;3.030861459;-0.639451717
2229;2024-01-24 05:30:00;13.12475117;-2.289936289;3.04618531;-0.570819411
2230;2024-01-24 05:45:00;12.78975191;-2.039729031;3.239312885;-0.541208165
2231;2024-01-24 06:00:00;12.12371425;-2.082172627;3.11418327;-0.515237707
2232;2024-01-24 06:15:00;13.04115463;-1.583852797;3.14560861;-0.458253178
2233;2024-01-24 06:30:00;12.8498844;-1.486638358;3.236379878;-0.383811394
2234;2024-01-24 06:45:00;12.34025199;-1.89663148;3.148767048;-0.42290873
2235;2024-01-24 07:00:00;11.65413033;-2.019757305;2.99929779;-0.489548598
2236;2024-01-24 07:15:00;10.46810366;-1.858093974;2.765279248;-0.48473141
2237;2024-01-24 07:30:00;12.73531243;-1.645363232;2.900427011;-0.437932151
2238;2024-01-24 07:45:00;12.76485614;-1.522289934;3.187521072;-0.395956646
2239;2024-01-24 08:00:00;12.85625135;-1.530789482;3.202638437;-0.381634927
2240;2024-01-24 08:15:00;11.28378856;-1.608660786;3.01750499;-0.392431284
2241;2024-01-24 08:30:00;13.65505505;-1.680323794;3.117355451;-0.411123072
2242;2024-01-24 08:45:00;12.4547375;-1.875989098;3.263724068;-0.444539112
2243;2024-01-24 09:00:00;12.99224053;-2.352243204;3.180872254;-0.528529038
2244;2024-01-24 09:15:00;11.29815778;-1.8658195;3.036299788;-0.527257838
2245;2024-01-24 09:30:00;10.63341323;-1.356233309;2.741446376;-0.402756601
2246;2024-01-24 09:45:00;9.735913243;-2.028762594;2.546165809;-0.423124488
2247;2024-01-24 10:00:00;9.655142074;-2.021717182;2.423881915;-0.506309972
2248;2024-01-24 10:15:00;2.999516961;-1.772663256;1.581832379;-0.474297555
2249;2024-01-24 10:30:00;2.997573348;-1.78630635;0.749636289;-0.444871201
2250;2024-01-24 10:45:00;2.99020349;-1.781442968;0.748472105;-0.445968665
2251;2024-01-24 11:00:00;9.766035946;-1.966746909;1.59452993;-0.468523735
2252;2024-01-24 11:15:00;3.00888808;-1.808457869;1.596865503;-0.471900597
2253;2024-01-24 11:30:00;9.721696654;-1.949452463;1.591323092;-0.469738791
2254;2024-01-24 11:45:00;9.714168282;-2.086368148;2.429483117;-0.504477576
2255;2024-01-24 12:00:00;3.275403167;-1.205987499;1.623696431;-0.411544456
2256;2024-01-24 12:15:00;9.763900659;-1.70737638;1.629912978;-0.364170485
2257;2024-01-24 12:30:00;6.716451319;-1.791258598;2.060043997;-0.437329372
2258;2024-01-24 12:45:00;3.59979547;-1.445731723;1.289530849;-0.40462379
2259;2024-01-24 13:00:00;8.330780112;-4.015853032;1.491321948;-0.682698094
2260;2024-01-24 13:15:00;10.3523702;-4.193394724;2.335393789;-1.026155969
2261;2024-01-24 13:30:00;10.47768696;-3.998589467;2.603757145;-1.023998024
2262;2024-01-24 13:45:00;10.47306153;-3.569748835;2.618843561;-0.946042288
2263;2024-01-24 14:00:00;10.63198896;-3.892966048;2.638131311;-0.93283936
2264;2024-01-24 14:15:00;9.579192882;-4.422520482;2.526397731;-1.039435816
2265;2024-01-24 14:30:00;3.032382112;-1.656160024;1.576446874;-0.759835063
2266;2024-01-24 14:45:00;2.994497176;-1.785636452;0.753359911;-0.43022456
2267;2024-01-24 15:00:00;2.980146678;-1.790470842;0.746830482;-0.447013412
2268;2024-01-24 15:15:00;3.027030646;-1.711122907;0.750897165;-0.437699219
2269;2024-01-24 15:30:00;7.759324623;-2.511076941;1.348294409;-0.527774981
2270;2024-01-24 15:45:00;1.505594961;-2.489612922;1.158114948;-0.625086233
2271;2024-01-24 16:00:00;6.048861589;-3.374608669;0.944307069;-0.733027699
2272;2024-01-24 16:15:00;1.677344063;-2.675306316;0.965775707;-0.756239373
2273;2024-01-24 16:30:00;0.988440974;-2.3871335;0.33322313;-0.632804977
2274;2024-01-24 16:45:00;5.849085788;-3.231181227;0.854690845;-0.702289341
2275;2024-01-24 17:00:00;3.854505825;-2.968482513;1.212948952;-0.774957968
2276;2024-01-24 17:15:00;6.155459877;-2.881122531;1.251245713;-0.731200631
2277;2024-01-24 17:30:00;6.876163877;-3.620592315;1.628952969;-0.812714356
2278;2024-01-24 17:45:00;7.779984283;-3.696063097;1.83201852;-0.914581926
2279;2024-01-24 18:00:00;5.404043813;-3.039154492;1.648003512;-0.841902199
2280;2024-01-24 18:15:00;0.081193878;-0.207680318;0.685654711;-0.405854351
2281;2024-01-24 18:30:00;0.077942071;-0.212219242;0.019891994;-0.052487445
2282;2024-01-24 18:45:00;0.074736608;-0.217124251;0.019084835;-0.053667937
2283;2024-01-24 19:00:00;0.074697849;-0.21721752;0.018679307;-0.054292721
2284;2024-01-24 19:15:00;0.074734599;-0.217303279;0.018679056;-0.0543151
2285;2024-01-24 19:30:00;0.074821877;-0.216916203;0.018694559;-0.054277435
2286;2024-01-24 19:45:00;0.074748444;-0.217604525;0.01869629;-0.054315091
2287;2024-01-24 20:00:00;0.073527839;-0.216551205;0.018534535;-0.054269466
2288;2024-01-24 20:15:00;0.074505328;-0.217269732;0.018504146;-0.054227617
2289;2024-01-24 20:30:00;0.074591242;-0.217118163;0.018637071;-0.054298487
2290;2024-01-24 20:45:00;0.074728939;-0.217684626;0.018665023;-0.054350349
2291;2024-01-24 21:00:00;0.074743193;-0.21755793;0.018684017;-0.054405319
2292;2024-01-24 21:15:00;0.074506557;-0.217374388;0.018656219;-0.05436654
2293;2024-01-24 21:30:00;0.074838411;-0.21738162;0.018668121;-0.054344501
2294;2024-01-24 21:45:00;0.074695766;-0.217713382;0.018691772;-0.054386875
2295;2024-01-24 22:00:00;0.449765605;-1.396796398;0.065557671;-0.201813723
2296;2024-01-24 22:15:00;4.904173598;-2.764160814;0.6692424;-0.520119652
2297;2024-01-24 22:30:00;8.35541293;-3.223800025;1.657448316;-0.748495105
2298;2024-01-24 22:45:00;6.936828682;-3.039201868;1.911530202;-0.782875237
2299;2024-01-24 23:00:00;0.826227187;-2.430761334;0.970381984;-0.6837454
2300;2024-01-24 23:15:00;1.245437379;-2.355961839;0.258958071;-0.598340397
2301;2024-01-24 23:30:00;6.247027448;-3.142576085;0.936558103;-0.687317241
2302;2024-01-24 23:45:00;7.013154907;-2.098441551;1.657522794;-0.655127205
2303;2024-01-25 00:00:00;5.962305595;-2.941946408;1.621932563;-0.630048495
2304;2024-01-25 00:15:00;1.09233799;-2.611055834;0.881830448;-0.69412528
2305;2024-01-25 00:30:00;1.156731113;-2.625118898;0.281133638;-0.654521842
2306;2024-01-25 00:45:00;0.838857243;-2.509404652;0.249448544;-0.641815444
2307;2024-01-25 01:00:00;0.892990488;-2.406498857;0.216480966;-0.614487939
2308;2024-01-25 01:15:00;2.568082931;-2.677910249;0.432634177;-0.635551138
2309;2024-01-25 01:30:00;9.23317229;-3.992511201;1.475156903;-0.833802681
2310;2024-01-25 01:45:00;6.905232674;-2.513939123;2.01730062;-0.81330629
2311;2024-01-25 02:00:00;1.184865104;-2.376481304;1.011262222;-0.611302553
2312;2024-01-25 02:15:00;10.22439524;-2.779993744;1.426157544;-0.644559381
2313;2024-01-25 02:30:00;7.16419667;-2.610484271;2.173573989;-0.673809752
2314;2024-01-25 02:45:00;7.289653887;-2.578235427;1.80673132;-0.648589962
2315;2024-01-25 03:00:00;0.822042505;-2.49011669;1.013962049;-0.633544015
2316;2024-01-25 03:15:00;0.8187356;-2.483934829;0.205097263;-0.62175644
2317;2024-01-25 03:30:00;9.995782164;-2.698341436;1.351814721;-0.647784533
2318;2024-01-25 03:45:00;10.64362051;-2.525023353;2.579925334;-0.652920599
2319;2024-01-25 04:00:00;11.068807;-2.902027279;2.714053439;-0.678381329
2320;2024-01-25 04:15:00;6.118493917;-2.926655488;2.148412615;-0.728585346
