nv;Datetime;sg3_P;sg3_Q;sg3_Ep;sg3_Eq
3752;2024-02-09 02:15:00;7.758837725;1.452330265;2.276741359;0.297321739
3753;2024-02-09 02:30:00;9.362758513;0.919776284;2.14019953;0.296513319
3754;2024-02-09 02:45:00;23.92360352;0.463019879;4.160795255;0.17284952
3755;2024-02-09 03:00:00;18.29490334;0.759247718;5.277313358;0.15278345
3756;2024-02-09 03:15:00;19.4285357;0.762451223;4.715429879;0.190212368
3757;2024-02-09 03:30:00;29.7480445;0.29112351;6.147072524;0.131696842
3758;2024-02-09 03:45:00;32.99568022;0.291327886;7.842965589;0.072806424
3759;2024-02-09 04:00:00;16.80561346;1.324356118;6.22516171;0.201960501
3760;2024-02-09 04:15:00;10.79951993;1.890069364;3.450641675;0.401803185
3761;2024-02-09 04:30:00;15.76714695;1.520446528;3.32083336;0.426314487
3762;2024-02-09 04:45:00;25.31087888;2.743784977;5.134753229;0.533028938
3763;2024-02-09 05:00:00;14.35713621;2.80546691;4.958501886;0.693656486
3764;2024-02-09 05:15:00;11.63519654;1.77745592;3.249041594;0.572865354
3765;2024-02-09 05:30:00;14.559994;1.681816286;3.274398818;0.432409026
3766;2024-02-09 05:45:00;27.12335025;2.210531459;5.210418031;0.486543468
3767;2024-02-09 06:00:00;18.75453698;2.778065346;5.734735903;0.623574601
3768;2024-02-09 06:15:00;23.5481145;0.722472589;5.287831435;0.437567242
3769;2024-02-09 06:30:00;27.81905436;0.878710542;6.420896108;0.200147891
3770;2024-02-09 06:45:00;34.06978399;3.294575843;7.736104794;0.521660798
3771;2024-02-09 07:00:00;24.45883125;4.090883224;7.316076905;0.923182383
3772;2024-02-09 07:15:00;42.06328497;4.865300335;8.315264527;1.119522945
3773;2024-02-09 07:30:00;55.99797685;5.835657041;12.25765773;1.337619672
3774;2024-02-09 07:45:00;109.1375929;8.076872859;20.64194622;1.739066238
3775;2024-02-09 08:00:00;112.7062117;9.005928381;27.73047557;2.135350155
3776;2024-02-09 08:15:00;132.8579097;13.80485217;30.69551518;2.851347569
3777;2024-02-09 08:30:00;98.77520962;13.71301425;28.95413992;3.439733302
3778;2024-02-09 08:45:00;80.83047374;10.13198239;22.45071042;2.980624579
3779;2024-02-09 09:00:00;85.18008143;12.78104831;20.7513194;2.864128837
3780;2024-02-09 09:15:00;92.91133955;13.34654508;22.26142762;3.265949174
3781;2024-02-09 09:30:00;110.1959599;11.73832616;25.38841243;3.135608905
3782;2024-02-09 09:45:00;93.91120942;11.10017913;25.51339617;2.854813161
3783;2024-02-09 10:00:00;109.5941629;12.47199491;25.43817154;2.946521755
3784;2024-02-09 10:15:00;94.72871319;11.66207728;25.54035951;3.016759024
3785;2024-02-09 10:30:00;99.60902839;7.779274625;24.2922177;2.430168988
3786;2024-02-09 10:45:00;97.51385332;11.65752559;24.64036021;2.429600027
3787;2024-02-09 11:00:00;117.3566334;9.67297559;26.85881084;2.666312648
3788;2024-02-09 11:15:00;91.62162447;10.4601118;26.12228223;2.63859785
3789;2024-02-09 11:30:00;98.29423809;11.247248;23.73948282;2.58712751
3790;2024-02-09 11:45:00;100.6348586;9.228053686;24.86613709;2.559412711
3791;2024-02-09 12:00:00;86.95654012;9.560982979;23.44892484;2.730349366
3792;2024-02-09 12:15:00;93.39047916;10.51088165;22.54337741;3.047803155
3793;2024-02-09 12:30:00;88.41975315;15.23903683;22.72627904;3.21873981
3794;2024-02-09 12:45:00;74.82711598;9.436967403;20.40585864;3.084500529
3795;2024-02-09 13:00:00;75.07889183;9.827031728;18.73825098;2.407999891
3796;2024-02-09 13:15:00;84.95422089;13.09771074;20.00413909;2.865592809
3797;2024-02-09 13:30:00;88.64158829;10.82427974;21.69947615;2.99024881
3798;2024-02-09 13:45:00;77.9039292;7.516904531;20.81818969;2.292648034
3799;2024-02-09 14:00:00;53.97427068;3.884755703;16.48477499;1.425207529
3800;2024-02-09 14:15:00;9.220239438;0.763420091;7.899313765;0.581021974
3801;2024-02-09 14:30:00;7.870944834;0.354093043;2.136398034;0.139689142
3802;2024-02-09 14:45:00;18.5817753;-0.006508354;3.306590017;0.042663909
3803;2024-02-09 15:00:00;27.16669979;-0.037458006;5.718559386;-0.005495795
3804;2024-02-09 15:15:00;8.577241581;0.119256365;4.467992671;0.002443939
3805;2024-02-09 15:30:00;7.130066079;0.19151788;1.963413458;0.038846781
3806;2024-02-09 15:45:00;24.28744966;-0.053086145;3.927189468;0.013548506
3807;2024-02-09 16:00:00;14.754912;-0.020678715;4.880295208;-0.009220607
3808;2024-02-09 16:15:00;6.677111597;0.079312221;2.67900295;0.001515719
3809;2024-02-09 16:30:00;8.262883564;0.134006259;1.867499395;0.02666481
3810;2024-02-09 16:45:00;16.98093668;0.012824896;3.155477531;0.018353894
3811;2024-02-09 17:00:00;7.096320841;-0.054402945;3.009657191;-0.000991468
3812;2024-02-09 17:15:00;11.54903868;-0.115082266;2.33066994;-0.021185651
3813;2024-02-09 17:30:00;60.74384861;0.596597962;9.036610911;0.009732938
3814;2024-02-09 17:45:00;53.04707632;1.935033894;14.22386562;0.316453982
3815;2024-02-09 18:00:00;53.54634646;8.858582899;13.32417785;1.349202099
3816;2024-02-09 18:15:00;63.33404578;13.43611562;14.61004903;2.786837315
3817;2024-02-09 18:30:00;73.92063961;13.95933212;17.15683567;3.424430968
3818;2024-02-09 18:45:00;61.23561173;13.81251262;16.89453142;3.471480593
3819;2024-02-09 19:00:00;56.85098505;13.94749061;14.7608246;3.470000403
3820;2024-02-09 19:15:00;71.64635695;13.42709896;16.06216775;3.421823696
3821;2024-02-09 19:30:00;66.86097224;13.53276523;17.31341615;3.369983024
3822;2024-02-09 19:45:00;55.4911403;14.67245637;15.29401407;3.5256527
3823;2024-02-09 20:00:00;56.77484748;14.92090711;14.03324847;3.699170436
3824;2024-02-09 20:15:00;71.62988406;13.7377614;16.05059144;3.582333564
3825;2024-02-09 20:30:00;55.59147012;14.48340145;15.90266927;3.527645356
3826;2024-02-09 20:45:00;51.10162405;14.570337;13.33663677;3.631717306
3827;2024-02-09 21:00:00;64.121019;13.97995209;14.40283038;3.568786136
3828;2024-02-09 21:15:00;63.7455978;13.69424656;15.9833271;3.459274832
3829;2024-02-09 21:30:00;53.82457043;14.87213214;14.69627103;3.570797338
3830;2024-02-09 21:45:00;53.25853584;12.92430962;13.38538828;3.47455522
3831;2024-02-09 22:00:00;49.85732066;2.293123687;12.88948206;1.902179163
3832;2024-02-09 22:15:00;10.58383614;-0.013426288;7.5551446;0.283303427
3833;2024-02-09 22:30:00;8.014994659;0.123911387;2.32485385;0.001350144
3834;2024-02-09 22:45:00;14.50069478;0.095426792;2.814461181;0.027417272
3835;2024-02-09 23:00:00;17.19795366;0.047642488;3.962331056;0.022565174
3836;2024-02-09 23:15:00;8.522280688;0.016137202;3.215029293;0.013463529
3837;2024-02-09 23:30:00;8.087796052;0.050217279;2.076259593;0.00829431
3838;2024-02-09 23:45:00;17.22251492;0.034067961;3.163788871;0.007988637
3839;2024-02-10 00:00:00;17.27706292;0.017918643;4.31244723;0.007835378
3840;2024-02-10 00:15:00;6.817787349;0.042506427;3.011856284;0.007553134
3841;2024-02-10 00:30:00;7.644875254;0.024615386;1.807832825;0.00577742
3842;2024-02-10 00:45:00;19.62560327;0.006159408;3.408809816;0.002941181
3843;2024-02-10 01:00:00;14.73792209;0.005513863;4.295440669;0.001459159
3844;2024-02-10 01:15:00;5.488199089;0.114799651;2.528265147;0.015039189
3845;2024-02-10 01:30:00;10.17319419;0.046403848;1.95767416;0.020150437
3846;2024-02-10 01:45:00;21.06948315;0.002130056;3.905334667;0.006066738
3847;2024-02-10 02:00:00;12.65256153;0.086091803;4.215255584;0.011027732
3848;2024-02-10 02:15:00;6.73831348;0.040118564;2.423859376;0.015776296
3849;2024-02-10 02:30:00;9.930971843;-0.004392827;2.083660665;0.004024996
3850;2024-02-10 02:45:00;22.57940023;-0.00594395;4.063796509;-0.001292097
3851;2024-02-10 03:00:00;10.2168196;0.077447211;4.099527478;0.000637076
3852;2024-02-10 03:15:00;8.395371473;0.022828938;2.326523884;0.012534519
3853;2024-02-10 03:30:00;9.621100858;-0.044622456;2.252059041;-0.000922003
3854;2024-02-10 03:45:00;21.58685839;0.047822588;3.900994906;0.000193085
3855;2024-02-10 04:00:00;11.78452432;-0.001990984;4.171422839;0.005499972
3856;2024-02-10 04:15:00;8.847685708;0.020109213;2.579026254;0.000204032
3857;2024-02-10 04:30:00;10.25446787;0.04488088;2.387769198;0.008123762
3858;2024-02-10 04:45:00;21.79751705;0.009899872;4.006498115;0.006847594
3859;2024-02-10 05:00:00;9.694674833;-0.015866378;3.936523985;-0.000286555
3860;2024-02-10 05:15:00;9.444646974;-0.002941188;2.392415226;-0.002350946
3861;2024-02-10 05:30:00;13.63164427;0.001077932;2.884536406;-0.000170441
3862;2024-02-10 05:45:00;18.84959998;4.71737E-05;4.060155532;0.000140638
3863;2024-02-10 06:00:00;9.382372045;0.015329924;3.528996503;0.001922137
3864;2024-02-10 06:15:00;8.02681816;-0.030344856;2.176148776;-0.000629937
3865;2024-02-10 06:30:00;15.90539672;0.029540531;2.99152686;-5.09E-05
3866;2024-02-10 06:45:00;17.84870348;-0.003050938;4.219262526;0.003001233
3867;2024-02-10 07:00:00;8.948385979;0.007942617;3.349636182;0.000169693
3868;2024-02-10 07:15:00;7.737182252;0.041615075;2.085696029;0.006194712
3869;2024-02-10 07:30:00;19.30107512;0.017453952;3.379782172;0.007383628
3870;2024-02-10 07:45:00;12.4047082;0.003773074;3.963222915;0.002653378
3871;2024-02-10 08:00:00;9.155502659;0.006820979;2.695026357;0.001324257
3872;2024-02-10 08:15:00;11.33285677;0.048738133;2.561044928;0.006944889
3873;2024-02-10 08:30:00;20.12109621;0.006623205;3.931744123;0.006920167
3874;2024-02-10 08:45:00;8.990435564;0.013315143;3.638941472;0.002492293
3875;2024-02-10 09:00:00;8.182377397;0.015882994;2.14660162;0.003649767
3876;2024-02-10 09:15:00;13.93249267;0.0862528;2.764358759;0.012766974
3877;2024-02-10 09:30:00;18.95829009;0.0026972;4.111347846;0.01111875
3878;2024-02-10 09:45:00;6.955736801;-0.005294884;3.239253361;-0.000109585
3879;2024-02-10 10:00:00;8.095370357;0.115643367;1.881388395;0.000603906
3880;2024-02-10 10:15:00;16.91121183;0.056285751;3.125822773;0.02149114
3881;2024-02-10 10:30:00;14.07157821;0.027577278;3.872848755;0.010482879
3882;2024-02-10 10:45:00;7.009539169;0.114641023;2.635139673;0.017777288
3883;2024-02-10 11:00:00;7.331080039;0.041910981;1.792577401;0.019569
3884;2024-02-10 11:15:00;20.20425431;0.00983863;3.441916794;0.006468701
3885;2024-02-10 11:30:00;13.08941452;0.040512083;4.161708604;0.006293839
3886;2024-02-10 11:45:00;4.927071869;0.069023475;2.252060798;0.013691945
3887;2024-02-10 12:00:00;11.57210831;0.041200391;2.062397523;0.013777983
3888;2024-02-10 12:15:00;20.20225472;0.017077475;3.971795379;0.017941244
3889;2024-02-10 12:30:00;7.741916351;0.004303144;3.493021384;0.027009241
3890;2024-02-10 12:45:00;7.178513189;0.286002368;1.865053693;0.036288189
3891;2024-02-10 13:00:00;13.15822939;0.068804684;2.542092823;0.044350881
3892;2024-02-10 13:15:00;16.72715182;0.034696776;3.735672651;0.012937682
3893;2024-02-10 13:30:00;5.73214018;0.066806855;2.8074115;0.012687954
3894;2024-02-10 13:45:00;9.485625415;0.091717512;1.902220699;0.019815546
3895;2024-02-10 14:00:00;19.97264123;0.023624865;3.68228333;0.014417797
3896;2024-02-10 14:15:00;9.160073833;0.03110015;3.641589383;0.006840627
3897;2024-02-10 14:30:00;5.018161242;0.141830277;1.772279384;0.021616303
3898;2024-02-10 14:45:00;16.21646985;0.02534193;2.654328887;0.020896526
3899;2024-02-10 15:00:00;16.3042944;0.028211884;4.065095531;0.006694227
3900;2024-02-10 15:15:00;6.95187194;0.034369101;2.907020793;0.007822623
3901;2024-02-10 15:30:00;6.145061369;0.130402482;1.637116664;0.020596448
3902;2024-02-10 15:45:00;21.29220771;0.037871692;3.429658635;0.021034272
3903;2024-02-10 16:00:00;14.00662852;0.000812769;4.412354529;0.004835558
3904;2024-02-10 16:15:00;7.656198108;0.062082502;2.707853328;0.007861909
3905;2024-02-10 16:30:00;10.2820559;0.075004149;2.242281751;0.017135831
3906;2024-02-10 16:45:00;21.6899431;-0.002135405;3.996499876;0.008856446
3907;2024-02-10 17:00:00;8.688547873;0.007408653;3.797311372;0.000147481
3908;2024-02-10 17:15:00;7.580521985;0.204080037;2.033633732;0.026436086
3909;2024-02-10 17:30:00;13.05837089;0.008578637;2.57986161;0.026582334
3910;2024-02-10 17:45:00;21.30106374;0.009420286;4.294929329;0.002249865
3911;2024-02-10 18:00:00;7.976741867;0.09580696;3.6597257;0.013153406
3912;2024-02-10 18:15:00;6.657127804;0.078404802;1.829233709;0.02177647
3913;2024-02-10 18:30:00;17.06098808;0.022026858;2.964764486;0.012553958
3914;2024-02-10 18:45:00;15.74405063;0.067483154;4.10062984;0.011188752
3915;2024-02-10 19:00:00;7.416255282;0.09253077;2.89503824;0.02000174
3916;2024-02-10 19:15:00;8.699334056;0.014747183;2.014448667;0.013409744
3917;2024-02-10 19:30:00;19.92836371;0.049709816;3.57846222;0.008057125
3918;2024-02-10 19:45:00;12.83631551;0.086445428;4.095584902;0.017019405
3919;2024-02-10 20:00:00;8.134960796;0.014283773;2.621409538;0.01259115
3920;2024-02-10 20:15:00;10.16291899;0.026211041;2.287234974;0.005061852
3921;2024-02-10 20:30:00;23.03801609;0.000709785;4.150116886;0.003365103
3922;2024-02-10 20:45:00;11.15105233;0.029099095;4.273633554;0.00372611
3923;2024-02-10 21:00:00;6.908284672;0.079653038;2.257417126;0.013594017
3924;2024-02-10 21:15:00;15.87768912;0.011449581;2.848246724;0.011387827
3925;2024-02-10 21:30:00;18.88663652;0.032608044;4.345540705;0.005507203
3926;2024-02-10 21:45:00;7.741393851;0.031400216;3.328503796;0.008001033
3927;2024-02-10 22:00:00;7.743367733;0.071921788;1.935595198;0.012915251
3928;2024-02-10 22:15:00;16.78040256;0.015047997;3.065471286;0.010871223
3929;2024-02-10 22:30:00;18.02733891;0.017212177;4.350967683;0.01213029
3930;2024-02-10 22:45:00;9.292144975;0.024142707;3.414935485;0.014468558
3931;2024-02-10 23:00:00;6.897227791;0.101678295;2.023671596;0.015727625
3932;2024-02-10 23:15:00;18.84753174;0.011171572;3.218094941;0.014106233
3933;2024-02-10 23:30:00;13.57335432;-0.006804848;4.052610757;0.000339216
3934;2024-02-10 23:45:00;8.034339112;0.065113421;2.700961679;0.000689639
3935;2024-02-11 00:00:00;12.81724923;0.038595212;2.606448542;0.001431339
3936;2024-02-11 00:15:00;19.11817157;0.012077002;3.9919276;0.003020707
3937;2024-02-11 00:30:00;9.190821231;0.036612464;3.5386241;0.006086183
3938;2024-02-11 00:45:00;6.042108497;0.277835705;1.904116216;0.039306021
3939;2024-02-11 01:00:00;22.30654903;-0.005312717;3.54358219;0.033426205
3940;2024-02-11 01:15:00;11.90385074;0.026376892;4.276299971;0.000441422
3941;2024-02-11 01:30:00;7.448492312;0.039086759;2.419042882;0.000593464
3942;2024-02-11 01:45:00;12.97668092;0.044336666;2.553146654;0.001008725
3943;2024-02-11 02:00:00;20.58431425;-0.024222954;4.195124396;0.001625911
3944;2024-02-11 02:15:00;8.688968346;0.021178512;3.659160324;0.004266383
3945;2024-02-11 02:30:00;6.824106929;0.066579977;1.939134409;0.008439176
3946;2024-02-11 02:45:00;19.79330205;0.01833605;3.327176122;0.010614503
3947;2024-02-11 03:00:00;13.7489081;0.001927656;4.192776268;0.002532963
3948;2024-02-11 03:15:00;8.138032112;0.038089233;2.735867526;0.005002111
3949;2024-02-11 03:30:00;11.00974852;0.089139235;2.393472579;0.015903559
3950;2024-02-11 03:45:00;21.87253475;-0.057856688;4.110285409;0.002371241
3951;2024-02-11 04:00:00;8.290389004;0.019437759;3.770365469;-0.003594682
3952;2024-02-11 04:15:00;10.1426985;0.002591533;2.304135938;0.002753662
3953;2024-02-11 04:30:00;17.17159496;0.043507389;3.414286683;0.005762365
3954;2024-02-11 04:45:00;13.66797675;0.00639997;3.854946464;0.00623842
3955;2024-02-11 05:00:00;9.726057619;-0.002337358;2.924254296;0.000371976
3956;2024-02-11 05:15:00;8.345600416;0.000966626;2.258957254;-0.000121213
3957;2024-02-11 05:30:00;21.92253363;0.025320226;3.783516756;0.003285857
3958;2024-02-11 05:45:00;12.02444127;-0.010989371;4.243371862;0.001249189
3959;2024-02-11 06:00:00;9.0425623;-0.030533328;2.633375446;-0.005190337
3960;2024-02-11 06:15:00;13.72270749;0.057918192;2.845658723;0.001181652
3961;2024-02-11 06:30:00;17.16839047;0.008655571;3.861387244;0.00832172
3962;2024-02-11 06:45:00;8.998835755;-0.017152738;3.270903278;-0.000356222
3963;2024-02-11 07:00:00;8.884027522;-0.001152899;2.23535791;-0.002288205
3964;2024-02-11 07:15:00;22.63762171;-0.017279322;3.940206154;-0.002304028
3965;2024-02-11 07:30:00;10.84038189;0.060661285;4.18475045;0.001202215
3966;2024-02-11 07:45:00;9.102248963;-0.004500146;2.492828857;0.006535321
3967;2024-02-11 08:00:00;14.33020701;0.00815822;2.929056997;0.000162559
3968;2024-02-11 08:15:00;22.30320295;-0.01498059;4.579176245;-0.000300677
3969;2024-02-11 08:30:00;8.851396451;-0.014805693;3.894324925;-0.003723285
3970;2024-02-11 08:45:00;8.268613663;-0.016571419;2.140001264;-0.003922139
3971;2024-02-11 09:00:00;17.41784304;-0.038390145;3.210807087;-0.006870196
3972;2024-02-11 09:15:00;19.17071308;0.02774939;4.573569514;-0.000772042
3973;2024-02-11 09:30:00;8.968452012;-0.00789824;3.517395636;0.001931606
3974;2024-02-11 09:45:00;9.276518066;0.007414027;2.28062126;-3.12E-05
3975;2024-02-11 10:00:00;20.71787996;0.009350447;3.749299754;0.002095559
3976;2024-02-11 10:15:00;8.360709548;0.003215679;3.634823689;0.001570766
3977;2024-02-11 10:30:00;9.308473718;0.010266631;2.208647908;0.001685289
3978;2024-02-11 10:45:00;13.65752471;-0.016966862;2.870749803;-0.000315736
3979;2024-02-11 11:00:00;15.96066592;0.012556201;3.702273829;-0.00031685
3980;2024-02-11 11:15:00;7.194028099;0.0872966;2.894336753;0.0124816
3981;2024-02-11 11:30:00;8.862016;0.00387087;2.007005512;0.011395934
3982;2024-02-11 11:45:00;18.72311637;0.012723866;3.448141547;0.002074342
3983;2024-02-11 12:00:00;11.37607668;0.064597687;3.762399132;0.009665194
3984;2024-02-11 12:15:00;6.552718434;0.094208906;2.24109939;0.019850824
3985;2024-02-11 12:30:00;8.798844068;0.069569909;1.918945313;0.01579864
3986;2024-02-11 12:45:00;20.02589217;0.029812418;3.603092029;0.008190517
3987;2024-02-11 13:00:00;9.679857147;0.000980398;3.713218664;0.003849102
3988;2024-02-11 13:15:00;5.73541016;0.007071336;1.926908413;0.003480412
3989;2024-02-11 13:30:00;14.46790024;0.013162273;2.525413801;0.003250206
3990;2024-02-11 13:45:00;15.32078481;0.012203697;3.723585632;0.003170746
3991;2024-02-11 14:00:00;8.531862276;0.050945159;2.981580886;0.00502497
3992;2024-02-11 14:15:00;5.292076532;0.08968662;1.727992351;0.008468528
3993;2024-02-11 14:30:00;18.62379592;-0.003698805;2.989484056;0.010322752
3994;2024-02-11 14:45:00;12.43559642;-0.023093379;3.882424042;-0.003349023
3995;2024-02-11 15:00:00;7.84526692;0.098930998;2.535107917;0.001794054
3996;2024-02-11 15:15:00;8.038063941;0.122504838;1.985416358;0.02767948
3997;2024-02-11 15:30:00;21.46848744;0.005806797;3.688318922;0.016038954
3998;2024-02-11 15:45:00;6.832994;-0.000135963;3.53768518;0.000692637
3999;2024-02-11 16:00:00;7.854054029;0.038482843;1.835881004;1.68757E-05
4000;2024-02-11 16:15:00;17.42948122;0.027876083;3.160441906;0.008294866
4001;2024-02-11 16:30:00;10.82810566;-0.016327917;3.53219836;0.000910318
4002;2024-02-11 16:45:00;8.28461688;0.006668725;2.389090317;-0.000857269
4003;2024-02-11 17:00:00;15.42027694;0.008825873;2.963111727;0.001936825
4004;2024-02-11 17:15:00;11.10452689;0.013428739;3.315600479;0.002781827
4005;2024-02-11 17:30:00;9.218333239;0.00497992;2.540357517;0.002301082
4006;2024-02-11 17:45:00;13.29351857;-0.01679116;2.813981476;-0.000337713
4007;2024-02-11 18:00:00;19.59166415;0.051540749;4.11064784;0.001067375
4008;2024-02-11 18:15:00;6.252315933;0.115840422;3.23049751;0.020922646
4009;2024-02-11 18:30:00;8.964810387;0.029810683;1.90214079;0.018206388
4010;2024-02-11 18:45:00;15.10434576;-0.007973183;3.008644519;0.002153667
4011;2024-02-11 19:00:00;17.34984567;0.040789936;4.056773929;0.000670727
4012;2024-02-11 19:15:00;7.216173465;0.067040028;3.070752392;0.013478746
4013;2024-02-11 19:30:00;8.305907265;-0.022580538;1.940260091;0.004157201
4014;2024-02-11 19:45:00;18.22778446;0.002761782;3.316711466;-0.002207366
4015;2024-02-11 20:00:00;11.96816733;0.047598339;3.774493974;0.006295015
4016;2024-02-11 20:15:00;8.249888389;-0.012719164;2.527256965;0.003440525
4017;2024-02-11 20:30:00;8.350653973;-0.023119376;2.075067795;-0.004479818
4018;2024-02-11 20:45:00;18.60195198;0.003383084;3.369075744;-0.002152115
4019;2024-02-11 21:00:00;13.50865195;0.049281662;4.013825492;0.006583093
4020;2024-02-11 21:15:00;9.2526762;0.018180556;2.845166019;0.008432777
4021;2024-02-11 21:30:00;7.323757938;-0.003542363;2.072054267;0.001531392
4022;2024-02-11 21:45:00;20.04219444;-0.015075827;3.420744047;-0.002327274
4023;2024-02-11 22:00:00;12.16777829;0.071183529;4.026246591;0.001225766
4024;2024-02-11 22:15:00;7.4661208;-0.05111844;2.454237386;0.001459813
4025;2024-02-11 22:30:00;10.21896942;-0.005434402;2.210636278;-0.007069105
4026;2024-02-11 22:45:00;19.3846521;-0.013674252;3.70045269;-0.002388582
4027;2024-02-11 23:00:00;10.99044973;0.064801596;3.796887729;0.001113604
4028;2024-02-11 23:15:00;8.23998992;0.004556331;2.403804956;0.008669741
4029;2024-02-11 23:30:00;10.52478449;-0.020327645;2.345596801;-0.000360972
4030;2024-02-11 23:45:00;23.86836974;0.002207362;4.299144279;-0.002043169
4031;2024-02-12 00:00:00;5.762367951;0.151325242;3.703842212;0.019191575
4032;2024-02-12 00:15:00;9.182746923;0.021645968;1.868139359;0.021621401
4033;2024-02-12 00:30:00;14.66800867;-0.007846066;2.98134445;0.001266072
4034;2024-02-12 00:45:00;15.94025963;0.042251157;3.826033537;0.000673552
4035;2024-02-12 01:00:00;7.441466606;0.085097666;2.922715779;0.015918603
4036;2024-02-12 01:15:00;7.552019636;-0.021619621;1.87418578;0.006327271
4037;2024-02-12 01:30:00;20.75316689;0.012597418;3.538148316;-0.000712571
4038;2024-02-12 01:45:00;11.31854857;0.056905568;4.008964432;0.008687873
4039;2024-02-12 02:00:00;9.130562156;0.070303552;2.55613884;0.01590114
4040;2024-02-12 02:15:00;7.002827939;-0.008697319;2.016673762;0.006852989
4041;2024-02-12 02:30:00;20.9112638;0.016576679;3.489261468;0.006247978
4042;2024-02-12 02:45:00;9.306419567;0.041850676;3.777210421;0.005980345
4043;2024-02-12 03:00:00;20.35077361;0.003330272;3.707149147;0.005647619
4044;2024-02-12 03:15:00;22.9769773;0.037016049;5.415968863;0.00504329
4045;2024-02-12 03:30:00;36.32028537;0.061382871;7.412157833;0.012299865
4046;2024-02-12 03:45:00;21.39700052;0.017700636;7.214660736;0.009885438
4047;2024-02-12 04:00:00;21.29860717;0.080593065;5.336950961;0.012286713
4048;2024-02-12 04:15:00;16.89382194;0.466211805;4.774053639;0.068350609
4049;2024-02-12 04:30:00;18.53941806;0.076565946;4.429155;0.067847219
4050;2024-02-12 04:45:00;10.42153469;0.590651094;3.620119094;0.110616961
4051;2024-02-12 05:00:00;14.22945931;1.104736242;3.08137425;0.192709177
4052;2024-02-12 05:15:00;26.61507968;0.853650589;5.105567373;0.244798354
4053;2024-02-12 05:30:00;9.474587182;1.183792661;4.511208358;0.257178455
4054;2024-02-12 05:45:00;11.45058322;1.513934734;2.6156463;0.265525245
4055;2024-02-12 06:00:00;26.49752148;0.634752555;4.743513088;0.268585911
4056;2024-02-12 06:15:00;53.47510035;0.523768535;9.996577729;0.144815136
4057;2024-02-12 06:30:00;128.7333109;4.369853607;22.7760514;0.611702768
4058;2024-02-12 06:45:00;123.3611223;13.18596642;31.51180415;2.194477504
4059;2024-02-12 07:00:00;121.8922386;15.43255193;30.65667011;3.577314794
4060;2024-02-12 07:15:00;120.7692645;16.71818007;30.33268789;3.935699075
4061;2024-02-12 07:30:00;131.2966605;17.68312595;31.50824062;4.227333934
4062;2024-02-12 07:45:00;142.7980855;18.339005;34.26184325;4.456452286
4063;2024-02-12 08:00:00;160.6335111;18.82931622;37.92894958;4.627287043
4064;2024-02-12 08:15:00;152.982219;19.21061879;39.20196626;0
4065;2024-02-12 08:30:00;148.8443327;19.36411838;37.72831896;0
4066;2024-02-12 08:45:00;148.2719545;19.29523271;37.13953591;4.832418886
4067;2024-02-12 09:00:00;149.791854;18.44961922;37.25797607;4.718106491
4068;2024-02-12 09:15:00;146.8308919;17.4526269;37.07784324;4.487780765
4069;2024-02-12 09:30:00;142.7417937;19.52804187;36.1965857;4.622583597
4070;2024-02-12 09:45:00;153.1760258;18.62626096;36.98972744;4.769287854
4071;2024-02-12 10:00:00;148.3688222;19.85633295;37.693106;4.810324239
4072;2024-02-12 10:15:00;147.4805819;19.84288287;36.9811755;4.805706922
4073;2024-02-12 10:30:00;131.0478888;19.80621084;34.81605883;4.79256533
4074;2024-02-12 10:45:00;118.1309662;19.75183417;31.14735688;4.771964995
4075;2024-02-12 11:00:00;126.2517806;19.68527019;30.54784335;4.744971453
4076;2024-02-12 11:15:00;119.3019485;19.61203621;30.69421613;0
4077;2024-02-12 11:30:00;121.5900497;19.49082363;30.11149978;0
4078;2024-02-12 11:45:00;122.0998582;19.2883154;30.46123849;0
4079;2024-02-12 12:00:00;122.7857333;19.02201616;30.61069894;0
4080;2024-02-12 12:15:00;119.4510228;18.70943053;30.27959452;0
4081;2024-02-12 12:30:00;122.0326701;0;30.18546161;0
4082;2024-02-12 12:45:00;118.2047667;0;30.0296796;0
4083;2024-02-12 13:00:00;124.5321874;0;30.34211927;0
4084;2024-02-12 13:15:00;117.7131112;0;30.28066233;0
4085;2024-02-12 13:30:00;119.9379841;0;29.70638691;0
4086;2024-02-12 13:45:00;120.9405116;0;30.10981196;0
4087;2024-02-12 14:00:00;118.8715932;0;29.9765131;0
4088;2024-02-12 14:15:00;114.2621402;16.64299065;29.14171668;0
4089;2024-02-12 14:30:00;111.612401;17.69680494;28.23431765;4.292474449
4090;2024-02-12 14:45:00;113.3646162;17.80821947;28.12212714;4.438128051
4091;2024-02-12 15:00:00;112.4691882;16.30188269;28.22922554;4.263762771
4092;2024-02-12 15:15:00;106.6836587;17.95228386;27.39410586;4.281770819
4093;2024-02-12 15:30:00;107.0779471;18.04563608;26.72020072;4.499739992
4094;2024-02-12 15:45:00;86.49407939;12.12825754;24.19650331;3.771736702
4095;2024-02-12 16:00:00;60.55391658;7.63655135;18.3809995;2.470601112
4096;2024-02-12 16:15:00;58.18226493;7.331679549;14.84202269;1.871028862
4097;2024-02-12 16:30:00;66.22596034;6.020575742;15.55102816;1.669031911
4098;2024-02-12 16:45:00;55.64126761;7.502668478;15.23340349;1.690405528
4099;2024-02-12 17:00:00;52.45921926;6.756189551;13.51256086;1.782357254
4100;2024-02-12 17:15:00;55.98498227;5.927197978;13.55552519;1.585423441
