nv;Datetime;SOC;SOC_Ep
15041;2024-06-05 16:30:00;89.30000305;158.5968054
15042;2024-06-05 16:45:00;89.5;158.952
15043;2024-06-05 17:00:00;88.80000305;157.7088054
15044;2024-06-05 17:15:00;88.80000305;157.7088054
15045;2024-06-05 17:30:00;89.69999695;159.3071946
15046;2024-06-05 17:45:00;90.5;160.728
15047;2024-06-05 18:00:00;90.90000153;161.4384027
15048;2024-06-05 18:15:00;86.07999878;152.8780778
15049;2024-06-05 18:30:00;82;145.632
15050;2024-06-05 18:45:00;76.63333511;136.1008032
15051;2024-06-05 19:00:00;71.63333257;127.2207986
15052;2024-06-05 19:15:00;65.43333181;116.2095973
15053;2024-06-05 19:30:00;59.19999886;105.139198
15054;2024-06-05 19:45:00;53.29999924;94.66079865
15055;2024-06-05 20:00:00;46.46666654;82.52479977
15056;2024-06-05 20:15:00;39.46666781;70.09280203
15057;2024-06-05 20:30:00;33.1666673;58.90400113
15058;2024-06-05 20:45:00;25.36666711;45.05120079
15059;2024-06-05 21:00:00;20;35.52
15060;2024-06-05 21:15:00;20.86666616;37.0591991
15061;2024-06-05 21:30:00;22.96666654;40.78879977
15062;2024-06-05 21:45:00;24.36666648;43.27519966
15063;2024-06-05 22:00:00;25.60000038;45.46560068
15064;2024-06-05 22:15:00;25.60000038;45.46560068
15065;2024-06-05 22:30:00;25.20000076;44.75520135
15066;2024-06-05 22:45:00;24.79999924;44.04479865
15067;2024-06-05 23:00:00;24.39999962;43.33439932
15068;2024-06-05 23:15:00;24.79999924;44.04479865
15069;2024-06-05 23:30:00;25.60000038;45.46560068
15070;2024-06-05 23:45:00;26.39999962;46.88639932
15071;2024-06-06 00:00:00;27.56666692;48.95840045
15072;2024-06-06 00:15:00;27.39999962;48.66239932
15073;2024-06-06 00:30:00;27.20000076;48.30720135
15074;2024-06-06 00:45:00;26.79999924;47.59679865
15075;2024-06-06 01:00:00;26.29999924;46.70879865
15076;2024-06-06 01:15:00;26.29999924;46.70879865
15077;2024-06-06 01:30:00;26.76666609;47.53759898
15078;2024-06-06 01:45:00;27.20000076;48.30720135
15079;2024-06-06 02:00:00;27.60000038;49.01760068
15080;2024-06-06 02:15:00;27.5;48.84
15081;2024-06-06 02:30:00;22.6666673;40.25600113
15082;2024-06-06 02:45:00;26.79999924;47.59679865
15083;2024-06-06 03:00:00;26.29999924;46.70879865
15084;2024-06-06 03:15:00;26.29999924;46.70879865
15085;2024-06-06 03:30:00;26.60000038;47.24160068
15086;2024-06-06 03:45:00;26.79999924;47.59679865
15087;2024-06-06 04:00:00;27.20000076;48.30720135
15088;2024-06-06 04:15:00;27.20000076;48.30720135
15089;2024-06-06 04:30:00;26.79999924;47.59679865
15090;2024-06-06 04:45:00;26.5;47.064
15091;2024-06-06 05:00:00;26.26666609;46.64959898
15092;2024-06-06 05:15:00;26.10000038;46.35360068
15093;2024-06-06 05:30:00;26.5;47.064
15094;2024-06-06 05:45:00;27;47.952
15095;2024-06-06 06:00:00;27.43333308;48.72159955
15096;2024-06-06 06:15:00;27.39999962;48.66239932
15097;2024-06-06 06:30:00;27.20000076;48.30720135
15098;2024-06-06 06:45:00;26.79999924;47.59679865
15099;2024-06-06 07:00:00;26.39999962;46.88639932
15100;2024-06-06 07:15:00;26.10000038;46.35360068
15101;2024-06-06 07:30:00;26.39999962;46.88639932
15102;2024-06-06 07:45:00;26.79999924;47.59679865
15103;2024-06-06 08:00:00;27.20000076;48.30720135
15104;2024-06-06 08:15:00;27.20000076;48.30720135
15105;2024-06-06 08:30:00;26.79999924;47.59679865
15106;2024-06-06 08:45:00;26.39999962;46.88639932
15107;2024-06-06 09:00:00;25.89999962;45.99839932
15108;2024-06-06 09:15:00;25.89999962;45.99839932
15109;2024-06-06 09:30:00;26.39999962;46.88639932
15110;2024-06-06 09:45:00;27;47.952
15111;2024-06-06 10:00:00;27.60000038;49.01760068
15112;2024-06-06 10:15:00;27.60000038;49.01760068
15113;2024-06-06 10:30:00;27.60000038;49.01760068
15114;2024-06-06 10:45:00;27.60000038;49.01760068
15115;2024-06-06 11:00:00;27.60000038;49.01760068
15116;2024-06-06 11:15:00;30.63333321;54.40479977
15117;2024-06-06 11:30:00;33.73333232;59.91039819
15118;2024-06-06 11:45:00;37.36666807;66.36320248
15119;2024-06-06 12:00:00;40.6666654;72.22399774
15120;2024-06-06 12:15:00;42.59999847;75.65759729
15121;2024-06-06 12:30:00;45.40000153;80.63040271
15122;2024-06-06 12:45:00;47.19999949;83.8271991
15123;2024-06-06 13:00:00;49.40000153;87.73440271
15124;2024-06-06 13:15:00;53.13333384;94.3648009
15125;2024-06-06 13:30:00;57.09999975;101.4095995
15126;2024-06-06 13:45:00;60.96666718;108.2768009
15127;2024-06-06 14:00:00;64.80000305;115.0848054
15128;2024-06-06 14:15:00;69.90000153;124.1424027
15129;2024-06-06 14:30:00;74.16666667;131.72
15130;2024-06-06 14:45:00;79;140.304
15131;2024-06-06 15:00:00;83.76666768;148.7696018
15132;2024-06-06 15:15:00;86.56666692;153.7424005
15133;2024-06-06 15:30:00;89.59999847;159.1295973
15134;2024-06-06 15:45:00;91.59999847;162.6815973
15135;2024-06-06 16:00:00;92.69999695;164.6351946
15136;2024-06-06 16:15:00;92.69999695;164.6351946
15137;2024-06-06 16:30:00;92.19999695;163.7471946
15138;2024-06-06 16:45:00;91.80000305;163.0368054
15139;2024-06-06 17:00:00;91.40000153;162.3264027
15140;2024-06-06 17:15:00;91.40000153;162.3264027
15141;2024-06-06 17:30:00;92.30000305;163.9248054
15142;2024-06-06 17:45:00;93.5;166.056
15143;2024-06-06 18:00:00;94.69999695;168.1871946
15144;2024-06-06 18:15:00;89.60000102;159.1296018
15145;2024-06-06 18:30:00;83.66666794;148.5920023
15146;2024-06-06 18:45:00;75.93333308;134.8575995
15147;2024-06-06 19:00:00;69.5;123.432
15148;2024-06-06 19:15:00;64.26666768;114.1376018
15149;2024-06-06 19:30:00;59.19999886;105.139198
15150;2024-06-06 19:45:00;52.00000064;92.35200113
15151;2024-06-06 20:00:00;46.83333333;83.176
15152;2024-06-06 20:15:00;40.45714242;71.85188494
15153;2024-06-06 20:30:00;33.33333397;59.20000113
15154;2024-06-06 20:45:00;27.50000032;48.84000056
15155;2024-06-06 21:00:00;20.49999968;36.40799944
15156;2024-06-06 21:15:00;21.20000076;37.65120135
15157;2024-06-06 21:30:00;23.20000076;41.20320135
15158;2024-06-06 21:45:00;25.20000076;44.75520135
15159;2024-06-06 22:00:00;27.10000038;48.12960068
15160;2024-06-06 22:15:00;27.36666616;48.6031991
15161;2024-06-06 22:30:00;27.10000038;48.12960068
15162;2024-06-06 22:45:00;26.70000076;47.41920135
15163;2024-06-06 23:00:00;26.29999924;46.70879865
15164;2024-06-06 23:15:00;26.29999924;46.70879865
15165;2024-06-06 23:30:00;26.70000076;47.41920135
15166;2024-06-06 23:45:00;27.10000038;48.12960068
15167;2024-06-07 00:00:00;27.60000038;49.01760068
15168;2024-06-07 00:15:00;27.53333346;48.89920023
15169;2024-06-07 00:30:00;27.20000076;48.30720135
15170;2024-06-07 00:45:00;26.70000076;47.41920135
15171;2024-06-07 01:00:00;26.29999924;46.70879865
15172;2024-06-07 01:15:00;26.29999924;46.70879865
15173;2024-06-07 01:30:00;26.79999924;47.59679865
15174;2024-06-07 01:45:00;27.20000076;48.30720135
15175;2024-06-07 02:00:00;27.60000038;49.01760068
15176;2024-06-07 02:15:00;27.60000038;49.01760068
15177;2024-06-07 02:30:00;27.20000076;48.30720135
15178;2024-06-07 02:45:00;26.79999924;47.59679865
15179;2024-06-07 03:00:00;26.29999924;46.70879865
15180;2024-06-07 03:15:00;26.29999924;46.70879865
15181;2024-06-07 03:30:00;26.79999924;47.59679865
15182;2024-06-07 03:45:00;26.79999924;47.59679865
15183;2024-06-07 04:00:00;27.20000076;48.30720135
15184;2024-06-07 04:15:00;27.20000076;48.30720135
15185;2024-06-07 04:30:00;26.79999924;47.59679865
15186;2024-06-07 04:45:00;26.29999924;46.70879865
15187;2024-06-07 05:00:00;25.89999962;45.99839932
15188;2024-06-07 05:15:00;25.89999962;45.99839932
15189;2024-06-07 05:30:00;26.20000076;46.53120135
15190;2024-06-07 05:45:00;26.79999924;47.59679865
15191;2024-06-07 06:00:00;27.50000032;48.84000056
15192;2024-06-07 06:15:00;27.60000038;49.01760068
15193;2024-06-07 06:30:00;27.60000038;49.01760068
15194;2024-06-07 06:45:00;27.60000038;49.01760068
15195;2024-06-07 07:00:00;27.60000038;49.01760068
15196;2024-06-07 07:15:00;27.60000038;49.01760068
15197;2024-06-07 07:30:00;27.60000038;49.01760068
15198;2024-06-07 07:45:00;27.60000038;49.01760068
15199;2024-06-07 08:00:00;27.60000038;49.01760068
15200;2024-06-07 08:15:00;27.60000038;49.01760068
15201;2024-06-07 08:30:00;27.60000038;49.01760068
15202;2024-06-07 08:45:00;27.60000038;49.01760068
15203;2024-06-07 09:00:00;27.60000038;49.01760068
15204;2024-06-07 09:15:00;27.60000038;49.01760068
15205;2024-06-07 09:30:00;27.60000038;49.01760068
15206;2024-06-07 09:45:00;27.60000038;49.01760068
15207;2024-06-07 10:00:00;27.60000038;49.01760068
15208;2024-06-07 10:15:00;28.60000038;50.79360068
15209;2024-06-07 10:30:00;29.29999987;52.03679977
15210;2024-06-07 10:45:00;31.23333391;55.47040102
15211;2024-06-07 11:00:00;32.79999924;58.25279865
15212;2024-06-07 11:15:00;36.09999847;64.11359729
15213;2024-06-07 11:30:00;38.59999911;68.55359842
15214;2024-06-07 11:45:00;40.20000076;71.39520135
15215;2024-06-07 12:00:00;40.59999847;72.10559729
15216;2024-06-07 12:15:00;45.43333308;80.68959955
15217;2024-06-07 12:30:00;51.03333346;90.63520023
15218;2024-06-07 12:45:00;57.09999847;101.4095973
15219;2024-06-07 13:00:00;63.10000038;112.0656007
15220;2024-06-07 13:15:00;68.73333232;122.0703982
15221;2024-06-07 13:30:00;74.33333333;132.016
15222;2024-06-07 13:45:00;80.20000076;142.4352014
15223;2024-06-07 14:00:00;84.26666514;149.6575973
15224;2024-06-07 14:15:00;87.19999695;154.8671946
15225;2024-06-07 14:30:00;89;158.064
15226;2024-06-07 14:45:00;90.66666412;161.0239955
15227;2024-06-07 15:00:00;92.09999847;163.5695973
15228;2024-06-07 15:15:00;93.6333313;166.2927964
15229;2024-06-07 15:30:00;94.90000153;168.5424027
15230;2024-06-07 15:45:00;96.95000076;172.1832014
15231;2024-06-07 16:00:00;98.90000153;175.6464027
15232;2024-06-07 16:15:00;99.16666412;176.1199955
15233;2024-06-07 16:30:00;98.80000305;175.4688054
15234;2024-06-07 16:45:00;99;175.824
15235;2024-06-07 17:00:00;99;175.824
15236;2024-06-07 17:15:00;98.69999695;175.2911946
15237;2024-06-07 17:30:00;98.30000305;174.5808054
15238;2024-06-07 17:45:00;97.90000153;173.8704027
15239;2024-06-07 18:00:00;97.5;173.16
15240;2024-06-07 18:15:00;92.66666412;164.5759955
15241;2024-06-07 18:30:00;87.06666692;154.6304005
15242;2024-06-07 18:45:00;81.54999797;144.8327964
15243;2024-06-07 19:00:00;75.63333257;134.3247986
15244;2024-06-07 19:15:00;68.99999873;122.5439977
15245;2024-06-07 19:30:00;62.73333422;111.4144016
15246;2024-06-07 19:45:00;55.90000153;99.27840271
15247;2024-06-07 20:00:00;49.51666768;87.94160181
15248;2024-06-07 20:15:00;42.88333448;76.16080203
15249;2024-06-07 20:30:00;36.39999962;64.64639932
15250;2024-06-07 20:45:00;30.29999924;53.81279865
15251;2024-06-07 21:00:00;23.65999985;42.02015973
15252;2024-06-07 21:15:00;23.89999962;42.44639932
15253;2024-06-07 21:30:00;24.89999962;44.22239932
15254;2024-06-07 21:45:00;26.10000038;46.35360068
15255;2024-06-07 22:00:00;27.26666705;48.42560068
15256;2024-06-07 22:15:00;27.39999962;48.66239932
15257;2024-06-07 22:30:00;27.39999962;48.66239932
15258;2024-06-07 22:45:00;27.39999962;48.66239932
15259;2024-06-07 23:00:00;27.60000038;49.01760068
15260;2024-06-07 23:15:00;27.60000038;49.01760068
15261;2024-06-07 23:30:00;27.60000038;49.01760068
15262;2024-06-07 23:45:00;27.60000038;49.01760068
15263;2024-06-08 00:00:00;27.60000038;49.01760068
15264;2024-06-08 00:15:00;27.60000038;49.01760068
15265;2024-06-08 00:30:00;27.60000038;49.01760068
15266;2024-06-08 00:45:00;27.60000038;49.01760068
15267;2024-06-08 01:00:00;27.60000038;49.01760068
15268;2024-06-08 01:15:00;27.60000038;49.01760068
15269;2024-06-08 01:30:00;27.60000038;49.01760068
15270;2024-06-08 01:45:00;27.60000038;49.01760068
15271;2024-06-08 02:00:00;27.60000038;49.01760068
15272;2024-06-08 02:15:00;27.60000038;49.01760068
15273;2024-06-08 02:30:00;27.60000038;49.01760068
15274;2024-06-08 02:45:00;27.60000038;49.01760068
15275;2024-06-08 03:00:00;27.60000038;49.01760068
15276;2024-06-08 03:15:00;27.60000038;49.01760068
15277;2024-06-08 03:30:00;27.60000038;49.01760068
15278;2024-06-08 03:45:00;27.60000038;49.01760068
15279;2024-06-08 04:00:00;27.39999962;48.66239932
15280;2024-06-08 04:15:00;27.39999962;48.66239932
15281;2024-06-08 04:30:00;27.39999962;48.66239932
15282;2024-06-08 04:45:00;27.39999962;48.66239932
15283;2024-06-08 05:00:00;27.39999962;48.66239932
15284;2024-06-08 05:15:00;27.39999962;48.66239932
15285;2024-06-08 05:30:00;27.39999962;48.66239932
15286;2024-06-08 05:45:00;27.39999962;48.66239932
15287;2024-06-08 06:00:00;27.60000038;49.01760068
15288;2024-06-08 06:15:00;27.60000038;49.01760068
15289;2024-06-08 06:30:00;27.60000038;49.01760068
15290;2024-06-08 06:45:00;27.60000038;49.01760068
15291;2024-06-08 07:00:00;27.60000038;49.01760068
15292;2024-06-08 07:15:00;27.60000038;49.01760068
15293;2024-06-08 07:30:00;27.60000038;49.01760068
15294;2024-06-08 07:45:00;27.60000038;49.01760068
15295;2024-06-08 08:00:00;27.60000038;49.01760068
15296;2024-06-08 08:15:00;27.60000038;49.01760068
15297;2024-06-08 08:30:00;27.60000038;49.01760068
15298;2024-06-08 08:45:00;27.60000038;49.01760068
15299;2024-06-08 09:00:00;27.60000038;49.01760068
15300;2024-06-08 09:15:00;28.5;50.616
15301;2024-06-08 09:30:00;29.79999924;52.92479865
15302;2024-06-08 09:45:00;31;55.056
15303;2024-06-08 10:00:00;32.20000076;57.18720135
15304;2024-06-08 10:15:00;32.73333232;58.13439819
15305;2024-06-08 10:30:00;33.40000153;59.31840271
15306;2024-06-08 10:45:00;33.59999847;59.67359729
15307;2024-06-08 11:00:00;34.09999847;60.56159729
15308;2024-06-08 11:15:00;40.26666705;71.51360068
15309;2024-06-08 11:30:00;46.43333308;82.46559955
15310;2024-06-08 11:45:00;52.8333327;93.83199887
15311;2024-06-08 12:00:00;58.90000025;104.6064005
15312;2024-06-08 12:15:00;64.88571494;115.2370297
15313;2024-06-08 12:30:00;70.86666743;125.8592014
15314;2024-06-08 12:45:00;76.70000076;136.2192014
15315;2024-06-08 13:00:00;82.40000153;146.3424027
15316;2024-06-08 13:15:00;82.80000305;147.0528054
15317;2024-06-08 13:30:00;82.3666687;146.2832036
15318;2024-06-08 13:45:00;82.30000305;146.1648054
15319;2024-06-08 14:00:00;81.90000153;145.4544027
15320;2024-06-08 14:15:00;83.09999847;147.5855973
15321;2024-06-08 14:30:00;84.80000305;150.6048054
15322;2024-06-08 14:45:00;86.40000153;153.4464027
15323;2024-06-08 15:00:00;88;156.288
15324;2024-06-08 15:15:00;88.04999924;156.3767986
15325;2024-06-08 15:30:00;87.79999924;155.9327986
15326;2024-06-08 15:45:00;87.5;155.4
15327;2024-06-08 16:00:00;87.59999847;155.5775973
15328;2024-06-08 16:15:00;87.59999847;155.5775973
15329;2024-06-08 16:30:00;87.09999847;154.6895973
15330;2024-06-08 16:45:00;86.73333104;154.0383959
15331;2024-06-08 17:00:00;86.69999695;153.9791946
15332;2024-06-08 17:15:00;87.90000153;156.1104027
15333;2024-06-08 17:30:00;90.59999847;160.9055973
15334;2024-06-08 17:45:00;93.09999847;165.3455973
15335;2024-06-08 18:00:00;95.53333282;169.6671991
15336;2024-06-08 18:15:00;91.63333511;162.7408032
15337;2024-06-08 18:30:00;85.30000051;151.4928009
15338;2024-06-08 18:45:00;79.13333384;140.5408009
15339;2024-06-08 19:00:00;74.06666565;131.5423982
15340;2024-06-08 19:15:00;72.19999695;128.2271946
15341;2024-06-08 19:30:00;71.80000305;127.5168054
15342;2024-06-08 19:45:00;71.40000153;126.8064027
15343;2024-06-08 20:00:00;71.19999695;126.4511946
15344;2024-06-08 20:15:00;66.55714199;118.2054842
15345;2024-06-08 20:30:00;59.60000038;105.8496007
15346;2024-06-08 20:45:00;54.43333308;96.67359955
15347;2024-06-08 21:00:00;47.53333346;84.41920023
15348;2024-06-08 21:15:00;45.90000153;81.51840271
15349;2024-06-08 21:30:00;45.70000076;81.16320135
15350;2024-06-08 21:45:00;45.70000076;81.16320135
15351;2024-06-08 22:00:00;45.70000076;81.16320135
15352;2024-06-08 22:15:00;41.1666673;73.11200113
15353;2024-06-08 22:30:00;34.43999939;61.16543892
15354;2024-06-08 22:45:00;28.93333308;51.38559955
15355;2024-06-08 23:00:00;23;40.848
15356;2024-06-08 23:15:00;22.39999962;39.78239932
15357;2024-06-08 23:30:00;23.79999924;42.26879865
15358;2024-06-08 23:45:00;25.29999924;44.93279865
15359;2024-06-09 00:00:00;27.10000038;48.12960068
15360;2024-06-09 00:15:00;27.10000038;48.12960068
15361;2024-06-09 00:30:00;26.70000076;47.41920135
15362;2024-06-09 00:45:00;26.5;47.064
15363;2024-06-09 01:00:00;26.10000038;46.35360068
15364;2024-06-09 01:15:00;25.89999962;45.99839932
15365;2024-06-09 01:30:00;26.29999924;46.70879865
15366;2024-06-09 01:45:00;26.89999962;47.77439932
15367;2024-06-09 02:00:00;27.29999924;48.48479865
15368;2024-06-09 02:15:00;27.29999924;48.48479865
15369;2024-06-09 02:30:00;27.5;48.84
15370;2024-06-09 02:45:00;27.5;48.84
15371;2024-06-09 03:00:00;27.70000076;49.19520135
15372;2024-06-09 03:15:00;27.70000076;49.19520135
15373;2024-06-09 03:30:00;27.70000076;49.19520135
15374;2024-06-09 03:45:00;27.70000076;49.19520135
15375;2024-06-09 04:00:00;27.70000076;49.19520135
15376;2024-06-09 04:15:00;27.70000076;49.19520135
15377;2024-06-09 04:30:00;27.70000076;49.19520135
15378;2024-06-09 04:45:00;27.70000076;49.19520135
15379;2024-06-09 05:00:00;27.70000076;49.19520135
15380;2024-06-09 05:15:00;27.89999962;49.55039932
15381;2024-06-09 05:30:00;27.89999962;49.55039932
15382;2024-06-09 05:45:00;27.89999962;49.55039932
15383;2024-06-09 06:00:00;27.89999962;49.55039932
15384;2024-06-09 06:15:00;28.29999924;50.26079865
15385;2024-06-09 06:30:00;28.29999924;50.26079865
15386;2024-06-09 06:45:00;28.29999924;50.26079865
15387;2024-06-09 07:00:00;28.29999924;50.26079865
15388;2024-06-09 07:15:00;28.79999924;51.14879865
15389;2024-06-09 07:30:00;28.79999924;51.14879865
15390;2024-06-09 07:45:00;28.79999924;51.14879865
15391;2024-06-09 08:00:00;28.79999924;51.14879865
15392;2024-06-09 08:15:00;31.60000038;56.12160068
15393;2024-06-09 08:30:00;34.25000064;60.82800113
15394;2024-06-09 08:45:00;37.1666654;66.00799774
15395;2024-06-09 09:00:00;40.06666692;71.15840045
15396;2024-06-09 09:15:00;46.1666654;81.99199774
15397;2024-06-09 09:30:00;52.56666565;93.35839819
15398;2024-06-09 09:45:00;58.73333422;104.3104016
15399;2024-06-09 10:00:00;64.73333613;114.966405
15400;2024-06-09 10:15:00;70.66666921;125.5040045
15401;2024-06-09 10:30:00;76.26666896;135.4496041
15402;2024-06-09 10:45:00;81.93333435;145.5136018
15403;2024-06-09 11:00:00;87.56666692;155.5184005
15404;2024-06-09 11:15:00;87.80000305;155.9328054
15405;2024-06-09 11:30:00;87.80000305;155.9328054
15406;2024-06-09 11:45:00;87.80000305;155.9328054
15407;2024-06-09 12:00:00;87.69999949;155.7551991
15408;2024-06-09 12:15:00;87.53333282;155.4591991
15409;2024-06-09 12:30:00;88;156.288
15410;2024-06-09 12:45:00;88.40000153;156.9984027
15411;2024-06-09 13:00:00;88.80000305;157.7088054
15412;2024-06-09 13:15:00;90.06666819;159.9584027
15413;2024-06-09 13:30:00;91.5;162.504
15414;2024-06-09 13:45:00;93.09999847;165.3455973
15415;2024-06-09 14:00:00;94.69999695;168.1871946
15416;2024-06-09 14:15:00;95.09999847;168.8975973
15417;2024-06-09 14:30:00;95.90000153;170.3184027
15418;2024-06-09 14:45:00;96.33333588;171.0880045
15419;2024-06-09 15:00:00;97.09999847;172.4495973
15420;2024-06-09 15:15:00;97.09999847;172.4495973
15421;2024-06-09 15:30:00;96.59999847;171.5615973
15422;2024-06-09 15:45:00;96.19999695;170.8511946
15423;2024-06-09 16:00:00;96.19999695;170.8511946
15424;2024-06-09 16:15:00;96.19999695;170.8511946
15425;2024-06-09 16:30:00;96.69999695;171.7391946
15426;2024-06-09 16:45:00;96.80000305;171.9168054
15427;2024-06-09 17:00:00;97.09999847;172.4495973
15428;2024-06-09 17:15:00;97.09999847;172.4495973
15429;2024-06-09 17:30:00;97.30000305;172.8048054
15430;2024-06-09 17:45:00;97.5;173.16
15431;2024-06-09 18:00:00;97.5;173.16
15432;2024-06-09 18:15:00;97.5;173.16
15433;2024-06-09 18:30:00;97;172.272
15434;2024-06-09 18:45:00;96.59999847;171.5615973
15435;2024-06-09 19:00:00;96.29999924;171.0287986
15436;2024-06-09 19:15:00;91.46666845;162.4448032
15437;2024-06-09 19:30:00;85.96666718;152.6768009
15438;2024-06-09 19:45:00;79.06666692;140.4224005
15439;2024-06-09 20:00:00;72.33333206;128.4639977
15440;2024-06-09 20:15:00;66.30000051;117.7488009
15441;2024-06-09 20:30:00;60.29999924;107.0927986
15442;2024-06-09 20:45:00;54.26666578;96.37759842
15443;2024-06-09 21:00:00;47.86666807;85.01120248
15444;2024-06-09 21:15:00;42.53333219;75.53919797
15445;2024-06-09 21:30:00;35.40000153;62.87040271
15446;2024-06-09 21:45:00;28.86666648;51.26719966
15447;2024-06-09 22:00:00;21.69999981;38.53919966
15448;2024-06-09 22:15:00;21.20000076;37.65120135
15449;2024-06-09 22:30:00;20.79999924;36.94079865
15450;2024-06-09 22:45:00;20.79999924;36.94079865
15451;2024-06-09 23:00:00;20.39999962;36.23039932
15452;2024-06-09 23:15:00;21.20000076;37.65120135
15453;2024-06-09 23:30:00;23.10000038;41.02560068
15454;2024-06-09 23:45:00;24.29999924;43.15679865
15455;2024-06-10 00:00:00;25.5;45.288
15456;2024-06-10 00:15:00;26.29999924;46.70879865
15457;2024-06-10 00:30:00;26.93333308;47.83359955
15458;2024-06-10 00:45:00;27.5;48.84
15459;2024-06-10 01:00:00;28.25999947;50.18975905
15460;2024-06-10 01:15:00;28.29999924;50.26079865
15461;2024-06-10 01:30:00;28.29999924;50.26079865
15462;2024-06-10 01:45:00;28.29999924;50.26079865
15463;2024-06-10 02:00:00;28.29999924;50.26079865
15464;2024-06-10 02:15:00;28.29999924;50.26079865
15465;2024-06-10 02:30:00;28.29999924;50.26079865
15466;2024-06-10 02:45:00;28.29999924;50.26079865
15467;2024-06-10 03:00:00;28.29999924;50.26079865
15468;2024-06-10 03:15:00;28.10000038;49.90560068
15469;2024-06-10 03:30:00;28.10000038;49.90560068
15470;2024-06-10 03:45:00;28.10000038;49.90560068
15471;2024-06-10 04:00:00;28.10000038;49.90560068
15472;2024-06-10 04:15:00;32.23333232;57.24639819
15473;2024-06-10 04:30:00;36.63333384;65.0608009
15474;2024-06-10 04:45:00;41;72.816
15475;2024-06-10 05:00:00;45.29999924;80.45279865
15476;2024-06-10 05:15:00;51.53333346;91.52320023
15477;2024-06-10 05:30:00;57.83333333;102.712
15478;2024-06-10 05:45:00;63.96666654;113.6047998
15479;2024-06-10 06:00:00;70.00000127;124.3200023
15480;2024-06-10 06:15:00;71.5;126.984
15481;2024-06-10 06:30:00;73;129.648
15482;2024-06-10 06:45:00;74.30000305;131.9568054
15483;2024-06-10 07:00:00;75.69999695;134.4431946
15484;2024-06-10 07:15:00;70.1333313;124.5567964
15485;2024-06-10 07:30:00;63.06666692;112.0064005
15486;2024-06-10 07:45:00;56.20000076;99.81120135
15487;2024-06-10 08:00:00;49.63333384;88.1488009
15488;2024-06-10 08:15:00;43.5;77.256
15489;2024-06-10 08:30:00;37.3333327;66.30399887
15490;2024-06-10 08:45:00;31.69999981;56.29919966
15491;2024-06-10 09:00:00;25.89999962;45.99839932
15492;2024-06-10 09:15:00;24.83333302;44.10399944
15493;2024-06-10 09:30:00;25.79999924;45.82079865
15494;2024-06-10 09:45:00;26.20000076;46.53120135
15495;2024-06-10 10:00:00;26.76666609;47.53759898
15496;2024-06-10 10:15:00;26.79999924;47.59679865
15497;2024-06-10 10:30:00;27.29999924;48.48479865
15498;2024-06-10 10:45:00;27.79999924;49.37279865
15499;2024-06-10 11:00:00;28.20000076;50.08320135
15500;2024-06-10 11:15:00;28.20000076;50.08320135
15501;2024-06-10 11:30:00;28.20000076;50.08320135
15502;2024-06-10 11:45:00;28.20000076;50.08320135
15503;2024-06-10 12:00:00;28.20000076;50.08320135
15504;2024-06-10 12:15:00;28.20000076;50.08320135
15505;2024-06-10 12:30:00;28.20000076;50.08320135
15506;2024-06-10 12:45:00;28.20000076;50.08320135
15507;2024-06-10 13:00:00;28.20000076;50.08320135
15508;2024-06-10 13:15:00;28.20000076;50.08320135
15509;2024-06-10 13:30:00;28.20000076;50.08320135
15510;2024-06-10 13:45:00;28.20000076;50.08320135
15511;2024-06-10 14:00:00;28.20000076;50.08320135
15512;2024-06-10 14:15:00;27.70000076;49.19520135
15513;2024-06-10 14:30:00;27.29999924;48.48479865
15514;2024-06-10 14:45:00;29.29999924;52.03679865
15515;2024-06-10 15:00:00;29.70000076;52.74720135
15516;2024-06-10 15:15:00;29.29999924;52.03679865
15517;2024-06-10 15:30:00;28.89999962;51.32639932
15518;2024-06-10 15:45:00;28.5;50.616
15519;2024-06-10 16:00:00;28.5;50.616
15520;2024-06-10 16:15:00;27.70000076;49.19520135
15521;2024-06-10 16:30:00;27.5;48.84
15522;2024-06-10 16:45:00;27.20000076;48.30720135
15523;2024-06-10 17:00:00;26.79999924;47.59679865
15524;2024-06-10 17:15:00;26.60000038;47.24160068
15525;2024-06-10 17:30:00;26.79999924;47.59679865
15526;2024-06-10 17:45:00;27.29999924;48.48479865
15527;2024-06-10 18:00:00;27.29999924;48.48479865
15528;2024-06-10 18:15:00;27.29999924;48.48479865
15529;2024-06-10 18:30:00;26.79999924;47.59679865
15530;2024-06-10 18:45:00;26.60000038;47.24160068
15531;2024-06-10 19:00:00;26.39999962;46.88639932
15532;2024-06-10 19:15:00;26;46.176
15533;2024-06-10 19:30:00;26.60000038;47.24160068
15534;2024-06-10 19:45:00;27.29999924;48.48479865
15535;2024-06-10 20:00:00;27.70000076;49.19520135
15536;2024-06-10 20:15:00;27.70000076;49.19520135
15537;2024-06-10 20:30:00;27.29999924;48.48479865
15538;2024-06-10 20:45:00;26.89999962;47.77439932
15539;2024-06-10 21:00:00;26.5;47.064
15540;2024-06-10 21:15:00;26.5;47.064
15541;2024-06-10 21:30:00;26.60000038;47.24160068
15542;2024-06-10 21:45:00;26.89999962;47.77439932
15543;2024-06-10 22:00:00;27.29999924;48.48479865
15544;2024-06-10 22:15:00;27.29999924;48.48479865
15545;2024-06-10 22:30:00;26.89999962;47.77439932
15546;2024-06-10 22:45:00;26.60000038;47.24160068
