nv;Datetime;MS_P;MS_Q;MS_Ep;MS_Eq
10709;2024-04-21 13:30:00;161.1241239;36.07685149;39.2275404;9.050818862
10710;2024-04-21 13:45:00;138.0965623;38.19248972;37.40258578;9.283667652
10711;2024-04-21 14:00:00;133.5918416;37.93198438;33.96105049;9.515559263
10712;2024-04-21 14:15:00;104.0486945;27.51667344;29.70506702;8.181082228
10713;2024-04-21 14:30:00;100.02911;25.27570573;25.50972557;6.599047397
10714;2024-04-21 14:45:00;95.80575836;24.72941793;24.47935855;6.250640458
10715;2024-04-21 15:00:00;102.1202641;27.29596816;24.74075281;6.503173262
10716;2024-04-21 15:15:00;113.176508;30.68682196;26.91209652;7.247848765
10717;2024-04-21 15:30:00;120.6876878;35.26324228;29.23302448;8.24375803
10718;2024-04-21 15:45:00;115.2813458;33.65260558;29.4961292;8.614480983
10719;2024-04-21 16:00:00;103.9027456;32.02098838;27.39801143;8.209199246
10720;2024-04-21 16:15:00;102.3258763;33.49028374;25.77857774;8.207425392
10721;2024-04-21 16:30:00;111.2613669;32.02761049;26.6984054;8.207603509
10722;2024-04-21 16:45:00;107.6246412;31.18455745;27.36075101;7.901520993
10723;2024-04-21 17:00:00;113.2313192;33.32707794;27.60699504;8.063954424
10724;2024-04-21 17:15:00;114.1276444;30.36059556;28.41987044;7.960959187
10725;2024-04-21 17:30:00;90.96961554;25.40523224;25.63715749;6.97067976
10726;2024-04-21 17:45:00;104.3566183;34.32695946;24.41577923;7.466860209
10727;2024-04-21 18:00:00;113.9688762;34.80270466;27.29068681;8.659437346
10728;2024-04-21 18:15:00;100.9571341;31.84330501;26.86575129;8.397317986
10729;2024-04-21 18:30:00;87.23831244;27.48536148;23.52443082;7.530157638
10730;2024-04-21 18:45:00;88.61594313;31.2434178;21.98178195;7.34109741
10731;2024-04-21 19:00:00;87.27737791;33.40505429;21.98666513;8.081059011
10732;2024-04-21 19:15:00;88.51272583;34.93868838;21.97376297;8.542967834
10733;2024-04-21 19:30:00;67.1148478;31.05971677;19.4534467;8.249800644
10734;2024-04-21 19:45:00;78.73469203;36.86755041;18.23119248;8.490908397
10735;2024-04-21 20:00:00;59.08159211;27.78956554;17.2165423;8.079388623
10736;2024-04-21 20:15:00;47.84759003;19.93128494;13.36614777;5.984208819
10737;2024-04-21 20:30:00;40.1803777;10.00310064;11.00349597;3.741798198
10738;2024-04-21 20:45:00;38.56660435;10.33951198;9.843372756;2.515114891
10739;2024-04-21 21:00:00;36.86954143;10.78253248;9.429518223;2.615855336
10740;2024-04-21 21:15:00;33.2649708;17.12253515;8.766814029;3.488133453
10741;2024-04-21 21:30:00;18.89621163;13.89231618;6.351048916;3.876856416
10742;2024-04-21 21:45:00;19.48466877;12.29955421;4.79761005;3.273983799
10743;2024-04-21 22:00:00;47.23234654;18.38206149;5.981384976;3.835201962
10744;2024-04-21 22:15:00;44.20165133;9.238623439;11.42924973;3.452585615
10745;2024-04-21 22:30:00;22.97484987;0.682022345;8.397062651;1.240080723
10746;2024-04-21 22:45:00;16.79945087;-0.621707206;4.971787593;0.607362664
10747;2024-04-21 23:00:00;20.41190543;-1.024553225;4.651419538;0.155733674
10748;2024-04-21 23:15:00;36.440044;0.667810172;7.106493679;-0.102212173
10749;2024-04-21 23:30:00;40.52731054;-2.332867862;9.620919317;-0.208132211
10750;2024-04-21 23:45:00;44.62050463;3.256252799;10.6434769;0.123640242
10751;2024-04-22 00:00:00;32.85082137;-2.52876467;9.683915749;0.081142855
10752;2024-04-22 00:15:00;27.49115552;-4.652933696;7.542747111;-0.703886269
10753;2024-04-22 00:30:00;28.25653971;-5.081076873;6.968461904;-1.216751321
10754;2024-04-22 00:45:00;28.48814463;-4.67211082;7.093085542;-1.219148462
10755;2024-04-22 01:00:00;34.14980394;-4.312834552;7.829743571;-1.123118171
10756;2024-04-22 01:15:00;46.83326777;-5.088880211;10.12288396;-1.172572377
10757;2024-04-22 01:30:00;39.01971811;-6.630440305;10.73162323;-1.469715913
10758;2024-04-22 01:45:00;37.18180414;-6.555751954;9.525190281;-1.648274032
10759;2024-04-22 02:00:00;38.35314019;-6.425098109;9.441868041;-1.622606258
10760;2024-04-22 02:15:00;18.95037775;-5.445998228;7.162939742;-1.483887042
10761;2024-04-22 02:30:00;17.29939453;-2.900955235;4.531221535;-1.043369183
10762;2024-04-22 02:45:00;23.77279554;0.176951781;5.134023759;-0.391493257
10763;2024-04-22 03:00:00;36.38937524;4.156896031;7.520271348;0.489369748
10764;2024-04-22 03:15:00;33.82154091;8.300456011;8.776364518;1.50096197
10765;2024-04-22 03:30:00;35.70514375;10.66532806;8.690835582;2.366514685
10766;2024-04-22 03:45:00;41.29680741;10.42175312;9.625243895;2.635885147
10767;2024-04-22 04:00:00;50.65237505;10.23967357;11.49364781;2.582678336
10768;2024-04-22 04:15:00;52.99005144;9.91854899;12.95530331;2.488011847
10769;2024-04-22 04:30:00;51.76294273;9.032072525;13.09412427;2.35169826
10770;2024-04-22 04:45:00;48.892061;8.390679322;12.58187547;2.182944095
10771;2024-04-22 05:00:00;47.35465365;8.538916373;12.03083933;2.110359714
10772;2024-04-22 05:15:00;59.24742074;10.36673149;13.3252593;2.36736121
10773;2024-04-22 05:30:00;66.00145203;16.9203942;15.64865876;3.410890711
10774;2024-04-22 05:45:00;90.666538;22.16963142;19.58349875;4.915332293
10775;2024-04-22 06:00:00;102.4762511;24.08887845;24.14284863;5.837392646
10776;2024-04-22 06:15:00;199.3776412;36.99362909;37.73173653;7.016688039
10777;2024-04-22 06:30:00;225.9895292;39.8490004;53.1708963;9.557443063
10778;2024-04-22 06:45:00;243.2432758;49.87791185;58.65410063;11.21586403
10779;2024-04-22 07:00:00;282.3226735;54.76769601;65.69574366;13.18028363
10780;2024-04-22 07:15:00;305.4738705;53.54319735;73.474568;13.62803845
10781;2024-04-22 07:30:00;307.2285752;54.26080454;76.58780572;13.47550024
10782;2024-04-22 07:45:00;295.4287317;59.89938952;75.33216337;14.27455831
10783;2024-04-22 08:00:00;290.7785695;60.4350272;73.27591265;15.04180209
10784;2024-04-22 08:15:00;282.6594689;54.23910915;71.67975481;14.33426704
10785;2024-04-22 08:30:00;297.5341292;59.35082073;72.52419977;14.19874123
10786;2024-04-22 08:45:00;298.2619568;62.50851397;74.47451074;15.23241684
10787;2024-04-22 09:00:00;316.3963572;66.93879919;76.83228924;16.1181375
10788;2024-04-22 09:15:00;322.889791;70.32293347;79.91076853;17.11096793
10789;2024-04-22 09:30:00;340.7345023;75.38155726;82.95303667;18.19984193
10790;2024-04-22 09:45:00;337.5713951;76.23843279;84.78823718;18.95249876
10791;2024-04-22 10:00:00;332.1561179;72.66984152;83.71593913;18.60480522
10792;2024-04-22 10:15:00;321.5451619;60.48032778;81.71265997;16.85090098
10793;2024-04-22 10:30:00;304.7000489;61.26828784;78.28065135;15.41690499
10794;2024-04-22 10:45:00;333.3380969;61.37578507;79.75476823;15.33050911
10795;2024-04-22 11:00:00;293.3862056;62.12616833;78.34053782;15.43774417
10796;2024-04-22 11:15:00;262.2301254;64.90493905;69.45204138;15.87888842
10797;2024-04-22 11:30:00;251.8377414;55.11898246;64.25848335;15.00299019
10798;2024-04-22 11:45:00;318.711881;66.39725314;71.31870279;15.18952945
10799;2024-04-22 12:00:00;305.0190379;67.10775343;77.96636486;16.68812582
10800;2024-04-22 12:15:00;275.5203397;62.82376846;72.5674222;16.24144024
10801;2024-04-22 12:30:00;281.1995819;68.4501237;69.5899902;16.40923652
10802;2024-04-22 12:45:00;278.3880977;66.04837006;69.94845996;16.81231172
10803;2024-04-22 13:00:00;305.299546;66.26569155;72.96095547;16.5392577
10804;2024-04-22 13:15:00;276.0353492;55.99406715;72.6668619;15.28246984
10805;2024-04-22 13:30:00;278.8566397;64.47857343;69.3614986;15.5899944
10806;2024-04-22 13:45:00;289.4474916;63.27648177;71.03801641;15.64275151
10807;2024-04-22 14:00:00;269.6470264;55.52208936;69.88681475;15.4450246
10808;2024-04-22 14:15:00;257.5117667;50.45600208;65.89484913;13.59213378
10809;2024-04-22 14:30:00;247.4619474;58.79962706;63.12171425;13.65695364
10810;2024-04-22 14:45:00;253.0241807;62.50079256;62.56076601;15.16255245
10811;2024-04-22 15:00:00;286.7750478;61.3483846;67.47490356;15.50302755
10812;2024-04-22 15:15:00;226.1413177;52.62754428;64.11454568;14.24699111
10813;2024-04-22 15:30:00;234.8934826;56.85811723;57.62935004;13.68570769
10814;2024-04-22 15:45:00;217.5956776;51.17976863;56.56114502;13.50473573
10815;2024-04-22 16:00:00;213.5757202;51.85227221;53.89642473;12.87900511
10816;2024-04-22 16:15:00;200.2588615;48.53472286;51.72932272;12.54837438
10817;2024-04-22 16:30:00;194.7492481;46.72972648;49.3760137;11.90805617
10818;2024-04-22 16:45:00;203.9634413;51.42818686;49.83908618;12.26973917
10819;2024-04-22 17:00:00;196.9818962;49.64067246;50.11816719;12.63360742
10820;2024-04-22 17:15:00;176.6883368;49.51260554;46.70877912;12.39415975
10821;2024-04-22 17:30:00;161.098454;47.64717807;42.22334885;12.14497295
10822;2024-04-22 17:45:00;130.6541379;36.95486377;36.469074;10.57525523
10823;2024-04-22 18:00:00;116.3216738;32.8486213;30.87197646;8.725435634
10824;2024-04-22 18:15:00;110.9563363;25.91539655;28.40975126;7.345502231
10825;2024-04-22 18:30:00;109.3726912;25.47294975;27.54112844;6.423543287
10826;2024-04-22 18:45:00;139.3293259;36.50888472;31.08775214;7.950728892
10827;2024-04-22 19:00:00;117.0430386;35.33214266;32.04654557;9.076238014
10828;2024-04-22 19:15:00;123.4257187;38.58454498;30.05859466;9.263736145
10829;2024-04-22 19:30:00;124.1921878;33.25648296;30.94032197;8.980128493
10830;2024-04-22 19:45:00;131.5186941;31.38678603;31.96386023;8.080408623
10831;2024-04-22 20:00:00;126.5901304;29.29875006;32.26360306;7.585692011
10832;2024-04-22 20:15:00;135.2878909;34.92803836;32.73475266;8.028348553
10833;2024-04-22 20:30:00;126.7978391;33.39852539;32.76071625;8.300883956
10834;2024-04-22 20:45:00;126.9932338;32.58113104;31.72388412;8.194955891
10835;2024-04-22 21:00:00;118.2276608;30.0988399;30.65261183;7.834996367
10836;2024-04-22 21:15:00;131.0977501;33.01104427;31.16567636;7.888735521
10837;2024-04-22 21:30:00;126.5428028;34.52818571;32.20506911;8.442403747
10838;2024-04-22 21:45:00;117.1218122;32.9467825;30.45807687;8.434371025
10839;2024-04-22 22:00:00;125.3829914;31.86658756;30.31310045;8.101671256
10840;2024-04-22 22:15:00;100.1894844;21.47336307;28.19655949;6.667493828
10841;2024-04-22 22:30:00;93.97060348;21.12783917;24.27001099;5.325150279
10842;2024-04-22 22:45:00;95.22658764;24.60791187;23.64964889;5.701788411
10843;2024-04-22 23:00:00;80.34344872;13.38509046;21.94625454;4.739844941
10844;2024-04-22 23:15:00;77.78871013;10.52785472;19.76651986;3.204279344
10845;2024-04-22 23:30:00;69.50775783;5.518690466;18.41205849;2.072778086
10846;2024-04-22 23:45:00;58.36653389;6.804175679;15.98428646;1.564537941
10847;2024-04-23 00:00:00;64.40707069;9.160844172;15.34670057;1.86087552
10848;2024-04-23 00:15:00;63.60026664;9.04097027;16.00091717;2.265569816
10849;2024-04-23 00:30:00;63.87879357;10.65128601;15.93488253;2.493328837
10850;2024-04-23 00:45:00;60.81377589;11.27073646;15.58657118;2.740252809
10851;2024-04-23 01:00:00;61.66147285;8.367550772;15.30940609;2.454785904
10852;2024-04-23 01:15:00;71.47492676;6.76613224;16.64204995;1.877163516
10853;2024-04-23 01:30:00;75.57392441;13.8194973;18.3811064;1.881169543
10854;2024-04-23 01:45:00;76.62145275;10.18757621;19.02442215;3.000884188
10855;2024-04-23 02:00:00;72.90694609;7.983980061;18.69104986;2.271444534
10856;2024-04-23 02:15:00;81.57839936;9.828776509;19.31066818;2.226594571
10857;2024-04-23 02:30:00;85.91442301;9.056270948;20.9366028;2.344025927
10858;2024-04-23 02:45:00;80.94447469;10.6983316;20.85736221;2.2360432
10859;2024-04-23 03:00:00;69.06134024;15.94626349;18.75072687;3.330574386
10860;2024-04-23 03:15:00;103.76273;10.28778603;21.60300878;3.238016607
10861;2024-04-23 03:30:00;114.5292347;9.813604201;27.28649559;2.402915278
10862;2024-04-23 03:45:00;121.4103432;8.601983654;29.49244724;2.164802592
10863;2024-04-23 04:00:00;139.0736804;7.608117724;32.56050294;2.046259478
10864;2024-04-23 04:15:00;131.9058581;8.05363333;33.87244231;1.993115955
10865;2024-04-23 04:30:00;137.4582164;10.04238592;33.67050931;2.157033812
10866;2024-04-23 04:45:00;147.061852;11.86554541;35.56500855;2.538724822
10867;2024-04-23 05:00:00;135.4231308;12.53269432;35.31062285;3.033926783
10868;2024-04-23 05:15:00;100.5755346;16.49265484;29.49983316;3.608713357
10869;2024-04-23 05:30:00;82.07642877;15.18650217;22.82888508;3.959894627
10870;2024-04-23 05:45:00;84.99701726;18.65496649;20.88418075;4.230183583
10871;2024-04-23 06:00:00;119.7781415;15.13378601;25.59689485;4.223594063
10872;2024-04-23 06:15:00;153.7838951;30.78425645;34.19525458;5.739755308
10873;2024-04-23 06:30:00;160.0405653;49.41671386;39.22805754;10.02512129
10874;2024-04-23 06:45:00;138.4839006;53.09919699;37.31555823;12.81448886
10875;2024-04-23 07:00:00;174.0594161;58.27890043;39.06791459;13.95827566
10876;2024-04-23 07:15:00;176.3451643;61.52972197;43.80057255;14.9760778
10877;2024-04-23 07:30:00;179.4493826;62.58589888;44.47431836;15.51445261
10878;2024-04-23 07:45:00;198.7889548;64.29663406;47.27979218;15.9488927
10879;2024-04-23 08:00:00;232.9095199;63.63959725;53.96230934;16.15361031
10880;2024-04-23 08:15:00;276.1930545;63.70735593;63.63782179;16.13068336
10881;2024-04-23 08:30:00;295.0960861;67.34912201;71.41114258;16.59719545
10882;2024-04-23 08:45:00;277.4933889;68.24529913;71.57368437;16.94930264
10883;2024-04-23 09:00:00;277.3790714;67.92575334;69.35905754;17.02138156
10884;2024-04-23 09:15:00;289.199737;63.88621074;70.82235105;16.47649551
10885;2024-04-23 09:30:00;286.6579869;61.06082282;71.98221549;15.61837919
10886;2024-04-23 09:45:00;289.2588103;57.25367093;71.98959965;15.00373142
10887;2024-04-23 10:00:00;300.7978862;57.31817044;73.75708707;14.66500957
10888;2024-04-23 10:15:00;309.2264496;45.58058991;76.25304197;13.25429134
10889;2024-04-23 10:30:00;328.5615923;44.96923837;79.72350523;11.31872854
10890;2024-04-23 10:45:00;340.4816374;67.66518271;83.63040371;14.07930264
10891;2024-04-23 11:00:00;333.0127686;62.30753299;84.18680074;16.24658946
10892;2024-04-23 11:15:00;314.6823211;58.20824491;80.9618862;15.06447224
10893;2024-04-23 11:30:00;318.0569067;61.56665631;79.09240347;14.97186265
10894;2024-04-23 11:45:00;312.9664679;60.04219873;78.87792182;14.83668658
10895;2024-04-23 12:00:00;323.3418803;59.36025697;79.53854352;14.52850679
10896;2024-04-23 12:15:00;360.7409708;61.03644587;85.51035638;14.67024028
10897;2024-04-23 12:30:00;345.6562159;63.85843614;88.29964834;15.22889521
10898;2024-04-23 12:45:00;354.9333391;65.84991738;87.57369438;14.98274316
10899;2024-04-23 13:00:00;333.7496804;65.32958255;86.08537743;15.18712286
10900;2024-04-23 13:15:00;325.8919395;68.22442302;82.45520249;15.53678519
10901;2024-04-23 13:30:00;321.5147169;59.5642772;80.92583205;15.83746813
10902;2024-04-23 13:45:00;332.1864837;56.96966025;81.71265008;14.5010337
10903;2024-04-23 14:00:00;366.7998608;52.8920017;87.37329306;13.7491951
10904;2024-04-23 14:15:00;347.3598949;62.28241588;89.26996946;14.3968022
10905;2024-04-23 14:30:00;342.1676661;66.85774654;86.19094512;14.70541814
10906;2024-04-23 14:45:00;349.2714917;63.53025524;86.42989472;14.65600165
10907;2024-04-23 15:00:00;322.7541452;55.37145251;84.00320461;14.08423762
10908;2024-04-23 15:15:00;277.7193563;48.31366461;75.05918768;12.80360646
10909;2024-04-23 15:30:00;250.1137622;47.35306301;65.97913981;11.95834095
10910;2024-04-23 15:45:00;223.2689846;46.46574704;59.17284335;11.72735126
10911;2024-04-23 16:00:00;284.4419774;56.22313457;63.46387026;12.8361102
10912;2024-04-23 16:15:00;227.3709488;51.36403601;63.97661578;13.44839632
10913;2024-04-23 16:30:00;300.0759459;47.16903127;65.93086184;12.31663341
10914;2024-04-23 16:45:00;285.6500126;41.92271456;73.21574481;11.01798071
10915;2024-04-23 17:00:00;285.490256;41.77452604;71.39253357;10.41956862
10916;2024-04-23 17:15:00;235.9291741;37.78076108;65.17742876;9.997199326
10917;2024-04-23 17:30:00;219.2236446;38.58143864;56.89410234;9.545274965
10918;2024-04-23 17:45:00;191.9003133;41.38245959;51.39049474;9.995487279
10919;2024-04-23 18:00:00;174.0893675;35.75943017;45.7487101;9.57491328
10920;2024-04-23 18:15:00;169.475372;30.68682993;42.94559244;8.896255771
10921;2024-04-23 18:30:00;144.0429472;26.54802347;39.1897899;8.009235529
10922;2024-04-23 18:45:00;122.3547977;24.30979547;33.29971812;7.221673661
10923;2024-04-23 19:00:00;128.9219074;31.11358684;31.40958814;6.927922789
10924;2024-04-23 19:15:00;139.5898399;40.03751685;33.56396842;8.893887961
10925;2024-04-23 19:30:00;125.881171;39.10624513;33.18387637;9.91391088
10926;2024-04-23 19:45:00;130.1221817;41.91669454;32.00041908;10.14600685
10927;2024-04-23 20:00:00;136.919352;38.15145349;33.37384546;10.02135959
10928;2024-04-23 20:15:00;150.8529384;34.23250656;35.9715363;9.054305388
10929;2024-04-23 20:30:00;130.4958051;24.66106723;35.16859294;7.474785372
10930;2024-04-23 20:45:00;153.6102657;35.56704657;35.51325885;7.528514224
10931;2024-04-23 21:00:00;142.8686467;31.80762294;37.05986405;8.421833689
10932;2024-04-23 21:15:00;144.3881842;31.61857976;35.90710387;7.922860828
10933;2024-04-23 21:30:00;121.1267651;24.9746886;33.18936867;7.071682981
10934;2024-04-23 21:45:00;104.3765348;17.22335745;28.18791249;5.275219137
10935;2024-04-23 22:00:00;120.8581847;12.47106499;28.15433994;3.964825178
10936;2024-04-23 22:15:00;87.5317;5.209407091;26.04873559;2.510067352
10937;2024-04-23 22:30:00;93.61184705;4.266287541;22.64294338;1.351602519
10938;2024-04-23 22:45:00;66.81347825;7.368383695;20.05316566;1.15399147
10939;2024-04-23 23:00:00;70.29609562;11.14432627;17.13869673;2.235373708
10940;2024-04-23 23:15:00;63.09664914;11.12141529;16.6740931;2.709423059
10941;2024-04-23 23:30:00;61.4221004;4.270297812;15.56484369;1.854889287
10942;2024-04-23 23:45:00;66.02744366;8.055866136;15.93119301;1.540770494
10943;2024-04-24 00:00:00;65.32126061;8.316068372;16.41858803;2.046491814
10944;2024-04-24 00:15:00;77.38287829;9.500844918;17.83801736;2.227114161
10945;2024-04-24 00:30:00;81.85951273;11.52171314;19.90529888;2.627819757
10946;2024-04-24 00:45:00;78.45794639;10.76170753;20.03968239;2.785427584
10947;2024-04-24 01:00:00;82.37392777;9.932257225;20.10398427;2.586745595
10948;2024-04-24 01:15:00;74.76720626;9.28167796;19.64264175;2.401741898
10949;2024-04-24 01:30:00;67.33670945;9.215174288;17.76298946;2.287800589
10950;2024-04-24 01:45:00;65.13416355;8.982018206;16.55885913;2.25240511
10951;2024-04-24 02:00:00;71.17830427;8.944985005;17.03905848;2.223754158
10952;2024-04-24 02:15:00;66.19185615;9.076215652;17.17127005;2.020928412
10953;2024-04-24 02:30:00;83.90223072;11.00628164;18.76176086;1.790919404
10954;2024-04-24 02:45:00;87.13634957;9.126092318;21.37982254;1.647443925
10955;2024-04-24 03:00:00;88.54598395;3.912997229;21.96029169;1.21489671
10956;2024-04-24 03:15:00;90.65744718;-1.134377807;22.40042889;0.792144815
10957;2024-04-24 03:30:00;82.96390218;3.30289751;21.70266867;0.231421765
10958;2024-04-24 03:45:00;80.4999208;6.268390799;20.43297787;0.8803297
10959;2024-04-24 04:00:00;71.00879477;3.3002391;18.93858945;1.222588453
10960;2024-04-24 04:15:00;77.37227192;-1.168609222;18.54763334;0.784163865
10961;2024-04-24 04:30:00;65.97266312;-0.316751123;17.91811688;-0.185670043
10962;2024-04-24 04:45:00;85.09959044;8.391149001;18.88403169;1.02626387
10963;2024-04-24 05:00:00;83.17097375;8.054729934;21.03382052;2.055734867
10964;2024-04-24 05:15:00;83.2378658;7.402395732;20.80110494;1.932140708
10965;2024-04-24 05:30:00;78.99198307;6.498378831;20.27873111;1.73759682
10966;2024-04-24 05:45:00;95.81410737;9.365723878;21.84792073;1.983012839
10967;2024-04-24 06:00:00;147.4960995;11.86771717;30.41377585;2.5295955
10968;2024-04-24 06:15:00;196.3798437;32.46262561;42.9844929;5.612197077
10969;2024-04-24 06:30:00;255.703613;53.88312459;56.5104321;10.86363352
10970;2024-04-24 06:45:00;264.6333988;58.09032315;65.04212647;13.99668097
10971;2024-04-24 07:00:00;277.14278;60.38706997;67.72202234;14.49156098
10972;2024-04-24 07:15:00;302.5927242;62.0177151;72.46693801;14.74703079
10973;2024-04-24 07:30:00;297.1362697;55.82070086;74.96612423;14.729802
10974;2024-04-24 07:45:00;267.8210845;48.23053774;70.61966927;13.00387186
10975;2024-04-24 08:00:00;288.6849209;51.08392515;69.56325068;12.42407839
10976;2024-04-24 08:15:00;295.0496047;54.86304696;72.9668157;13.21723259
10977;2024-04-24 08:30:00;290.1388956;52.07581937;73.14856254;13.36735829
10978;2024-04-24 08:45:00;271.1848042;58.08675768;70.16546248;13.77032213
10979;2024-04-24 09:00:00;275.0038421;55.08885692;68.27358078;14.14695182
10980;2024-04-24 09:15:00;307.6394628;63.59442093;72.83041311;14.83540973
10981;2024-04-24 09:30:00;291.4708274;63.81459829;74.88878627;15.9261274
10982;2024-04-24 09:45:00;322.0009745;66.95007337;76.68397523;16.34558396
10983;2024-04-24 10:00:00;303.9011618;58.23008986;78.23776703;15.6475204
10984;2024-04-24 10:15:00;314.4968988;68.8618118;77.29975757;15.88648771
10985;2024-04-24 10:30:00;288.0602064;66.98881163;75.31963814;16.98132793
10986;2024-04-24 10:45:00;303.9324889;76.44999889;73.99908691;17.92985131
10987;2024-04-24 11:00:00;318.5870703;76.42613383;77.8149449;17.65493744
10988;2024-04-24 11:15:00;339.4166173;69.99391447;82.25046094;17.62292866
10989;2024-04-24 11:30:00;336.7569034;63.71077887;84.52169009;16.71308667
10990;2024-04-24 11:45:00;320.6847352;60.77066201;82.18020482;15.56018011
10991;2024-04-24 12:00:00;324.9653829;68.49141749;80.70626476;16.15775994
10992;2024-04-24 12:15:00;330.3432847;62.01270063;81.91358345;16.31301476
10993;2024-04-24 12:30:00;344.8985646;72.37010795;84.40523116;17.05240323
10994;2024-04-24 12:45:00;340.4061577;73.44515086;85.66309029;18.27988045
10995;2024-04-24 13:00:00;337.9763105;74.80396277;84.79780853;18.38253325
10996;2024-04-24 13:15:00;321.7759026;66.55795472;82.46902665;17.67023969
10997;2024-04-24 13:30:00;324.6980854;67.36276054;80.80924851;16.74008941
10998;2024-04-24 13:45:00;302.7926865;65.66420838;78.4363465;16.62837111
10999;2024-04-24 14:00:00;299.9015177;64.15417425;75.33677552;16.22729783
11000;2024-04-24 14:15:00;285.9375124;66.57422593;73.22987876;16.35161244
11001;2024-04-24 14:30:00;323.1944912;62.25270524;76.14150045;16.05343623
11002;2024-04-24 14:45:00;326.556669;62.07560411;81.21889502;15.36381296
11003;2024-04-24 15:00:00;329.2276097;62.40241976;81.97303484;15.23799503
11004;2024-04-24 15:15:00;297.7777401;57.53710968;78.37566872;14.76061503
11005;2024-04-24 15:30:00;283.4091909;57.62960552;72.64836637;14.3958394
11006;2024-04-24 15:45:00;266.517235;54.62811805;68.74080324;14.13603005
11007;2024-04-24 16:00:00;239.8813776;52.94438177;63.29982657;13.35768131
11008;2024-04-24 16:15:00;212.7845126;45.58732058;56.58323627;12.31646279
11009;2024-04-24 16:30:00;209.6661882;48.2143707;52.8063376;11.72521141
11010;2024-04-24 16:45:00;214.4138076;46.85121001;53.00999948;11.8910583
11011;2024-04-24 17:00:00;204.5896914;45.91498961;52.37543738;11.6511128
11012;2024-04-24 17:15:00;223.826558;49.38046218;53.55203118;11.91239858
11013;2024-04-24 17:30:00;216.8910076;49.38006939;55.0896957;12.4112647
11014;2024-04-24 17:45:00;168.617333;35.64008765;48.18854257;10.61437172
11015;2024-04-24 18:00:00;174.1087426;31.72733212;42.84075944;8.420927472
11016;2024-04-24 18:15:00;138.6119912;32.18794898;39.09009171;7.989410137
11017;2024-04-24 18:30:00;125.6112416;34.98334863;33.0279041;8.396412201
11018;2024-04-24 18:45:00;127.9830238;36.71135936;31.69928318;8.9618385
11019;2024-04-24 19:00:00;115.7460794;34.78403184;30.46613791;8.929189684
11020;2024-04-24 19:15:00;117.927465;33.7995638;29.20919305;8.580527667
11021;2024-04-24 19:30:00;109.7229202;30.83631109;28.45629815;8.079484361
11022;2024-04-24 19:45:00;83.24900846;28.41998778;24.11083748;7.407037358
11023;2024-04-24 20:00:00;132.9993815;34.34212933;27.03104875;7.845264638
11024;2024-04-24 20:15:00;126.1673851;36.83022726;32.39584583;8.34953839
11025;2024-04-24 20:30:00;137.3123457;38.02613357;32.93496636;9.091954844
11026;2024-04-24 20:45:00;142.3223735;36.34652513;34.95433991;9.370650393
11027;2024-04-24 21:00:00;137.6871109;35.17110455;35.00118555;9.013495495
11028;2024-04-24 21:15:00;139.5326162;34.08291424;34.65246588;8.68491785
11029;2024-04-24 21:30:00;149.557995;37.25947177;36.13632641;8.917798251
11030;2024-04-24 21:45:00;151.242354;35.10719263;37.60004362;9.045833049
11031;2024-04-24 22:00:00;154.1827807;36.84853973;38.17814183;8.994466545
11032;2024-04-24 22:15:00;151.3453928;32.972469;38.19102168;8.625780044
11033;2024-04-24 22:30:00;129.3106351;32.07151509;35.08200348;8.067183638
11034;2024-04-24 22:45:00;117.5084009;34.15850186;30.8523795;8.278752119
11035;2024-04-24 23:00:00;100.1122961;31.47018381;27.20258713;8.203585709
11036;2024-04-24 23:15:00;121.2855587;38.4397531;27.67473186;8.742238738
11037;2024-04-24 23:30:00;124.4835758;38.4854501;30.72114182;9.602365851
11038;2024-04-24 23:45:00;134.1364528;37.06702189;32.32750358;9.444058998
11039;2024-04-25 00:00:00;130.6688624;36.26500655;33.1006644;9.166503555
11040;2024-04-25 00:15:00;95.43713247;21.79709547;28.26324935;7.257762754
11041;2024-04-25 00:30:00;81.08600784;4.827035261;22.06539254;3.328016342
11042;2024-04-25 00:45:00;66.56076388;1.076325669;18.45584646;0.706973287
11043;2024-04-25 01:00:00;56.24254598;1.110103901;15.35041373;0.273303696
11044;2024-04-25 01:15:00;49.66613306;1.735838095;13.23858488;0.355742749
11045;2024-04-25 01:30:00;58.14777738;1.816941088;13.47673881;0.444097398
11046;2024-04-25 01:45:00;49.01796027;1.084898376;13.39571721;0.362729933
11047;2024-04-25 02:00:00;58.05726689;1.941085845;13.3844034;0.383625506
11048;2024-04-25 02:15:00;56.13795352;1.982474195;14.27440255;0.488957552
11049;2024-04-25 02:30:00;52.27358612;0.986771558;13.55144245;0.371155719
11050;2024-04-25 02:45:00;63.46579565;0.476469709;14.46742272;0.182905158
11051;2024-04-25 03:00:00;78.96460493;0.337220597;17.80380007;0.168652218
11052;2024-04-25 03:15:00;79.6864467;0.289036428;19.83138145;0.179087429
11053;2024-04-25 03:30:00;84.07661007;1.235935742;20.4703821;0.235442266
11054;2024-04-25 03:45:00;86.83066977;1.075847818;21.36340998;0.290963098
11055;2024-04-25 04:00:00;82.9103917;1.40489164;21.21763268;0.26775521
11056;2024-04-25 04:15:00;59.48604277;-0.688261617;17.79955431;0.089578753
11057;2024-04-25 04:30:00;54.13765232;1.994802988;14.20296189;0.163317671
