nv;Datetime;bystar2_P;bystar2_Q;bystar2_Ep;bystar2_Eq
4623;2024-02-18 04:00:00;1.8381096;-2.255182588;1.187953563;-0.51806693
4624;2024-02-18 04:15:00;1.767669867;-1.747392518;0.450722433;-0.500321888
4625;2024-02-18 04:30:00;1.740067461;-1.779593365;0.438467166;-0.440873235
4626;2024-02-18 04:45:00;1.739247644;-1.777794751;0.434914388;-0.444673514
4627;2024-02-18 05:00:00;1.739403121;-1.774819413;0.434831346;-0.444076771
4628;2024-02-18 05:15:00;1.842734573;-2.015323624;0.447767212;-0.47376788
4629;2024-02-18 05:30:00;1.882638696;-2.082756753;0.465671659;-0.512260047
4630;2024-02-18 05:45:00;4.619853126;-2.146242234;0.812811478;-0.528624873
4631;2024-02-18 06:00:00;8.650714726;-2.907395029;1.658820982;-0.631704658
4632;2024-02-18 06:15:00;3.817062389;-2.062294336;1.558472139;-0.621211171
4633;2024-02-18 06:30:00;5.877751202;-2.474907442;1.211851699;-0.567150222
4634;2024-02-18 06:45:00;5.986770793;-2.843843809;1.483065249;-0.664843906
4635;2024-02-18 07:00:00;5.071011462;-2.076868594;1.382222782;-0.61508905
4636;2024-02-18 07:15:00;4.395730955;-1.789263097;1.183342802;-0.483266461
4637;2024-02-18 07:30:00;5.402164594;-1.601395796;1.224736944;-0.423832362
4638;2024-02-18 07:45:00;3.893653266;-2.087384836;1.161977233;-0.461097579
4639;2024-02-18 08:00:00;3.73902242;-1.848190865;0.954084461;-0.491946963
4640;2024-02-18 08:15:00;1.825509647;-2.197009483;0.695566508;-0.505650044
4641;2024-02-18 08:30:00;1.953082179;-2.10034497;0.472323978;-0.537169307
4642;2024-02-18 08:45:00;7.821760948;-3.167341989;1.221855391;-0.65846087
4643;2024-02-18 09:00:00;8.374881391;-3.154742598;2.024580292;-0.790260573
4644;2024-02-18 09:15:00;8.888623258;-2.310001625;2.157938081;-0.683093028
4645;2024-02-18 09:30:00;5.734363335;-2.312428775;1.827873324;-0.5778038
4646;2024-02-18 09:45:00;2.853379729;-2.061387428;1.073467883;-0.546727025
4647;2024-02-18 10:00:00;2.998144836;-1.995085554;0.731440571;-0.507059123
4648;2024-02-18 10:15:00;7.731334192;-2.448515412;1.341184879;-0.555450121
4649;2024-02-18 10:30:00;8.516852993;-2.57876638;2.031023398;-0.628410224
4650;2024-02-18 10:45:00;8.395496975;-2.142413291;2.114043746;-0.590147459
4651;2024-02-18 11:00:00;4.264259266;-2.125666847;1.58246953;-0.533510017
4652;2024-02-18 11:15:00;5.511681987;-2.586040616;1.221992657;-0.588963433
4653;2024-02-18 11:30:00;6.250244781;-2.474853624;1.470240846;-0.63261178
4654;2024-02-18 11:45:00;10.14487467;-2.010675934;2.049389932;-0.560691195
4655;2024-02-18 12:00:00;8.986238422;-2.647509294;2.391389137;-0.582273154
4656;2024-02-18 12:15:00;6.798473037;-2.515868488;1.973088932;-0.645422223
4657;2024-02-18 12:30:00;9.739204823;-2.191155102;2.067209732;-0.588377949
4658;2024-02-18 12:45:00;8.587867915;-2.202816672;2.290884092;-0.549246472
4659;2024-02-18 13:00:00;9.652279316;-2.040973227;2.280018404;-0.530473737
4660;2024-02-18 13:15:00;7.978742414;-2.244011678;2.203877716;-0.535623113
4661;2024-02-18 13:30:00;3.261961744;-2.327702093;1.40508802;-0.571464221
4662;2024-02-18 13:45:00;1.865786125;-1.77457159;0.640968484;-0.51278421
4663;2024-02-18 14:00:00;1.200586163;-0.529814403;0.383296536;-0.288048249
4664;2024-02-18 14:15:00;1.200350347;-0.530085019;0.300117064;-0.132487428
4665;2024-02-18 14:30:00;1.200552095;-0.53049689;0.300112805;-0.132572739
4666;2024-02-18 14:45:00;1.200629782;-0.531402486;0.300147735;-0.132737422
4667;2024-02-18 15:00:00;1.200540856;-0.531304886;0.30014633;-0.132838421
4668;2024-02-18 15:15:00;1.200254539;-0.530010227;0.300099424;-0.132664389
4669;2024-02-18 15:30:00;1.200758036;-0.53096366;0.300126572;-0.132621736
4670;2024-02-18 15:45:00;1.201148788;-0.532096022;0.300238353;-0.13288246
4671;2024-02-18 16:00:00;1.20154657;-0.532399494;0.30033692;-0.133061939
4672;2024-02-18 16:15:00;1.20141419;-0.532131364;0.300370095;-0.133066357
4673;2024-02-18 16:30:00;1.200999873;-0.531973884;0.300301758;-0.133013156
4674;2024-02-18 16:45:00;1.201385969;-0.532359969;0.30029823;-0.133041732
4675;2024-02-18 17:00:00;1.200539661;-0.531379512;0.300240704;-0.132967435
4676;2024-02-18 17:15:00;1.20132962;-0.532152254;0.30023366;-0.132941471
4677;2024-02-18 17:30:00;1.201118904;-0.532046788;0.300306066;-0.13302488
4678;2024-02-18 17:45:00;1.20125215;-0.532188709;0.300296382;-0.133029437
4679;2024-02-18 18:00:00;1.359574347;-0.904473053;0.320103312;-0.17958272
4680;2024-02-18 18:15:00;1.711185466;-1.767588306;0.383844977;-0.33400767
4681;2024-02-18 18:30:00;1.707419753;-1.760278184;0.427325652;-0.440983311
4682;2024-02-18 18:45:00;1.70867692;-1.762626258;0.427012084;-0.440363055
4683;2024-02-18 19:00:00;1.709054347;-1.778439991;0.427216408;-0.442633281
4684;2024-02-18 19:15:00;1.71390933;-1.804786138;0.42787046;-0.447903266
4685;2024-02-18 19:30:00;2.454429019;-1.666077555;0.521042294;-0.433857962
4686;2024-02-18 19:45:00;1.748220952;-0.992334299;0.525331246;-0.332301482
4687;2024-02-18 20:00:00;1.200478082;-0.531298624;0.368587379;-0.190454115
4688;2024-02-18 20:15:00;1.200495535;-0.531088577;0.300121702;-0.1327984
4689;2024-02-18 20:30:00;1.200883279;-0.532051571;0.300172352;-0.132892518
4690;2024-02-18 20:45:00;1.200657124;-0.531668926;0.30019255;-0.132965062
4691;2024-02-18 21:00:00;1.200787036;-0.53176128;0.30018052;-0.132928776
4692;2024-02-18 21:15:00;1.200918423;-0.531812624;0.300213182;-0.132946738
4693;2024-02-18 21:30:00;1.200919872;-0.531865806;0.300229787;-0.132959804
4694;2024-02-18 21:45:00;1.205273816;-0.530256059;0.300774211;-0.132765233
4695;2024-02-18 22:00:00;1.201041328;-0.531280619;0.300789393;-0.132692085
4696;2024-02-18 22:15:00;1.201023211;-0.531752501;0.300258067;-0.13287914
4697;2024-02-18 22:30:00;1.201196807;-0.532035342;0.300277502;-0.13297348
4698;2024-02-18 22:45:00;1.201302829;-0.531783952;0.300312454;-0.132977412
4699;2024-02-18 23:00:00;1.200768883;-0.531090244;0.300258964;-0.132859275
4700;2024-02-18 23:15:00;1.200394389;-0.53049811;0.300145409;-0.132698544
4701;2024-02-18 23:30:00;1.200785579;-0.531569015;0.300147496;-0.132758391
4702;2024-02-18 23:45:00;1.200712918;-0.531760725;0.300187312;-0.132916218
4703;2024-02-19 00:00:00;1.201405794;-0.532308471;0.300264839;-0.133008649
4704;2024-02-19 00:15:00;1.199993753;-0.530234162;0.300174943;-0.132817829
4705;2024-02-19 00:30:00;1.199081868;-0.527006448;0.299884453;-0.132155076
4706;2024-02-19 00:45:00;1.19896106;-0.526712937;0.299755366;-0.131714923
4707;2024-02-19 01:00:00;1.199037632;-0.526448768;0.299749837;-0.131645213
4708;2024-02-19 01:15:00;0.806898072;-0.326249415;0.250741963;-0.106587273
4709;2024-02-19 01:30:00;0.742106487;0.014193216;0.249597418;-0.037380803
4710;2024-02-19 01:45:00;0.686522606;0.013880016;0.248625386;0.003509154
4711;2024-02-19 02:00:00;0.639506509;0.014147608;0.247811956;0.003503453
4712;2024-02-19 02:15:00;0.600418279;0.01436996;0.247143215;0.003564696
4713;2024-02-19 02:30:00;0;0.014562354;0;0.003616539
4714;2024-02-19 02:45:00;0;0.014517369;0;0.003634965
4715;2024-02-19 03:00:00;0;0.013772958;0;0.003536291
4716;2024-02-19 03:15:00;0;0.013546886;0;0.003414981
4717;2024-02-19 03:30:00;0;0.014157057;0;0.003462993
4718;2024-02-19 03:45:00;0;0.013730401;0;0.003485932
4719;2024-02-19 04:00:00;0.495027688;-0.974723168;0;-0.001668619
4720;2024-02-19 04:15:00;1.467633587;-2.087350345;0.245332659;-0.382759189
4721;2024-02-19 04:30:00;4.013373676;-2.962855311;0.685125908;-0.631275707
4722;2024-02-19 04:45:00;5.768991809;-3.562269238;1.222795686;-0.815640569
4723;2024-02-19 05:00:00;6.532281954;-3.763587174;1.53765922;-0.915732051
4724;2024-02-19 05:15:00;0.824529195;-1.399421984;0.919601394;-0.645376145
4725;2024-02-19 05:30:00;0.693629986;-1.776711071;0.189769898;-0.397016632
4726;2024-02-19 05:45:00;4.844235035;-1.377340146;0.692233128;-0.394256402
4727;2024-02-19 06:00:00;8.824536936;0.109873404;1.708596496;-0.146728493
4728;2024-02-19 06:15:00;4.15429829;-1.285028028;1.622354403;-0.011570552
4729;2024-02-19 06:30:00;5.205416082;-0.903342367;1.169964296;-0.273546299
4730;2024-02-19 06:45:00;0.710443303;-1.694472568;0.739482423;-0.324726867
4731;2024-02-19 07:00:00;7.455681833;-0.444992601;1.020765642;-0.267433146
4732;2024-02-19 07:15:00;8.249981469;-1.786984051;1.963207913;-0.278997081
4733;2024-02-19 07:30:00;0.688385085;-1.753490437;1.117295819;-0.442559311
4734;2024-02-19 07:45:00;6.670888086;-0.900297282;0.919909146;-0.331723465
4735;2024-02-19 08:00:00;15.18697212;-0.424571069;2.732232526;-0.165608544
4736;2024-02-19 08:15:00;11.0303542;-0.146736647;3.27716579;-0.071413465
4737;2024-02-19 08:30:00;15.54872861;0.002868541;3.322385351;-0.017638696
4738;2024-02-19 08:45:00;11.32774836;0.012454698;3.359559621;0.001915405
4739;2024-02-19 09:00:00;0.66726172;-1.7091937;1.49937626;-0.001534312
4740;2024-02-19 09:15:00;2.623920662;-1.642875709;0.411397798;-0.419008676
4741;2024-02-19 09:30:00;0.695426033;-1.504052956;0.414918337;-0.393366083
4742;2024-02-19 09:45:00;0.6463124;-1.697982938;0.167717304;-0.400254487
4743;2024-02-19 10:00:00;1.049316751;-1.563528537;0.211953644;-0.407688934
4744;2024-02-19 10:15:00;1.800829255;-1.924105326;0.356268251;-0.435954233
4745;2024-02-19 10:30:00;2.231294702;-2.016776633;0.504015495;-0.492610245
4746;2024-02-19 10:45:00;0.671438541;-1.722554465;0.362841655;-0.467416387
4747;2024-02-19 11:00:00;0.674220713;-1.741982097;0.168207407;-0.43306707
4748;2024-02-19 11:15:00;0.737387206;-1.664110235;0.17645099;-0.425761542
4749;2024-02-19 11:30:00;5.00828571;-2.909639385;0.718209114;-0.571718702
4750;2024-02-19 11:45:00;8.003052328;-3.989036177;1.626417255;-0.862334445
4751;2024-02-19 12:00:00;7.727877271;-3.834855394;1.9663662;-0.977986446
4752;2024-02-19 12:15:00;7.708851862;-3.856049791;1.929591142;-0.961363148
4753;2024-02-19 12:30:00;7.729778884;-4.028542561;1.929828843;-0.985574044
4754;2024-02-19 12:45:00;7.70238971;-3.940621757;1.929021074;-0.99614554
4755;2024-02-19 13:00:00;5.898612854;-3.334908786;1.700125321;-0.909441318
4756;2024-02-19 13:15:00;2.304260066;-2.175575974;1.025359115;-0.688810595
4757;2024-02-19 13:30:00;3.299153256;-2.603961552;0.700426665;-0.597442191
4758;2024-02-19 13:45:00;5.138284913;-1.897641345;1.054679771;-0.562700362
4759;2024-02-19 14:00:00;1.350562318;-1.899648826;0.811105904;-0.474661271
4760;2024-02-19 14:15:00;0.74471858;-1.646839256;0.261910112;-0.44331101
4761;2024-02-19 14:30:00;9.23845174;-0.261041714;1.24789629;-0.238485121
4762;2024-02-19 14:45:00;2.121308879;-1.050869298;1.419970077;-0.163988877
4763;2024-02-19 15:00:00;2.716456635;-0.781461571;0.604720689;-0.229041359
4764;2024-02-19 15:15:00;0.674137691;-1.770930212;0.423824291;-0.319048973
4765;2024-02-19 15:30:00;1.791123182;-1.945470471;0.308157609;-0.464550085
4766;2024-02-19 15:45:00;0.768977222;-1.409956012;0.32001255;-0.41942831
4767;2024-02-19 16:00:00;6.42248513;-3.515296843;0.898932794;-0.615656607
4768;2024-02-19 16:15:00;6.14924277;-3.438424242;1.571465988;-0.869215136
4769;2024-02-19 16:30:00;6.842202052;-3.679022117;1.623930603;-0.889680795
4770;2024-02-19 16:45:00;8.540573293;-4.093863851;1.922846918;-0.971610746
4771;2024-02-19 17:00:00;1.009128597;-1.708384203;1.193712736;-0.725281007
4772;2024-02-19 17:15:00;4.700257286;-2.963760974;0.713673235;-0.584018147
4773;2024-02-19 17:30:00;7.368250687;-3.894547973;1.508563497;-0.857288618
4774;2024-02-19 17:45:00;6.748471197;-3.683325324;1.764590235;-0.947234162
4775;2024-02-19 18:00:00;6.119190133;-3.506793273;1.608457666;-0.898764825
4776;2024-02-19 18:15:00;0.682442777;-1.794330906;0.850204114;-0.662640522
4777;2024-02-19 18:30:00;0.736635924;-1.625862376;0.177384838;-0.42752416
4778;2024-02-19 18:45:00;0.671970546;-1.775023786;0.176075809;-0.42511077
4779;2024-02-19 19:00:00;4.406391652;-2.884727981;0.634795275;-0.582468971
4780;2024-02-19 19:15:00;8.922481465;-4.340382701;1.66610914;-0.903138835
4781;2024-02-19 19:30:00;9.149087383;-4.332889318;2.258946106;-1.084159002
4782;2024-02-19 19:45:00;8.769321996;-4.219372542;2.239801172;-1.069032732
4783;2024-02-19 20:00:00;9.108227716;-4.380402189;2.234693714;-1.074971841
4784;2024-02-19 20:15:00;4.525546242;-2.740169104;1.704221745;-0.890071412
4785;2024-02-19 20:30:00;0.68808735;-1.770077057;0.651704199;-0.56378077
4786;2024-02-19 20:45:00;5.115457516;-3.254098248;0.725443108;-0.628021913
4787;2024-02-19 21:00:00;9.262475682;-4.132524824;1.79724165;-0.923327884
4788;2024-02-19 21:15:00;0.712678512;-1.709057701;1.246894274;-0.730197816
4789;2024-02-19 21:30:00;3.012958954;-1.237595805;0.465704683;-0.368331688
4790;2024-02-19 21:45:00;5.834564447;-2.724196542;1.105940425;-0.495224043
4791;2024-02-19 22:00:00;7.723295087;-3.816413683;1.694732442;-0.817576278
4792;2024-02-19 22:15:00;2.739641061;-1.369352656;1.307867019;-0.648220792
4793;2024-02-19 22:30:00;2.444519107;-2.155901885;0.648020021;-0.440656818
4794;2024-02-19 22:45:00;1.962555642;-1.628648141;0.550884344;-0.473068753
4795;2024-02-19 23:00:00;4.459801366;-0.668624037;0.802794626;-0.287159022
4796;2024-02-19 23:15:00;9.334917574;-1.855809624;1.724339868;-0.315554208
4797;2024-02-19 23:30:00;1.815107865;-1.948532103;1.39375318;-0.475542716
4798;2024-02-19 23:45:00;4.622662401;-1.783539946;0.804721283;-0.466509006
4799;2024-02-20 00:00:00;4.168321686;-1.943590955;1.098873011;-0.465891363
4800;2024-02-20 00:15:00;2.29405813;-1.302165378;0.807797477;-0.405719542
4801;2024-02-20 00:30:00;5.291412994;-2.339048822;0.948183891;-0.455151775
4802;2024-02-20 00:45:00;9.775291647;-0.340673866;1.88333808;-0.334965336
4803;2024-02-20 01:00:00;5.153069113;-1.029133612;1.866045095;-0.171225935
4804;2024-02-20 01:15:00;6.975145106;-0.097983048;1.516026777;-0.140889582
4805;2024-02-20 01:30:00;1.657971959;-1.407692599;1.079139633;-0.188209456
4806;2024-02-20 01:45:00;5.084522691;-2.092750881;0.842811831;-0.437555435
4807;2024-02-20 02:00:00;4.478768646;-3.120155214;1.195411417;-0.651613262
4808;2024-02-20 02:15:00;3.620727642;-2.348932673;1.012437036;-0.683635986
4809;2024-02-20 02:30:00;3.606899646;-1.943744015;0.903453411;-0.536584586
4810;2024-02-20 02:45:00;0.709484847;-1.867566534;0.539548062;-0.476413819
4811;2024-02-20 03:00:00;0.792542525;-1.614909699;0.187753421;-0.435309529
4812;2024-02-20 03:15:00;1.463368608;-1.189922385;0.281988892;-0.35060401
4813;2024-02-20 03:30:00;10.23530653;-4.359327705;1.462334393;-0.693656261
4814;2024-02-20 03:45:00;1.974218277;-1.994704889;1.526190601;-0.794254074
4815;2024-02-20 04:00:00;3.511373457;-2.353963016;0.685698967;-0.543583488
4816;2024-02-20 04:15:00;6.03897573;-3.506654289;1.193793648;-0.732577163
4817;2024-02-20 04:30:00;4.798455482;-0.947946329;1.354678901;-0.556825077
4818;2024-02-20 04:45:00;2.228008068;-2.110764613;0.878307944;-0.382338868
4819;2024-02-20 05:00:00;3.194940886;-3.08250817;0.677868619;-0.649159098
4820;2024-02-20 05:15:00;4.885842794;-2.003729833;1.01009796;-0.63577975
4821;2024-02-20 05:30:00;3.700884168;-2.457011726;1.07334087;-0.557592695
4822;2024-02-20 05:45:00;4.18997499;-2.295888315;0.986357395;-0.594112505
4823;2024-02-20 06:00:00;7.367672289;-3.928107943;1.44470591;-0.777999532
4824;2024-02-20 06:15:00;3.894655957;-2.720338011;1.407791031;-0.831055744
4825;2024-02-20 06:30:00;3.850972154;-2.683947343;0.968203514;-0.675535669
4826;2024-02-20 06:45:00;1.153265341;-1.622149772;0.625529687;-0.538262139
4827;2024-02-20 07:00:00;1.146639275;-1.74352478;0.287488077;-0.420709319
4828;2024-02-20 07:15:00;0.721816417;-1.730312896;0.233556962;-0.434229709
4829;2024-02-20 07:30:00;2.61763655;-1.680563718;0.417431621;-0.426359577
4830;2024-02-20 07:45:00;3.095832011;-2.472117267;0.71418357;-0.519085123
4831;2024-02-20 08:00:00;0.648832233;-1.248918298;0.468083031;-0.465129446
4832;2024-02-20 08:15:00;0.593550679;-1.363641478;0.155297864;-0.326569972
4833;2024-02-20 08:30:00;1.521057001;-1.326732147;0.26432596;-0.336296703
4834;2024-02-20 08:45:00;0.731768616;-1.648921851;0.281603202;-0.37195675
4835;2024-02-20 09:00:00;8.59391691;0.368251541;1.165710691;-0.130859181
4836;2024-02-20 09:15:00;3.095341766;-1.758657579;1.461157334;-0.03009174
4837;2024-02-20 09:30:00;6.511980004;-3.614300072;1.200915221;-0.671619706
4838;2024-02-20 09:45:00;7.869265177;-3.902286221;1.797655648;-0.939573287
4839;2024-02-20 10:00:00;8.8033737;-4.161143479;2.08407986;-1.007928712
4840;2024-02-20 10:15:00;4.36109339;-2.646691222;1.645558386;-0.850979338
4841;2024-02-20 10:30:00;1.716083822;-1.933364885;0.759647151;-0.572507013
4842;2024-02-20 10:45:00;0.678903306;-1.780070439;0.299373391;-0.464179416
4843;2024-02-20 11:00:00;0.722577065;-1.665301355;0.175185046;-0.430671474
4844;2024-02-20 11:15:00;0.641445789;-1.583239851;0.170502857;-0.406067651
4845;2024-02-20 11:30:00;1.551770932;-1.25014764;0.27415209;-0.354173436
4846;2024-02-20 11:45:00;1.803218319;-1.975192742;0.419373656;-0.403167548
4847;2024-02-20 12:00:00;8.736657127;-4.071112157;1.317484431;-0.755788112
4848;2024-02-20 12:15:00;1.855406218;-1.955905452;1.324007918;-0.753377201
4849;2024-02-20 12:30:00;4.974909578;-2.876561512;0.853789474;-0.604058371
4850;2024-02-20 12:45:00;9.176147978;-4.296876382;1.768882195;-0.896679737
4851;2024-02-20 13:00:00;9.193422881;-4.208165268;2.296196357;-1.063130206
4852;2024-02-20 13:15:00;8.54981579;-4.221444574;2.217904834;-1.05370123
4853;2024-02-20 13:30:00;5.956300012;-3.068812335;1.813264475;-0.911282114
4854;2024-02-20 13:45:00;9.064449304;-4.180203999;1.877593665;-0.906127042
4855;2024-02-20 14:00:00;9.011261291;-4.162493954;2.259463824;-1.042837244
4856;2024-02-20 14:15:00;9.170995006;-4.280569289;2.272782037;-1.055382905
4857;2024-02-20 14:30:00;7.168790112;-3.493977575;2.04247314;-0.971818358
4858;2024-02-20 14:45:00;9.109457536;-4.30410884;2.034780956;-0.974760802
4859;2024-02-20 15:00:00;2.843947809;-1.984530764;1.494175668;-0.786079951
4860;2024-02-20 15:15:00;5.491237706;-1.144728909;1.041898189;-0.391157459
4861;2024-02-20 15:30:00;2.881057855;-1.509613082;1.046536945;-0.331792749
4862;2024-02-20 15:45:00;7.478812188;-1.894205739;1.294983755;-0.425477353
4863;2024-02-20 16:00:00;0.960926943;-1.626404778;1.054967391;-0.440076315
4864;2024-02-20 16:15:00;6.739181949;-3.38662127;0.962513612;-0.626628256
4865;2024-02-20 16:30:00;5.030675087;-2.918902942;1.471232129;-0.788190526
4866;2024-02-20 16:45:00;3.951452837;-2.734125874;1.12276599;-0.706628602
4867;2024-02-20 17:00:00;1.791456104;-2.148956092;0.717863618;-0.610385246
4868;2024-02-20 17:15:00;5.739923705;-3.228236843;0.941422476;-0.672149117
4869;2024-02-20 17:30:00;4.289119291;-3.166696069;1.253630375;-0.799366614
4870;2024-02-20 17:45:00;11.28804848;-4.746561735;1.947145971;-0.989157226
4871;2024-02-20 18:00:00;6.727709915;-3.500910399;2.251969799;-1.030934017
4872;2024-02-20 18:15:00;3.560564881;-2.558749653;1.28603435;-0.757457506
4873;2024-02-20 18:30:00;6.386891406;-3.668981113;1.243432036;-0.778466346
4874;2024-02-20 18:45:00;6.856510715;-3.430877929;1.655425265;-0.88748238
4875;2024-02-20 19:00:00;2.03587911;-2.227292422;1.111548728;-0.707271294
4876;2024-02-20 19:15:00;1.827215859;-1.988719994;0.482886871;-0.527001552
4877;2024-02-20 19:30:00;2.475813759;-2.215592355;0.537878702;-0.525539044
4878;2024-02-20 19:45:00;7.221321285;-3.72325446;1.212141881;-0.742355852
4879;2024-02-20 20:00:00;7.208086958;-3.632518158;1.80367603;-0.919471577
4880;2024-02-20 20:15:00;10.93690432;-4.798709241;2.26812391;-1.053903425
4881;2024-02-20 20:30:00;11.34586857;-4.917223723;2.785346611;-1.214491621
4882;2024-02-20 20:45:00;1.850646184;-2.059622875;1.649564344;-0.872105825
4883;2024-02-20 21:00:00;1.841808088;-2.016474157;0.461556784;-0.509512129
4884;2024-02-20 21:15:00;4.985745234;-2.714597641;0.853444165;-0.591383975
4885;2024-02-20 21:30:00;4.825342795;-2.64221787;1.226386004;-0.669601939
4886;2024-02-20 21:45:00;3.326588755;-2.214116708;1.018991444;-0.607041822
4887;2024-02-20 22:00:00;2.872376289;-2.442253822;0.77487063;-0.582046316
4888;2024-02-20 22:15:00;7.190294787;-1.492038775;1.257833884;-0.491786575
4889;2024-02-20 22:30:00;2.717550214;-1.810236439;1.238480625;-0.412784402
4890;2024-02-20 22:45:00;8.264951112;-3.937557083;1.372812666;-0.71847419
4891;2024-02-20 23:00:00;2.431347519;-2.232974076;1.337037329;-0.771316395
4892;2024-02-20 23:15:00;8.732585365;-2.318299821;1.395491611;-0.568909237
4893;2024-02-20 23:30:00;9.207354631;-2.662448628;2.2424925;-0.622593556
4894;2024-02-20 23:45:00;7.455095716;-2.184585757;2.082806293;-0.605879298
4895;2024-02-21 00:00:00;8.839467848;-2.43865266;2.036820445;-0.577904802
4896;2024-02-21 00:15:00;7.018243721;-2.124881917;1.982213946;-0.570441822
4897;2024-02-21 00:30:00;7.807713236;-2.345033473;1.85324462;-0.558739424
4898;2024-02-21 00:45:00;9.035287453;-2.493644371;2.105375086;-0.604834731
4899;2024-02-21 01:00:00;5.274405077;-2.483195673;1.788711566;-0.622105006
4900;2024-02-21 01:15:00;8.090895031;-2.02827702;1.670662513;-0.563934087
4901;2024-02-21 01:30:00;7.883746926;-1.81150083;1.996830245;-0.479972231
4902;2024-02-21 01:45:00;8.110577973;-2.14337143;1.999290612;-0.494359032
4903;2024-02-21 02:00:00;8.146269041;-2.011704869;2.032105877;-0.519384537
4904;2024-02-21 02:15:00;7.734421496;-1.94392544;1.985086317;-0.494453789
4905;2024-02-21 02:30:00;7.945168145;-1.812271259;1.959948705;-0.469524587
4906;2024-02-21 02:45:00;7.101854775;-2.069449852;1.880877865;-0.485215139
4907;2024-02-21 03:00:00;6.705658128;-1.958456857;1.725939113;-0.503488339
4908;2024-02-21 03:15:00;7.969525492;-1.812973286;1.834397952;-0.471428768
4909;2024-02-21 03:30:00;7.681051268;-1.829751091;1.956322095;-0.455340547
4910;2024-02-21 03:45:00;7.800342724;-1.770789495;1.935174249;-0.450067573
4911;2024-02-21 04:00:00;7.455957053;-1.91241332;1.907037472;-0.460400352
4912;2024-02-21 04:15:00;7.417205552;-1.823244925;1.859145326;-0.466957281
4913;2024-02-21 04:30:00;7.982058179;-1.865271119;1.924907966;-0.461064506
4914;2024-02-21 04:45:00;7.602049747;-2.006890547;1.948013491;-0.484020208
4915;2024-02-21 05:00:00;7.496862404;-1.862470431;1.887364019;-0.483670122
4916;2024-02-21 05:15:00;7.560423658;-1.559672551;1.882160758;-0.427767873
4917;2024-02-21 05:30:00;7.993678672;-1.549356997;1.944262791;-0.388628693
4918;2024-02-21 05:45:00;6.903776597;-1.438891586;1.862181909;-0.373531073
4919;2024-02-21 06:00:00;8.025125519;-1.348347047;1.866112764;-0.348404829
4920;2024-02-21 06:15:00;7.915588265;-1.579655199;1.992589223;-0.366000281
4921;2024-02-21 06:30:00;2.048107679;-1.495187843;1.245461993;-0.38435538
4922;2024-02-21 06:45:00;4.506416315;-1.881497188;0.819315499;-0.422085629
4923;2024-02-21 07:00:00;8.988620059;-1.918336855;1.686879547;-0.474979255
4924;2024-02-21 07:15:00;7.582630855;-2.145943365;2.071406364;-0.508035028
4925;2024-02-21 07:30:00;6.63114435;-1.700235153;1.776721901;-0.480772315
4926;2024-02-21 07:45:00;5.639257998;-1.249932319;1.533800294;-0.368770934
4927;2024-02-21 08:00:00;5.748957267;-1.669420815;1.423526908;-0.364919142
4928;2024-02-21 08:15:00;5.609965718;-1.82263302;1.419865373;-0.436506729
4929;2024-02-21 08:30:00;9.287949115;-2.380391471;1.862239354;-0.525378061
4930;2024-02-21 08:45:00;8.365163069;-1.963130104;2.206639023;-0.542940197
4931;2024-02-21 09:00:00;6.033776343;-1.949065745;1.799867426;-0.489024481
4932;2024-02-21 09:15:00;9.747233807;-2.230526272;1.972626269;-0.522449002
4933;2024-02-21 09:30:00;7.655043088;-2.276658887;2.175284612;-0.563398145
4934;2024-02-21 09:45:00;6.961115204;-2.398090663;1.827019786;-0.584343694
4935;2024-02-21 10:00:00;8.276812438;-2.59603449;1.904740955;-0.624265644
4936;2024-02-21 10:15:00;5.697455503;-2.025381697;1.746783493;-0.577677023
4937;2024-02-21 10:30:00;1.016404145;-1.531539744;0.839232456;-0.44461518
4938;2024-02-21 10:45:00;9.676247086;-1.971980396;1.336581404;-0.437940018
4939;2024-02-21 11:00:00;8.868836916;-1.969422627;2.3181355;-0.492675378
4940;2024-02-21 11:15:00;9.043188595;-1.906171215;2.239003189;-0.48444923
4941;2024-02-21 11:30:00;8.56809613;-1.796154264;2.201410591;-0.462790685
4942;2024-02-21 11:45:00;1.003978103;-1.61413975;1.196509279;-0.426286752
4943;2024-02-21 12:00:00;1.013085163;-1.610331346;0.252132908;-0.403058887
4944;2024-02-21 12:15:00;0.995272727;-1.620944694;0.251044736;-0.403909505
4945;2024-02-21 12:30:00;0.974717939;-1.654553903;0.246248833;-0.409437325
4946;2024-02-21 12:45:00;0.999128641;-1.59992259;0.246730822;-0.406809562
4947;2024-02-21 13:00:00;0.973323848;-1.642955749;0.246556561;-0.405359792
4948;2024-02-21 13:15:00;0.974511667;-1.644570792;0.243479439;-0.410940818
4949;2024-02-21 13:30:00;0.98313049;-1.21855561;0.24470527;-0.3578908
4950;2024-02-21 13:45:00;0.884469326;-1.213637017;0.233449977;-0.304024078
4951;2024-02-21 14:00:00;0.883417981;-1.224942189;0.220985913;-0.304822401
4952;2024-02-21 14:15:00;0.885798312;-1.227090771;0.221152037;-0.30650412
4953;2024-02-21 14:30:00;0.884013224;-1.270900454;0.221226442;-0.312248903
4954;2024-02-21 14:45:00;0.883938543;-1.24032329;0.220993971;-0.313902968
4955;2024-02-21 15:00:00;0.947304245;-1.239963412;0.228905348;-0.310035838
4956;2024-02-21 15:15:00;0.960378239;-1.360667171;0.23846031;-0.325078823
