nv;Datetime;sg1prim_P;sg1prim_Q;sg1prim_Ep;sg1prim_Eq
9635;2024-04-10 09:00:00;109.937794;40.18812205;28.56745256;10.35865307
9636;2024-04-10 09:15:00;91.72820721;36.60129709;25.20825015;9.598677392
9637;2024-04-10 09:30:00;98.57415568;33.87516304;23.78779536;8.811556039
9638;2024-04-10 09:45:00;113.169553;36.59122049;26.46796358;8.808297942
9639;2024-04-10 10:00:00;95.92239691;29.34650791;26.13649374;8.24221605
9640;2024-04-10 10:15:00;78.77947095;30.0156746;21.83773348;7.422862872
9641;2024-04-10 10:30:00;100.3293757;39.08581381;22.38860583;8.637686051
9642;2024-04-10 10:45:00;129.7023905;43.09362005;28.75397077;10.27242923
9643;2024-04-10 11:00:00;106.9722111;36.48498567;29.5843252;9.948852129
9644;2024-04-10 11:15:00;97.00715523;34.6786659;25.49742079;8.895456446
9645;2024-04-10 11:30:00;108.5462026;33.96847778;25.69416973;8.771060707
9646;2024-04-10 11:45:00;91.2907636;33.60712726;24.97962077;8.696452973
9647;2024-04-10 12:00:00;91.78593774;33.31957943;22.88458767;8.653927264
9648;2024-04-10 12:15:00;91.58691355;35.80887612;22.92160641;8.642263764
9649;2024-04-10 12:30:00;93.70420659;36.40792937;23.16139002;9.027206832
9650;2024-04-10 12:45:00;91.62634633;35.56573978;23.16631912;8.996708643
9651;2024-04-10 13:00:00;88.41083414;35.95961198;22.50464756;8.941425613
9652;2024-04-10 13:15:00;96.81535841;36.62017168;23.15327407;9.072261913
9653;2024-04-10 13:30:00;88.6997013;37.13959884;23.18938246;9.219971314
9654;2024-04-10 13:45:00;86.63713382;37.12540158;21.91710439;9.281887552
9655;2024-04-10 14:00:00;72.74733489;34.36038622;19.92305859;8.935527949
9656;2024-04-10 14:15:00;80.47613712;34.09512028;19.152934;8.555535938
9657;2024-04-10 14:30:00;95.08904118;39.45977791;21.94564729;9.194362274
9658;2024-04-10 14:45:00;92.15187064;36.26520533;23.40511398;9.466700646
9659;2024-04-10 15:00:00;94.36338779;37.19161633;23.3144073;9.589020148
9660;2024-04-10 15:15:00;90.04554566;38.68621713;23.05111668;9.700711943
9661;2024-04-10 15:30:00;91.41929218;40.00372653;22.68310473;9.734210174
9662;2024-04-10 15:45:00;91.00092047;41.49275706;22.80252658;9.799514543
9663;2024-04-10 16:00:00;81.04936017;37.41238584;21.50628508;9.862511383
9664;2024-04-10 16:15:00;69.97406978;34.70404501;18.87792874;9.0121493
9665;2024-04-10 16:30:00;78.98104534;37.59774847;18.61938939;9.037724186
9666;2024-04-10 16:45:00;80.06203613;38.49160207;19.88038518;9.511168818
9667;2024-04-10 17:00:00;80.16838379;37.60331599;20.02880249;9.511864758
9668;2024-04-10 17:15:00;70.2479846;29.33651494;18.80204605;8.367478866
9669;2024-04-10 17:30:00;77.12702599;31.5849546;18.42228137;7.615183692
9670;2024-04-10 17:45:00;81.94425049;32.49156151;19.88390956;8.009564513
9671;2024-04-10 18:00:00;78.64933472;31.32850634;20.07419815;7.977508481
9672;2024-04-10 18:15:00;94.446673;34.1837104;21.63700096;8.189027093
9673;2024-04-10 18:30:00;70.76992932;33.6987173;20.65207529;8.485303463
9674;2024-04-10 18:45:00;48.74387163;29.70777482;14.93922512;7.925811515
9675;2024-04-10 19:00:00;41.80904721;33.11287934;11.31911485;7.852698866
9676;2024-04-10 19:15:00;63.28804395;37.02482422;13.1371364;8.767952794
9677;2024-04-10 19:30:00;73.85999727;36.69440431;17.44305326;9.214903567
9678;2024-04-10 19:45:00;86.73528334;38.92629663;20.07441008;9.452587618
9679;2024-04-10 20:00:00;77.71081136;35.89441325;20.55576184;9.353855556
9680;2024-04-10 20:15:00;79.73400487;38.52904108;19.68079983;9.302625254
9681;2024-04-10 20:30:00;56.31536179;33.81848335;17.00617083;9.043440554
9682;2024-04-10 20:45:00;62.38835627;31.6688062;14.83796476;8.185911194
9683;2024-04-10 21:00:00;76.57569377;36.91533585;17.37050625;8.573017756
9684;2024-04-10 21:15:00;72.3460734;36.28221223;18.6152209;9.149693509
9685;2024-04-10 21:30:00;72.54662994;33.66418234;18.11158792;8.743299321
9686;2024-04-10 21:45:00;69.96980995;29.87663827;17.81455499;7.942602577
9687;2024-04-10 22:00:00;78.929577;36.15634749;18.61242337;8.250217798
9688;2024-04-10 22:15:00;62.56729952;31.80559268;17.68710957;8.495242521
9689;2024-04-10 22:30:00;43.6490792;23.21687937;13.27704734;6.877809006
9690;2024-04-10 22:45:00;46.18229599;23.53731956;11.2289219;5.844274867
9691;2024-04-10 23:00:00;46.21188763;23.57501117;11.54927295;5.835346597
9692;2024-04-10 23:15:00;44.6798643;23.1945538;11.36146899;5.781827453
9693;2024-04-10 23:30:00;39.98105243;23.03609702;10.58261459;5.778831353
9694;2024-04-10 23:45:00;45.83409465;24.39167741;10.72689339;5.928575431
9695;2024-04-11 00:00:00;60.98270429;31.31151317;13.35209987;6.967577499
9696;2024-04-11 00:15:00;66.70268795;33.61665734;15.96067403;8.116021313
9697;2024-04-11 00:30:00;62.5499059;31.31752599;16.15657423;8.116772916
9698;2024-04-11 00:45:00;56.44946721;29.32913297;14.87492164;7.58083237
9699;2024-04-11 01:00:00;58.84222997;29.81483866;14.41146215;7.392996454
9700;2024-04-11 01:15:00;53.17034912;28.08812447;14.00157239;7.237870391
9701;2024-04-11 01:30:00;37.4047755;19.97195601;11.32189058;6.00751006
9702;2024-04-11 01:45:00;45.77319312;23.1617808;10.39724608;5.391717102
9703;2024-04-11 02:00:00;39.51806653;18.84772256;10.66140746;5.251187921
9704;2024-04-11 02:15:00;21.0392334;8.227216631;7.569662491;3.384367399
9705;2024-04-11 02:30:00;20.72429949;7.792039394;5.220441612;2.002407003
9706;2024-04-11 02:45:00;21.81846682;9.861859328;5.31784579;2.393383318
9707;2024-04-11 03:00:00;22.83767878;13.75389957;5.582018201;3.325711453
9708;2024-04-11 03:15:00;39.74217389;19.3529061;7.822481585;4.438490195
9709;2024-04-11 03:30:00;46.16316274;23.12969232;10.73816708;5.37081833
9710;2024-04-11 03:45:00;47.48633499;22.96466484;11.70618722;5.761794645
9711;2024-04-11 04:00:00;44.74762421;22.96463394;11.5292449;5.741162348
9712;2024-04-11 04:15:00;39.14469278;21.60089457;10.48653962;5.570691064
9713;2024-04-11 04:30:00;43.48750381;22.85783081;10.32902457;5.557340673
9714;2024-04-11 04:45:00;38.04330635;21.21188838;10.19135127;5.508714898
9715;2024-04-11 05:00:00;41.61559067;22.56344414;9.957362127;5.471916564
9716;2024-04-11 05:15:00;32.20539932;20.64570961;9.227623749;5.401144218
9717;2024-04-11 05:30:00;31.51170642;20.98653933;7.964638217;5.204031118
9718;2024-04-11 05:45:00;38.52298849;22.80011292;8.754336863;5.473331531
9719;2024-04-11 06:00:00;41.81607056;20.55446482;10.04238238;5.419322217
9720;2024-04-11 06:15:00;63.78009338;23.88557905;13.19952049;5.555005483
9721;2024-04-11 06:30:00;85.33866831;34.32484538;18.63984521;7.276303053
9722;2024-04-11 06:45:00;110.4140121;40.61866964;24.46908506;9.367939377
9723;2024-04-11 07:00:00;101.2733129;34.72480532;26.46091563;9.41793437
9724;2024-04-11 07:15:00;87.53494568;34.70910191;23.60103232;9.29937934
9725;2024-04-11 07:30:00;102.1965007;34.70468953;23.71643079;9.079205713
9726;2024-04-11 07:45:00;106.9575083;36.98051593;26.14425112;8.960650682
9727;2024-04-11 08:00:00;95.68420664;36.39454142;25.33021437;9.171882168
9728;2024-04-11 08:15:00;87.76125336;38.45752487;22.9306825;9.356508287
9729;2024-04-11 08:30:00;87.2407191;39.8913709;21.87524656;9.793611972
9730;2024-04-11 08:45:00;89.18522266;0.051450998;22.05324272;4.992852737
9731;2024-04-11 09:00:00;92.79517372;-0.018028117;22.74928912;0.003093808
9732;2024-04-11 09:15:00;87.7890974;-0.463433635;24.31585371;-0.060182719
9733;2024-04-11 09:30:00;93.0305809;-0.0318998;22.60245979;-0.061916679
9734;2024-04-11 09:45:00;92.34197275;0.115190897;23.17156921;0.002257935
9735;2024-04-11 10:00:00;74.57674529;-0.015353191;20.86483975;0.011011984
9736;2024-04-11 10:15:00;77.84602619;-0.032421725;19.05284644;-0.005971865
9737;2024-04-11 10:30:00;97.05919641;0.043147636;21.86315283;0.000575221
9738;2024-04-11 10:45:00;92.18996104;-0.033321428;23.65614468;0.000693054
9739;2024-04-11 11:00:00;99.57056575;-0.053854635;23.97006585;-0.010897008
9740;2024-04-11 11:15:00;80.34478516;-0.180627797;22.48941886;-0.029310304
9741;2024-04-11 11:30:00;99.12910175;0.054910733;22.43423586;-0.012051105
9742;2024-04-11 11:45:00;126.5437458;-0.010101935;28.20910595;0.004730778
9743;2024-04-11 12:00:00;101.9856567;-0.114287663;28.56617531;-0.0155487
9744;2024-04-11 12:15:00;115.2773736;-0.058515561;27.15787879;-0.021600403
9745;2024-04-11 12:30:00;100.0574012;-0.03083773;26.91684685;-0.011169161
9746;2024-04-11 12:45:00;96.55921087;0.038695137;24.57707651;0.000435594
9747;2024-04-11 13:00:00;104.8132457;-7.56E-05;25.17155707;0.004818038
9748;2024-04-11 13:15:00;100.902419;0.021222323;25.71445809;9.37865E-06
9749;2024-04-11 13:30:00;97.03813974;0.009696711;24.74256984;6.11917E-05
9750;2024-04-11 13:45:00;109.1350559;-0.0018289;25.77164945;0.000157416
9751;2024-04-11 14:00:00;103.7552185;0.041311413;26.6112843;0.000209229
9752;2024-04-11 14:15:00;96.47053786;-0.410839156;25.02821955;-0.004220307
9753;2024-04-11 14:30:00;102.7002506;0;24.89634856;-0.051354894
9754;2024-04-11 14:45:00;103.6142344;-0.027369128;25.78931063;-0.003421141
9755;2024-04-11 15:00:00;105.0207323;-0.017060661;26.07937084;-0.005553724
9756;2024-04-11 15:15:00;77.5541357;0.090660149;22.8218585;0.001457072
9757;2024-04-11 15:30:00;59.70611588;0.039959178;19.65462988;0.016400434
9758;2024-04-11 15:45:00;58.27270443;0.043430036;17.16625608;0.010743657
9759;2024-04-11 16:00:00;55.37293899;-0.017065527;16.62480451;0.003148736
9760;2024-04-11 16:15:00;64.8652384;-0.020628271;17.44914591;-0.003208621
9761;2024-04-11 16:30:00;-4.098699616;-0.029074639;-1.056753655;-0.006220364
9762;2024-04-11 16:45:00;-2.880130769;0.033064737;-0.872353798;0.000233368
9763;2024-04-11 17:00:00;-0.804430071;0.017433404;-0.460570105;0.006312268
9764;2024-04-11 17:15:00;-0.006871791;-0.001738133;-0.101412733;0.001784038
9765;2024-04-11 17:30:00;0;0;-0.000858974;-0.000217267
9766;2024-04-11 17:45:00;0;0;0;0
9767;2024-04-11 18:00:00;0;0;0;0
9768;2024-04-11 18:15:00;0;0;0;0
9769;2024-04-11 18:30:00;0;0;0;0
9770;2024-04-11 18:45:00;0;0;0;0
9771;2024-04-11 19:00:00;0;0;0;0
9772;2024-04-11 19:15:00;0;0;0;0
9773;2024-04-11 19:30:00;0;0;0;0
9774;2024-04-11 19:45:00;0;0;0;0
9775;2024-04-11 20:00:00;0;0;0;0
9776;2024-04-11 20:15:00;0;0;0;0
9777;2024-04-11 20:30:00;0;0;0;0
9778;2024-04-11 20:45:00;0;0;0;0
9779;2024-04-11 21:00:00;0;0;0;0
9780;2024-04-11 21:15:00;0.047338705;-0.408142083;0.005917338;-0.05101776
9781;2024-04-11 21:30:00;0.002205895;0.003697903;0.006193075;-0.050101586
9782;2024-04-11 21:45:00;0;0;0.000275737;0.000462238
9783;2024-04-11 22:00:00;0;0;0;0
9784;2024-04-11 22:15:00;0;0;0;0
9785;2024-04-11 22:30:00;0;0;0;0
9786;2024-04-11 22:45:00;0;0;0;0
9787;2024-04-11 23:00:00;0;0;0;0
9788;2024-04-11 23:15:00;0;0;0;0
9789;2024-04-11 23:30:00;0;0;0;0
9790;2024-04-11 23:45:00;0;0;0;0
9791;2024-04-12 00:00:00;0;0;0;0
9792;2024-04-12 00:15:00;0;0;0;0
9793;2024-04-12 00:30:00;0;0;0;0
9794;2024-04-12 00:45:00;0;0;0;0
9795;2024-04-12 01:00:00;0;0;0;0
9796;2024-04-12 01:15:00;0;0;0;0
9797;2024-04-12 01:30:00;0;0;0;0
9798;2024-04-12 01:45:00;0;0;0;0
9799;2024-04-12 02:00:00;0;0;0;0
9800;2024-04-12 02:15:00;0;0;0;0
9801;2024-04-12 02:30:00;0;0;0;0
9802;2024-04-12 02:45:00;0;0;0;0
9803;2024-04-12 03:00:00;0;0;0;0
9804;2024-04-12 03:15:00;0;0;0;0
9805;2024-04-12 03:30:00;0;0;0;0
9806;2024-04-12 03:45:00;0;0;0;0
9807;2024-04-12 04:00:00;0;0;0;0
9808;2024-04-12 04:15:00;0;0;0;0
9809;2024-04-12 04:30:00;0;0;0;0
9810;2024-04-12 04:45:00;0;0;0;0
9811;2024-04-12 05:00:00;0;0;0;0
9812;2024-04-12 05:15:00;0;0;0;0
9813;2024-04-12 05:30:00;0;0;0;0
9814;2024-04-12 05:45:00;0;0;0;0
9815;2024-04-12 06:00:00;0;0;0;0
9816;2024-04-12 06:15:00;0;0;0;0
9817;2024-04-12 06:30:00;0;0;0;0
9818;2024-04-12 06:45:00;0;0;0;0
9819;2024-04-12 07:00:00;0;0;0;0
9820;2024-04-12 07:15:00;0;0;0;0
9821;2024-04-12 07:30:00;0;0;0;0
9822;2024-04-12 07:45:00;0;0;0;0
9823;2024-04-12 08:00:00;0;0;0;0
9824;2024-04-12 08:15:00;0;0;0;0
9825;2024-04-12 08:30:00;0;0;0;0
9826;2024-04-12 08:45:00;0;0;0;0
9827;2024-04-12 09:00:00;0;0;0;0
9828;2024-04-12 09:15:00;2.668368594;-0.044190566;0.333546074;-0.005523821
9829;2024-04-12 09:30:00;21.68133533;-0.06409598;3.04371299;-0.013535818
9830;2024-04-12 09:45:00;30.06597877;0.037674088;6.468414262;-0.002080102
9831;2024-04-12 10:00:00;26.90811946;-0.005380087;7.121762279;0.003532314
9832;2024-04-12 10:15:00;0.103226989;0.007776135;3.376418307;0.00012248
9833;2024-04-12 10:30:00;0;0;0.012903374;0.000972017
9834;2024-04-12 10:45:00;0;0;0;0
9835;2024-04-12 11:00:00;0;0;0;0
9836;2024-04-12 11:15:00;0;0;0;0
9837;2024-04-12 11:30:00;0;0;0;0
9838;2024-04-12 11:45:00;0;0;0;0
9839;2024-04-12 12:00:00;0;0;0;0
9840;2024-04-12 12:15:00;0;0;0;0
9841;2024-04-12 12:30:00;0;0;0;0
9842;2024-04-12 12:45:00;80.77655959;0.352049156;-0.00051457;0.000434488
9843;2024-04-12 13:00:00;106.7209553;41.19780612;23.43718936;5.193731909
9844;2024-04-12 13:15:00;108.5506826;43.68096491;26.90895473;10.60984638
9845;2024-04-12 13:30:00;109.3114456;42.49611384;27.23276602;10.77213484
9846;2024-04-12 13:45:00;85.81178945;35.7619695;24.39040438;9.782260418
9847;2024-04-12 14:00:00;74.53444705;28.45153729;20.04327956;8.026688349
9848;2024-04-12 14:15:00;84.22444482;29.77068214;19.84486148;7.277480514
9849;2024-04-12 14:30:00;85.86890462;35.83876101;21.26166868;8.201180394
9850;2024-04-12 14:45:00;99.3266449;38.78254178;23.14944369;9.327662849
9851;2024-04-12 15:00:00;101.5763819;39.36496811;25.11287835;9.768438737
9852;2024-04-12 15:15:00;106.8410751;43.51260783;26.05218213;10.35969699
9853;2024-04-12 15:30:00;101.0210312;42.42198639;25.98276329;10.74182428
9854;2024-04-12 15:45:00;90.44028422;41.13392309;23.93266443;10.44448868
9855;2024-04-12 16:00:00;104.2735291;40.69263638;24.33922666;10.37778397
9856;2024-04-12 16:15:00;95.2430247;40.51806641;24.93956922;10.34328311
9857;2024-04-12 16:30:00;98.74817759;41.78756561;24.24890029;10.288204
9858;2024-04-12 16:45:00;89.43554688;39.3673514;23.52296556;10.14436463
9859;2024-04-12 17:00:00;86.00019531;39.89180552;21.92946777;9.907394616
9860;2024-04-12 17:15:00;72.79290593;38.03501434;19.84913766;9.740852483
9861;2024-04-12 17:30:00;71.67430903;37.4509834;18.05840187;9.435749718
9862;2024-04-12 17:45:00;86.0726579;35.98937319;19.71837087;9.183988549
9863;2024-04-12 18:00:00;80.32793643;29.31917189;20.80007429;8.170994118
9864;2024-04-12 18:15:00;73.87363458;29.63198411;19.27519638;7.370724523
9865;2024-04-12 18:30:00;84.10823771;32.40360705;19.74773404;7.754448894
9866;2024-04-12 18:45:00;105.6126266;46.20858053;23.71510803;9.826523447
9867;2024-04-12 19:00:00;89.2712733;39.32242686;24.36048748;10.69137592
9868;2024-04-12 19:15:00;75.33911769;36.90904738;20.57629887;10.58161514
9869;2024-04-12 19:30:00;73.16991145;35.33878529;18.56362864;10.23619759
9870;2024-04-12 19:45:00;81.71014608;34.77832387;19.36000719;9.630920482
9871;2024-04-12 20:00:00;77.90370483;35.15432434;19.95173136;8.741581027
9872;2024-04-12 20:15:00;13.64643809;0.846230648;11.44376787;4.500069374
9873;2024-04-12 20:30:00;6.912795353;0.775716378;2.569904181;0.202743378
9874;2024-04-12 20:45:00;8.081876159;5.087019622;1.874333939;0.732842
9875;2024-04-12 21:00:00;7.748713716;4.657994;1.978823734;1.218126703
9876;2024-04-12 21:15:00;2.532386292;4.905548191;1.285137501;1.195442774
9877;2024-04-12 21:30:00;7.507300313;6.324098592;1.254960826;1.403705848
9878;2024-04-12 21:45:00;9.617572021;6.358592416;2.140609042;1.585336376
9879;2024-04-12 22:00:00;24.28156954;11.40703176;4.237392695;2.220703022
9880;2024-04-12 22:15:00;38.79247848;18.13926264;7.884256003;3.694025017
9881;2024-04-12 22:30:00;39.5908905;17.2157987;9.797921123;4.419382667
9882;2024-04-12 22:45:00;33.64939904;15.25249532;9.155036193;4.058536752
9883;2024-04-12 23:00:00;39.1443409;16.70301825;9.099217492;3.994439197
9884;2024-04-12 23:15:00;35.5791125;16.64188651;9.340431674;4.168113096
9885;2024-04-12 23:30:00;27.27340329;14.38107568;7.856564474;3.877870275
9886;2024-04-12 23:45:00;22.21396923;13.29281802;6.185921566;3.460039204
9887;2024-04-13 00:00:00;19.17410107;11.08952695;5.173508787;3.04848399
9888;2024-04-13 00:15:00;22.15871153;10.54286238;5.166601574;2.704048666
9889;2024-04-13 00:30:00;29.47480564;14.73774585;6.454189645;3.160076028
9890;2024-04-13 00:45:00;27.28753303;15.51066215;7.095292333;3.781050999
9891;2024-04-13 01:00:00;24.81611169;14.32246672;6.51295559;3.729103247
9892;2024-04-13 01:15:00;28.58197616;14.92789976;6.674760982;3.656969265
9893;2024-04-13 01:30:00;30.54233127;16.0746992;7.390538429;3.875241842
9894;2024-04-13 01:45:00;27.75219819;15.70319606;7.286816182;3.973677019
9895;2024-04-13 02:00:00;31.50463552;16.36001626;7.407104214;4.007901539
9896;2024-04-13 02:15:00;26.1326454;11.20017926;7.204660115;3.44502444
9897;2024-04-13 02:30:00;18.76013629;7.01219036;5.61159771;2.276546203
9898;2024-04-13 02:45:00;17.66209327;6.494593859;4.552778694;1.688348027
9899;2024-04-13 03:00:00;19.86398225;10.18721473;4.690759439;2.085226073
9900;2024-04-13 03:15:00;21.1356716;13.2463712;5.124956731;2.928335094
9901;2024-04-13 03:30:00;37.89878252;14.72078673;7.379306765;3.233716571
9902;2024-04-13 03:45:00;29.30018286;15.47373695;8.399870673;3.414753722
9903;2024-04-13 04:00:00;24.31016963;14.00340817;6.701294062;3.683886039
9904;2024-04-13 04:15:00;45.8149454;19.28661524;8.765639379;4.164125048
9905;2024-04-13 04:30:00;31.19352293;17.19789767;9.626058541;4.560564113
9906;2024-04-13 04:45:00;19.91828189;11.98646035;6.388975602;3.648391405
9907;2024-04-13 05:00:00;26.20192486;12.87575105;5.765025844;3.107776425
9908;2024-04-13 05:15:00;43.70652927;19.1000924;8.738556767;3.99608312
9909;2024-04-13 05:30:00;39.68924127;21.18018749;10.42447132;5.024360922
9910;2024-04-13 05:45:00;67.21654116;33.10805466;13.3632228;6.784047057
9911;2024-04-13 06:00:00;61.45342649;30.39194754;16.08374596;7.937500275
9912;2024-04-13 06:15:00;61.79919184;28.69112639;15.40657729;7.377720115
9913;2024-04-13 06:30:00;80.95729513;40.36369151;17.84456087;8.631852238
9914;2024-04-13 06:45:00;93.22095318;43.19243523;21.77228104;10.44451584
9915;2024-04-13 07:00:00;92.49143632;42.07100368;23.21404869;10.65792986
9916;2024-04-13 07:15:00;91.59654951;41.7962595;23.01099823;10.4834079
9917;2024-04-13 07:30:00;93.96828273;41.94508928;23.19560403;10.49475109
9918;2024-04-13 07:45:00;90.65174122;42.17953931;23.07750299;10.53210914
9919;2024-04-13 08:00:00;97.01029803;42.24043235;23.45775491;10.55325094
9920;2024-04-13 08:15:00;61.50500234;32.22810848;19.81441255;9.308567604
9921;2024-04-13 08:30:00;90.60396805;40.0356552;19.0136213;9.032970461
9922;2024-04-13 08:45:00;92.23733495;40.13830191;22.85516287;10.01643444
9923;2024-04-13 09:00:00;92.73135935;39.04547565;23.12108679;9.897972195
9924;2024-04-13 09:15:00;112.924605;44.59697115;25.70699554;10.45298185
9925;2024-04-13 09:30:00;81.45481383;39.95440919;24.29742735;10.56892254
9926;2024-04-13 09:45:00;95.35351178;41.4681058;22.1010407;10.17824171
9927;2024-04-13 10:00:00;90.98307552;37.2512732;23.29207341;9.842380753
9928;2024-04-13 10:15:00;83.85313079;35.90882558;21.85452579;9.145012347
9929;2024-04-13 10:30:00;106.2786711;43.29140216;23.76647523;9.900028467
9930;2024-04-13 10:45:00;95.03468882;44.36266949;25.16416998;10.95675896
9931;2024-04-13 11:00:00;63.84648107;36.38868434;19.86014624;10.09293048
9932;2024-04-13 11:15:00;44.79099172;28.72781912;13.5796841;8.486608414
9933;2024-04-13 11:30:00;63.73857091;32.38594901;13.56619533;7.639221016
9934;2024-04-13 11:45:00;65.94855789;33.39407867;16.2108911;8.223437345
9935;2024-04-13 12:00:00;58.59365538;31.6946498;15.56777666;8.136182274
9936;2024-04-13 12:15:00;72.45785974;35.57742557;16.38143939;8.410282769
9937;2024-04-13 12:30:00;70.27691313;36.29592149;17.84184661;8.988341126
9938;2024-04-13 12:45:00;68.14928195;35.69569949;17.30327439;8.998952623
9939;2024-04-13 13:00:00;64.71846717;32.30760918;16.60846864;8.500413584
9940;2024-04-13 13:15:00;67.76875255;33.09793274;16.56090246;8.175692741
9941;2024-04-13 13:30:00;57.4818637;32.57173603;15.65690989;8.208827151
9942;2024-04-13 13:45:00;76.82468756;38.11261077;16.8166926;8.838425894
9943;2024-04-13 14:00:00;69.21747637;37.69576025;18.25527049;9.476046377
9944;2024-04-13 14:15:00;51.6910377;27.98439843;15.11356426;8.210019834
9945;2024-04-13 14:30:00;65.90518104;28.99731788;14.69952734;8.260070911
9946;2024-04-13 14:45:00;75.22160078;31.65044809;17.64084773;8.432335704
9947;2024-04-13 15:00:00;69.3213729;33.9762067;18.06787171;8.679406364
9948;2024-04-13 15:15:00;74.29629437;36.83907531;17.95220841;8.851910251
9949;2024-04-13 15:30:00;78.44156013;37.87270411;19.09223181;9.338972428
9950;2024-04-13 15:45:00;73.64587949;36.37873006;19.01092995;9.28142927
9951;2024-04-13 16:00:00;62.09985092;36.54702916;16.9682163;9.117282067
9952;2024-04-13 16:15:00;75.92332187;38.67632017;17.2528966;9.402918667
9953;2024-04-13 16:30:00;72.45095312;38.89958927;18.54678437;9.696988681
9954;2024-04-13 16:45:00;72.25316533;38.08201875;18.08801481;9.627247563
9955;2024-04-13 17:00:00;73.61089407;38.27410594;18.23300743;9.544515587
9956;2024-04-13 17:15:00;70.81552571;35.93485177;18.05330247;9.276119714
9957;2024-04-13 17:30:00;73.44075192;36.64294043;18.03336853;9.072359223
9958;2024-04-13 17:45:00;71.21365306;34.83091431;18.08180062;8.934231842
9959;2024-04-13 18:00:00;67.1855039;30.17719599;17.29989462;8.126013788
9960;2024-04-13 18:15:00;37.61857884;23.80125467;13.10051034;6.747306333
9961;2024-04-13 18:30:00;33.62577347;20.9733339;8.882826973;5.59627418
9962;2024-04-13 18:45:00;40.03836288;22.62778428;9.206778283;5.449912456
9963;2024-04-13 19:00:00;61.83046191;32.03696449;12.7336031;6.824074921
9964;2024-04-13 19:15:00;38.66539898;27.12033078;12.56198261;7.393133406
9965;2024-04-13 19:30:00;44.84413312;28.87610168;10.43869151;6.999554058
9966;2024-04-13 19:45:00;46.45114726;29.41047839;11.41191005;7.285403216
9967;2024-04-13 20:00:00;49.70037679;24.90031346;12.01752133;6.787844095
9968;2024-04-13 20:15:00;44.54940535;26.02723363;6.493491091;6.365943386
9969;2024-04-13 20:30:00;41.32840897;21.84687759;10.73472679;5.984662702
9970;2024-04-13 20:45:00;41.44106398;19.54265924;10.28658959;5.173692104
9971;2024-04-13 21:00:00;46.97287057;24.22914315;11.05174182;5.471475298
9972;2024-04-13 21:15:00;6.142867027;19.21668767;4.688024626;5.430728851
9973;2024-04-13 21:30:00;27.15881888;18.08682651;4.162710739;4.664296633
9974;2024-04-13 21:45:00;16.3200882;11.51373308;5.434863385;3.700069948
9975;2024-04-13 22:00:00;7.156758817;6.121354548;2.934605877;2.202755014
9976;2024-04-13 22:15:00;8.903195951;0.99249174;2.009555381;0.889429811
9977;2024-04-13 22:30:00;5.857075882;-2.815501324;1.845033979;-0.061615432
9978;2024-04-13 22:45:00;5.866574478;-0.954712961;1.465456295;0.155276681
9979;2024-04-13 23:00:00;6.206601715;2.798260198;1.509147024;0.649359601
9980;2024-04-13 23:15:00;6.249647168;5.683316516;1.55703111;1.19497328
9981;2024-04-13 23:30:00;7.860678482;6.897200291;1.763790706;1.572491059
9982;2024-04-13 23:45:00;7.645237509;7.020320474;1.938239499;1.739690096
9983;2024-04-14 00:00:00;6.789929899;3.901384057;1.804395926;1.364837396
9984;2024-04-14 00:15:00;7.035685824;0.090079471;1.728201965;0.498486057
9985;2024-04-14 00:30:00;5.398071035;-2.35627691;1.554219607;-0.008029087
9986;2024-04-14 00:45:00;5.383094692;-2.327622938;1.347645716;-0.585487481
9987;2024-04-14 01:00:00;5.401341852;-2.3650503;1.348054568;-0.586584155
9988;2024-04-14 01:15:00;3.561028526;-0.781721955;1.120296297;-0.393346532
9989;2024-04-14 01:30:00;5.287107372;1.029373836;1.106016987;0.017670079
9990;2024-04-14 01:45:00;5.145860036;0.932907227;1.304120926;0.245285133
9991;2024-04-14 02:00:00;5.25020539;0.954233307;1.299508178;0.237285791
9992;2024-04-14 02:15:00;6.483757211;0.075286655;1.466745325;0.128091442
9993;2024-04-14 02:30:00;5.325467046;-2.377387651;1.476153032;-0.00402453
9994;2024-04-14 02:45:00;5.346280034;-2.292471615;1.333968385;-0.583732408
9995;2024-04-14 03:00:00;5.248749129;-2.354614814;1.324378645;-0.580885804
9996;2024-04-14 03:15:00;4.014736398;-0.186971153;1.157935691;-0.317698246
9997;2024-04-14 03:30:00;5.248356024;0.613634474;1.157886553;-0.128097703
9998;2024-04-14 03:45:00;5.381486956;0.93058519;1.328730373;0.02815916
9999;2024-04-14 04:00:00;10.14249636;0.662649725;1.940497914;0.199154364
10000;2024-04-14 04:15:00;15.15150439;2.561777912;3.161750094;0.402429519
10001;2024-04-14 04:30:00;10.93762724;0.04375145;3.261141453;0.32569117
10002;2024-04-14 04:45:00;11.2870348;-0.042493227;2.778082754;7.97862E-05
10003;2024-04-14 05:00:00;30.58118427;12.53044658;5.233527383;0.005275749
10004;2024-04-14 05:15:00;28.75765931;13.05558572;7.417355447;3.198254038
10005;2024-04-14 05:30:00;29.71510607;14.38870378;7.309095673;3.430536189
10006;2024-04-14 05:45:00;43.71770957;16.79512665;9.179101955;3.897978804
10007;2024-04-14 06:00:00;48.3007081;18.14708258;11.50230221;4.367776154
10008;2024-04-14 06:15:00;57.29392674;22.02307122;13.19932936;5.021345789
