;Datetime;pv_P;pv_Q
7504;2024-03-19 04:15:00;0.06496299;0
7505;2024-03-19 04:30:00;0.065351215;0
7506;2024-03-19 04:45:00;0.064731569;0
7507;2024-03-19 05:00:00;0.063969809;0
7508;2024-03-19 05:15:00;0.064726926;0
7509;2024-03-19 05:30:00;0.064543509;0
7510;2024-03-19 05:45:00;0.06477504;0
7511;2024-03-19 06:00:00;-0.016799873;0
7512;2024-03-19 06:15:00;-1.319987569;0
7513;2024-03-19 06:30:00;-3.541203006;0
7514;2024-03-19 06:45:00;-6.388568815;0
7515;2024-03-19 07:00:00;-8.756621933;0
7516;2024-03-19 07:15:00;-9.720751953;0
7517;2024-03-19 07:30:00;-12.10801093;0
7518;2024-03-19 07:45:00;-17.27456621;0
7519;2024-03-19 08:00:00;-20.54637349;0
7520;2024-03-19 08:15:00;-17.30615273;0
7521;2024-03-19 08:30:00;-18.28572985;0
7522;2024-03-19 08:45:00;-23.329164;0
7523;2024-03-19 09:00:00;-30.62766571;0
7524;2024-03-19 09:15:00;-28.70274353;0
7525;2024-03-19 09:30:00;-30.95747999;0
7526;2024-03-19 09:45:00;-29.56787164;0
7527;2024-03-19 10:00:00;-21.55941073;0
7528;2024-03-19 10:15:00;-19.88539785;0
7529;2024-03-19 10:30:00;-13.45917797;0
7530;2024-03-19 10:45:00;-22.90712611;0
7531;2024-03-19 11:00:00;-31.93553225;0
7532;2024-03-19 11:15:00;-38.32169545;0
7533;2024-03-19 11:30:00;-37.41740748;0
7534;2024-03-19 11:45:00;-38.97240855;0
7535;2024-03-19 12:00:00;-46.64388733;0
7536;2024-03-19 12:15:00;-34.28201065;0
7537;2024-03-19 12:30:00;-35.17325554;0
7538;2024-03-19 12:45:00;-36.65629463;0
7539;2024-03-19 13:00:00;-46.29598541;0
7540;2024-03-19 13:15:00;-41.53240128;0
7541;2024-03-19 13:30:00;-37.77670441;0
7542;2024-03-19 13:45:00;-33.35581296;0
7543;2024-03-19 14:00:00;-25.01278598;0
7544;2024-03-19 14:15:00;-21.88903529;0
7545;2024-03-19 14:30:00;-24.64642398;0
7546;2024-03-19 14:45:00;-22.7925915;0
7547;2024-03-19 15:00:00;-19.39623807;0
7548;2024-03-19 15:15:00;-13.83708121;0
7549;2024-03-19 15:30:00;-13.22757969;0
7550;2024-03-19 15:45:00;-10.60759913;0
7551;2024-03-19 16:00:00;-6.353862524;0
7552;2024-03-19 16:15:00;-2.751722388;0
7553;2024-03-19 16:30:00;-2.509085965;0
7554;2024-03-19 16:45:00;-3.27677056;0
7555;2024-03-19 17:00:00;-1.791414261;0
7556;2024-03-19 17:15:00;-1.047278297;0
7557;2024-03-19 17:30:00;-0.064819137;0
7558;2024-03-19 17:45:00;0.061593243;0
7559;2024-03-19 18:00:00;0.063605317;0
7560;2024-03-19 18:15:00;0.062628571;0
7561;2024-03-19 18:30:00;0.062522534;0
7562;2024-03-19 18:45:00;0.062492476;0
7563;2024-03-19 19:00:00;0.062705562;0
7564;2024-03-19 19:15:00;0.063064494;0
7565;2024-03-19 19:30:00;0.064622441;0
7566;2024-03-19 19:45:00;0.063450711;0
7567;2024-03-19 20:00:00;0.063009292;0
7568;2024-03-19 20:15:00;0.062949602;0
7569;2024-03-19 20:30:00;0.062987557;0
7570;2024-03-19 20:45:00;0.063195095;0
7571;2024-03-19 21:00:00;0.062662482;0
7572;2024-03-19 21:15:00;0.062760492;0
7573;2024-03-19 21:30:00;0.063778448;0
7574;2024-03-19 21:45:00;0.063295436;0
7575;2024-03-19 22:00:00;0.062573209;0
7576;2024-03-19 22:15:00;0.06402509;0
7577;2024-03-19 22:30:00;0.064952024;0
7578;2024-03-19 22:45:00;0.064461049;0
7579;2024-03-19 23:00:00;0.064341318;0
7580;2024-03-19 23:15:00;0.062910405;0
7581;2024-03-19 23:30:00;0.06283699;0
7582;2024-03-19 23:45:00;0.063050825;0
7583;2024-03-20 00:00:00;0.063880832;0
7584;2024-03-20 00:15:00;0.064393523;0
7585;2024-03-20 00:30:00;0.064889895;0
7586;2024-03-20 00:45:00;0.064497899;0
7587;2024-03-20 01:00:00;0.065015185;0
7588;2024-03-20 01:15:00;0.064289108;0
7589;2024-03-20 01:30:00;0.063213868;0
7590;2024-03-20 01:45:00;0.063914141;0
7591;2024-03-20 02:00:00;0.063633283;0
7592;2024-03-20 02:15:00;0.064040966;0
7593;2024-03-20 02:30:00;0.063850986;0
7594;2024-03-20 02:45:00;0.064118299;0
7595;2024-03-20 03:00:00;0.064330208;0
7596;2024-03-20 03:15:00;0.062224155;0
7597;2024-03-20 03:30:00;0.063061088;0
7598;2024-03-20 03:45:00;0.06244581;0
7599;2024-03-20 04:00:00;0.061749337;0
7600;2024-03-20 04:15:00;0.061848363;0
7601;2024-03-20 04:30:00;0.063452021;0
7602;2024-03-20 04:45:00;0.064152112;0
7603;2024-03-20 05:00:00;0.063649779;0
7604;2024-03-20 05:15:00;0.062700804;0
7605;2024-03-20 05:30:00;0.062368311;0
7606;2024-03-20 05:45:00;0.063555098;0
7607;2024-03-20 06:00:00;-0.06738566;0
7608;2024-03-20 06:15:00;-0.859550836;0
7609;2024-03-20 06:30:00;-2.158596142;0
7610;2024-03-20 06:45:00;-3.600721137;0
7611;2024-03-20 07:00:00;-5.735195001;0
7612;2024-03-20 07:15:00;-7.729784107;0
7613;2024-03-20 07:30:00;-7.795028178;0
7614;2024-03-20 07:45:00;-11.63775978;0
7615;2024-03-20 08:00:00;-12.68497699;0
7616;2024-03-20 08:15:00;-16.01717218;0
7617;2024-03-20 08:30:00;-20.8969752;0
7618;2024-03-20 08:45:00;-23.28739408;0
7619;2024-03-20 09:00:00;-22.40581156;0
7620;2024-03-20 09:15:00;-26.4800499;0
7621;2024-03-20 09:30:00;-29.62949537;0
7622;2024-03-20 09:45:00;-35.63793793;0
7623;2024-03-20 10:00:00;-52.87571182;0
7624;2024-03-20 10:15:00;-62.48014882;0
7625;2024-03-20 10:30:00;-77.9679896;0
7626;2024-03-20 10:45:00;-90.48125712;0
7627;2024-03-20 11:00:00;-63.09949163;0
7628;2024-03-20 11:15:00;-143.3164109;0
7629;2024-03-20 11:30:00;-173.0121552;0
7630;2024-03-20 11:45:00;-186.8306722;0
7631;2024-03-20 12:00:00;-174.210372;0
7632;2024-03-20 12:15:00;-132.1417641;0
7633;2024-03-20 12:30:00;-36.67616374;0
7634;2024-03-20 12:45:00;-158.0469423;0
7635;2024-03-20 13:00:00;-133.5818741;0
7636;2024-03-20 13:15:00;-48.08929291;0
7637;2024-03-20 13:30:00;-63.48802724;0
7638;2024-03-20 13:45:00;-64.34280192;0
7639;2024-03-20 14:00:00;-125.1107705;0
7640;2024-03-20 14:15:00;-102.9292877;0
7641;2024-03-20 14:30:00;-147.7955446;0
7642;2024-03-20 14:45:00;-136.4253062;0
7643;2024-03-20 15:00:00;-120.07111;0
7644;2024-03-20 15:15:00;-80.61412404;0
7645;2024-03-20 15:30:00;-64.10077319;0
7646;2024-03-20 15:45:00;-60.52141523;0
7647;2024-03-20 16:00:00;-40.57608109;0
7648;2024-03-20 16:15:00;-40.17418976;0
7649;2024-03-20 16:30:00;-33.02879855;0
7650;2024-03-20 16:45:00;-18.99286257;0
7651;2024-03-20 17:00:00;-16.22051028;0
7652;2024-03-20 17:15:00;-6.870132701;0
7653;2024-03-20 17:30:00;-3.312143811;0
7654;2024-03-20 17:45:00;-0.12265303;0
7655;2024-03-20 18:00:00;0.043506034;0
7656;2024-03-20 18:15:00;0.042559425;0
7657;2024-03-20 18:30:00;0.04042202;0
7658;2024-03-20 18:45:00;0.040894975;0
7659;2024-03-20 19:00:00;0.042913895;0
7660;2024-03-20 19:15:00;0.042267158;0
7661;2024-03-20 19:30:00;0.042457197;0
7662;2024-03-20 19:45:00;0.042195877;0
7663;2024-03-20 20:00:00;0.042668326;0
7664;2024-03-20 20:15:00;0.042849384;0
7665;2024-03-20 20:30:00;0.043425936;0
7666;2024-03-20 20:45:00;0.041897789;0
7667;2024-03-20 21:00:00;0.041603593;0
7668;2024-03-20 21:15:00;0.042845101;0
7669;2024-03-20 21:30:00;0.043014152;0
7670;2024-03-20 21:45:00;0.042760731;0
7671;2024-03-20 22:00:00;0.043982005;0
7672;2024-03-20 22:15:00;0.043553942;0
7673;2024-03-20 22:30:00;0.044523771;0
7674;2024-03-20 22:45:00;0.043751718;0
7675;2024-03-20 23:00:00;0.043066309;0
7676;2024-03-20 23:15:00;0.042945409;0
7677;2024-03-20 23:30:00;0.042876483;0
7678;2024-03-20 23:45:00;0.043789018;0
7679;2024-03-21 00:00:00;0.043549485;0
7680;2024-03-21 00:15:00;0.043913465;0
7681;2024-03-21 00:30:00;0.044448854;0
7682;2024-03-21 00:45:00;0.042830354;0
7683;2024-03-21 01:00:00;0.043064903;0
7684;2024-03-21 01:15:00;0.044726451;0
7685;2024-03-21 01:30:00;0.064641951;0
7686;2024-03-21 01:45:00;0.065137886;0
7687;2024-03-21 02:00:00;0.063609583;0
7688;2024-03-21 02:15:00;0.064296423;0
7689;2024-03-21 02:30:00;0.063169112;0
7690;2024-03-21 02:45:00;0.063814121;0
7691;2024-03-21 03:00:00;0.063718824;0
7692;2024-03-21 03:15:00;0.064152197;0
7693;2024-03-21 03:30:00;0.065528736;0
7694;2024-03-21 03:45:00;0.066609366;0
7695;2024-03-21 04:00:00;0.066176929;0
7696;2024-03-21 04:15:00;0.066554583;0
7697;2024-03-21 04:30:00;0.066692539;0
7698;2024-03-21 04:45:00;0.066559476;0
7699;2024-03-21 05:00:00;0.065973703;0
7700;2024-03-21 05:15:00;0.065593946;0
7701;2024-03-21 05:30:00;-0.009463389;0
7702;2024-03-21 05:45:00;-0.998591088;0
7703;2024-03-21 06:00:00;-3.348471371;0
7704;2024-03-21 06:15:00;-6.165043958;0
7705;2024-03-21 06:30:00;-8.37382412;0
7706;2024-03-21 06:45:00;-12.71362286;0
7707;2024-03-21 07:00:00;-21.00321782;0
7708;2024-03-21 07:15:00;-37.12499084;0
7709;2024-03-21 07:30:00;-55.56044184;0
7710;2024-03-21 07:45:00;-73.16937103;0
7711;2024-03-21 08:00:00;-86.39006093;0
7712;2024-03-21 08:15:00;-100.0025452;0
7713;2024-03-21 08:30:00;-110.3494008;0
7714;2024-03-21 08:45:00;-118.6823105;0
7715;2024-03-21 09:00:00;-131.1320984;0
7716;2024-03-21 09:15:00;-141.7466555;0
7717;2024-03-21 09:30:00;-167.6011597;0
7718;2024-03-21 09:45:00;-180.416348;0
7719;2024-03-21 10:00:00;-101.203819;0
7720;2024-03-21 10:15:00;-84.03248901;0
7721;2024-03-21 10:30:00;-161.5318737;0
7722;2024-03-21 10:45:00;-147.514311;0
7723;2024-03-21 11:00:00;-140.1926983;0
7724;2024-03-21 11:15:00;-145.9270921;0
7725;2024-03-21 11:30:00;-144.4851634;0
7726;2024-03-21 11:45:00;-153.5059446;0
7727;2024-03-21 12:00:00;-177.1305786;0
7728;2024-03-21 12:15:00;-165.4223745;0
7729;2024-03-21 12:30:00;-159.157488;0
7730;2024-03-21 12:45:00;-145.8921346;0
7731;2024-03-21 13:00:00;-147.8011846;0
7732;2024-03-21 13:15:00;-146.0868205;0
7733;2024-03-21 13:30:00;-131.585917;0
7734;2024-03-21 13:45:00;-132.4013429;0
7735;2024-03-21 14:00:00;-116.6262238;0
7736;2024-03-21 14:15:00;-96.90015157;0
7737;2024-03-21 14:30:00;-104.2105494;0
7738;2024-03-21 14:45:00;-102.9350382;0
7739;2024-03-21 15:00:00;-79.6776179;0
7740;2024-03-21 15:15:00;-65.54295019;0
7741;2024-03-21 15:30:00;-41.43090602;0
7742;2024-03-21 15:45:00;-40.64802628;0
7743;2024-03-21 16:00:00;-29.74477806;0
7744;2024-03-21 16:15:00;-24.12808139;0
7745;2024-03-21 16:30:00;-19.53882917;0
7746;2024-03-21 16:45:00;-12.38605048;0
7747;2024-03-21 17:00:00;-8.398214885;0
7748;2024-03-21 17:15:00;-5.719073582;0
7749;2024-03-21 17:30:00;-2.476902938;0
7750;2024-03-21 17:45:00;-0.035994381;0
7751;2024-03-21 18:00:00;0.061440506;0
7752;2024-03-21 18:15:00;0.061649827;0
7753;2024-03-21 18:30:00;0.061298996;0
7754;2024-03-21 18:45:00;0.061041687;0
7755;2024-03-21 19:00:00;0.061546701;0
7756;2024-03-21 19:15:00;0.061928035;0
7757;2024-03-21 19:30:00;0.061496905;0
7758;2024-03-21 19:45:00;0.061581092;0
7759;2024-03-21 20:00:00;0.062021957;0
7760;2024-03-21 20:15:00;0.062997911;0
7761;2024-03-21 20:30:00;0.063495695;0
7762;2024-03-21 20:45:00;0.064253204;0
7763;2024-03-21 21:00:00;0.064144835;0
7764;2024-03-21 21:15:00;0.063332106;0
7765;2024-03-21 21:30:00;0.062475095;0
7766;2024-03-21 21:45:00;0.062901186;0
7767;2024-03-21 22:00:00;0.063455221;0
7768;2024-03-21 22:15:00;0.063639026;0
7769;2024-03-21 22:30:00;0.063610628;0
7770;2024-03-21 22:45:00;0.064535007;0
7771;2024-03-21 23:00:00;0.064682339;0
7772;2024-03-21 23:15:00;0.064388271;0
7773;2024-03-21 23:30:00;0.064379039;0
7774;2024-03-21 23:45:00;0.063552838;0
7775;2024-03-22 00:00:00;0.063843078;0
7776;2024-03-22 00:15:00;0.064282023;0
7777;2024-03-22 00:30:00;0.065358647;0
7778;2024-03-22 00:45:00;0.066265192;0
7779;2024-03-22 01:00:00;0.066492025;0
7780;2024-03-22 01:15:00;0.064842339;0
7781;2024-03-22 01:30:00;0.065204542;0
7782;2024-03-22 01:45:00;0.064779504;0
7783;2024-03-22 02:00:00;0.06426509;0
7784;2024-03-22 02:15:00;0.06507093;0
7785;2024-03-22 02:30:00;0.065149647;0
7786;2024-03-22 02:45:00;0.064634103;0
7787;2024-03-22 03:00:00;0.063858925;0
7788;2024-03-22 03:15:00;0.062206085;0
7789;2024-03-22 03:30:00;0.06157113;0
7790;2024-03-22 03:45:00;0.061457168;0
7791;2024-03-22 04:00:00;0.061562141;0
7792;2024-03-22 04:15:00;0.062632116;0
7793;2024-03-22 04:30:00;0.063244575;0
7794;2024-03-22 04:45:00;0.06274658;0
7795;2024-03-22 05:00:00;0.062563873;0
7796;2024-03-22 05:15:00;0.062494508;0
7797;2024-03-22 05:30:00;0.062420047;0
7798;2024-03-22 05:45:00;0.063200787;0
7799;2024-03-22 06:00:00;0.023126774;0
7800;2024-03-22 06:15:00;-0.035127578;0
7801;2024-03-22 06:30:00;-0.874055218;0
7802;2024-03-22 06:45:00;-1.29644328;0
7803;2024-03-22 07:00:00;-3.467909924;0
7804;2024-03-22 07:15:00;-8.131855265;0
7805;2024-03-22 07:30:00;-7.286630662;0
7806;2024-03-22 07:45:00;-9.667547353;0
7807;2024-03-22 08:00:00;-11.69033356;0
7808;2024-03-22 08:15:00;-12.35408834;0
7809;2024-03-22 08:30:00;-9.733173911;0
7810;2024-03-22 08:45:00;-12.59030673;0
7811;2024-03-22 09:00:00;-15.6583581;0
7812;2024-03-22 09:15:00;-12.92522322;0
7813;2024-03-22 09:30:00;-17.15401752;0
7814;2024-03-22 09:45:00;-21.77910067;0
7815;2024-03-22 10:00:00;-32.7366595;0
7816;2024-03-22 10:15:00;-23.36337891;0
7817;2024-03-22 10:30:00;-44.88261566;0
7818;2024-03-22 10:45:00;-62.0870931;0
7819;2024-03-22 11:00:00;-39.28022448;0
7820;2024-03-22 11:15:00;-19.80783469;0
7821;2024-03-22 11:30:00;-31.89804866;0
7822;2024-03-22 11:45:00;-23.82864456;0
7823;2024-03-22 12:00:00;-24.38379211;0
7824;2024-03-22 12:15:00;-25.3227239;0
7825;2024-03-22 12:30:00;-22.26118126;0
7826;2024-03-22 12:45:00;-21.50561269;0
7827;2024-03-22 13:00:00;-24.66868528;0
7828;2024-03-22 13:15:00;-29.91528473;0
7829;2024-03-22 13:30:00;-22.78776245;0
7830;2024-03-22 13:45:00;-55.06130549;0
7831;2024-03-22 14:00:00;-53.26800664;0
7832;2024-03-22 14:15:00;-31.4046121;0
7833;2024-03-22 14:30:00;-39.2810009;0
7834;2024-03-22 14:45:00;-39.66302134;0
7835;2024-03-22 15:00:00;-29.10615641;0
7836;2024-03-22 15:15:00;-23.46297309;0
7837;2024-03-22 15:30:00;-10.47800001;0
7838;2024-03-22 15:45:00;-8.455525112;0
7839;2024-03-22 16:00:00;-7.651594607;0
7840;2024-03-22 16:15:00;-7.822789224;0
7841;2024-03-22 16:30:00;-7.564304511;0
7842;2024-03-22 16:45:00;-4.953396098;0
7843;2024-03-22 17:00:00;-1.780749563;0
7844;2024-03-22 17:15:00;-0.522933448;0
7845;2024-03-22 17:30:00;-0.158260744;0
7846;2024-03-22 17:45:00;0.063434307;0
7847;2024-03-22 18:00:00;0.063404248;0
7848;2024-03-22 18:15:00;0.062122813;0
7849;2024-03-22 18:30:00;0.061862557;0
7850;2024-03-22 18:45:00;0.062463391;0
7851;2024-03-22 19:00:00;0.064992498;0
7852;2024-03-22 19:15:00;0.065852938;0
7853;2024-03-22 19:30:00;0.065927722;0
7854;2024-03-22 19:45:00;0.065694616;0
7855;2024-03-22 20:00:00;0.065397351;0
7856;2024-03-22 20:15:00;0.066843241;0
7857;2024-03-22 20:30:00;0.064592247;0
7858;2024-03-22 20:45:00;0.064463721;0
7859;2024-03-22 21:00:00;0.064860856;0
7860;2024-03-22 21:15:00;0.064942804;0
7861;2024-03-22 21:30:00;0.066270583;0
7862;2024-03-22 21:45:00;0.066564456;0
7863;2024-03-22 22:00:00;0.066538565;0
7864;2024-03-22 22:15:00;0.066204622;0
7865;2024-03-22 22:30:00;0.064460143;0
7866;2024-03-22 22:45:00;0.065100966;0
7867;2024-03-22 23:00:00;0.064949627;0
7868;2024-03-22 23:15:00;0.066108525;0
7869;2024-03-22 23:30:00;0.065809534;0
7870;2024-03-22 23:45:00;0.06510178;0
7871;2024-03-23 00:00:00;0.065320939;0
7872;2024-03-23 00:15:00;0.066621506;0
7873;2024-03-23 00:30:00;0.067074185;0
7874;2024-03-23 00:45:00;0.066366899;0
7875;2024-03-23 01:00:00;0.06737313;0
7876;2024-03-23 01:15:00;0.06757235;0
7877;2024-03-23 01:30:00;0.067224324;0
7878;2024-03-23 01:45:00;0.067454577;0
7879;2024-03-23 02:00:00;0.067016299;0
7880;2024-03-23 02:15:00;0.065612796;0
7881;2024-03-23 02:30:00;0.066519352;0
7882;2024-03-23 02:45:00;0.067321872;0
7883;2024-03-23 03:00:00;0.067247759;0
7884;2024-03-23 03:15:00;0.066676875;0
7885;2024-03-23 03:30:00;0.06529066;0
7886;2024-03-23 03:45:00;0.066116468;0
7887;2024-03-23 04:00:00;0.067087568;0
7888;2024-03-23 04:15:00;0.066907901;0
7889;2024-03-23 04:30:00;0.066766716;0
7890;2024-03-23 04:45:00;0.066289963;0
7891;2024-03-23 05:00:00;0.067299863;0
7892;2024-03-23 05:15:00;0.067498048;0
7893;2024-03-23 05:30:00;0.067978098;0
7894;2024-03-23 05:45:00;0.03426499;0
7895;2024-03-23 06:00:00;-0.041204488;0
7896;2024-03-23 06:15:00;-1.312088076;0
7897;2024-03-23 06:30:00;-0.776418711;0
7898;2024-03-23 06:45:00;-1.245181136;0
7899;2024-03-23 07:00:00;-2.362746255;0
7900;2024-03-23 07:15:00;-6.92573303;0
7901;2024-03-23 07:30:00;-26.07737821;0
7902;2024-03-23 07:45:00;-23.08041013;0
7903;2024-03-23 08:00:00;-8.560417938;0
7904;2024-03-23 08:15:00;-21.1096423;0
7905;2024-03-23 08:30:00;-16.6475764;0
7906;2024-03-23 08:45:00;-13.47212213;0
7907;2024-03-23 09:00:00;-23.97273846;0
7908;2024-03-23 09:15:00;-46.16955338;0
7909;2024-03-23 09:30:00;-56.4013883;0
7910;2024-03-23 09:45:00;-60.34823329;0
7911;2024-03-23 10:00:00;-49.32501831;0
7912;2024-03-23 10:15:00;-62.15345256;0
7913;2024-03-23 10:30:00;-57.48543447;0
7914;2024-03-23 10:45:00;-56.03059336;0
7915;2024-03-23 11:00:00;-21.89242846;0
7916;2024-03-23 11:15:00;-19.1077481;0
7917;2024-03-23 11:30:00;-19.89002094;0
7918;2024-03-23 11:45:00;-12.17520291;0
7919;2024-03-23 12:00:00;-6.424326738;0
7920;2024-03-23 12:15:00;-11.97706337;0
7921;2024-03-23 12:30:00;-9.109058762;0
7922;2024-03-23 12:45:00;-10.87640832;0
7923;2024-03-23 13:00:00;-6.998244413;0
7924;2024-03-23 13:15:00;-6.999783929;0
7925;2024-03-23 13:30:00;-18.46561559;0
7926;2024-03-23 13:45:00;-12.03699443;0
7927;2024-03-23 14:00:00;-10.90548913;0
7928;2024-03-23 14:15:00;-3.944068511;0
7929;2024-03-23 14:30:00;-9.705789357;0
7930;2024-03-23 14:45:00;-6.598355516;0
7931;2024-03-23 15:00:00;-17.60748145;0
7932;2024-03-23 15:15:00;-14.34297994;0
7933;2024-03-23 15:30:00;-30.73090172;0
7934;2024-03-23 15:45:00;-40.80163129;0
7935;2024-03-23 16:00:00;-21.89519583;0
7936;2024-03-23 16:15:00;-18.09129887;0
7937;2024-03-23 16:30:00;-11.15391599;0
7938;2024-03-23 16:45:00;-3.728039408;0
7939;2024-03-23 17:00:00;-2.138099869;0
7940;2024-03-23 17:15:00;-0.079045549;0
7941;2024-03-23 17:30:00;0.070889998;0
7942;2024-03-23 17:45:00;0.073186096;0
7943;2024-03-23 18:00:00;0.072868342;0
7944;2024-03-23 18:15:00;0.071663728;0
7945;2024-03-23 18:30:00;0.07022478;0
7946;2024-03-23 18:45:00;0.070608369;0
7947;2024-03-23 19:00:00;0.071399402;0
7948;2024-03-23 19:15:00;0.07206848;0
7949;2024-03-23 19:30:00;0.071659767;0
7950;2024-03-23 19:45:00;0.072017393;0
7951;2024-03-23 20:00:00;0.069694357;0
7952;2024-03-23 20:15:00;0.071337453;0
7953;2024-03-23 20:30:00;0.071498726;0
7954;2024-03-23 20:45:00;0.06882208;0
7955;2024-03-23 21:00:00;0.070555383;0
7956;2024-03-23 21:15:00;0.07200911;0
7957;2024-03-23 21:30:00;0.071625839;0
7958;2024-03-23 21:45:00;0.072471435;0
7959;2024-03-23 22:00:00;0.071153005;0
7960;2024-03-23 22:15:00;0.06895162;0
7961;2024-03-23 22:30:00;0.068406914;0
7962;2024-03-23 22:45:00;0.06874996;0
7963;2024-03-23 23:00:00;0.069541471;0
7964;2024-03-23 23:15:00;0.069603911;0
7965;2024-03-23 23:30:00;0.068791603;0
7966;2024-03-23 23:45:00;0.069351139;0
7967;2024-03-24 00:00:00;0.069500841;0
7968;2024-03-24 00:15:00;0.069329105;0
7969;2024-03-24 00:30:00;0.069388641;0
7970;2024-03-24 00:45:00;0.069754976;0
7971;2024-03-24 01:00:00;0.069570132;0
7972;2024-03-24 01:15:00;0.068812193;0
7973;2024-03-24 01:30:00;0.068668;0
7974;2024-03-24 01:45:00;0.068958916;0
7975;2024-03-24 02:00:00;0.069102228;0
7976;2024-03-24 02:15:00;0.068555094;0
7977;2024-03-24 02:30:00;0.068322894;0
7978;2024-03-24 02:45:00;0.068558569;0
7979;2024-03-24 03:00:00;0.068538478;0
7980;2024-03-24 03:15:00;0.068028546;0
7981;2024-03-24 03:30:00;0.068025613;0
7982;2024-03-24 03:45:00;0.068254185;0
7983;2024-03-24 04:00:00;0.068271016;0
7984;2024-03-24 04:15:00;0.068158756;0
7985;2024-03-24 04:30:00;0.067893296;0
7986;2024-03-24 04:45:00;0.068127731;0
7987;2024-03-24 05:00:00;0.067898826;0
7988;2024-03-24 05:15:00;0.067592128;0
7989;2024-03-24 05:30:00;-0.005768803;0
7990;2024-03-24 05:45:00;-0.458070506;0
7991;2024-03-24 06:00:00;-1.633146187;0
7992;2024-03-24 06:15:00;-3.747965686;0
7993;2024-03-24 06:30:00;-7.857423115;0
7994;2024-03-24 06:45:00;-16.25588163;0
7995;2024-03-24 07:00:00;-23.05186462;0
7996;2024-03-24 07:15:00;-33.11254578;0
7997;2024-03-24 07:30:00;-29.6293251;0
7998;2024-03-24 07:45:00;-40.69006589;0
7999;2024-03-24 08:00:00;-60.01572952;0
8000;2024-03-24 08:15:00;-60.84751638;0
8001;2024-03-24 08:30:00;-75.22322083;0
8002;2024-03-24 08:45:00;-103.0609927;0
8003;2024-03-24 09:00:00;-84.13601191;0
8004;2024-03-24 09:15:00;-92.56456218;0
8005;2024-03-24 09:30:00;-119.4059567;0
8006;2024-03-24 09:45:00;-145.5993293;0
8007;2024-03-24 10:00:00;-74.67887777;0
8008;2024-03-24 10:15:00;-70.12650953;0
8009;2024-03-24 10:30:00;-97.68308462;0
8010;2024-03-24 10:45:00;-79.72211507;0
8011;2024-03-24 11:00:00;-50.87216365;0
8012;2024-03-24 11:15:00;-33.79733136;0
8013;2024-03-24 11:30:00;-24.40824553;0
8014;2024-03-24 11:45:00;-22.76575965;0
8015;2024-03-24 12:00:00;-18.80180734;0
8016;2024-03-24 12:15:00;-25.25675939;0
8017;2024-03-24 12:30:00;-18.91187808;0
8018;2024-03-24 12:45:00;-30.03323301;0
8019;2024-03-24 13:00:00;-24.7610611;0
8020;2024-03-24 13:15:00;-32.25964826;0
8021;2024-03-24 13:30:00;-22.66408081;0
8022;2024-03-24 13:45:00;-30.04171422;0
8023;2024-03-24 14:00:00;-33.63322487;0
8024;2024-03-24 14:15:00;-36.33864861;0
8025;2024-03-24 14:30:00;-17.70895087;0
8026;2024-03-24 14:45:00;-38.85497843;0
8027;2024-03-24 15:00:00;-53.94941432;0
8028;2024-03-24 15:15:00;-86.39295398;0
8029;2024-03-24 15:30:00;-80.38152695;0
8030;2024-03-24 15:45:00;-67.53496752;0
8031;2024-03-24 16:00:00;-51.1946886;0
8032;2024-03-24 16:15:00;-56.40067927;0
8033;2024-03-24 16:30:00;-26.727907;0
8034;2024-03-24 16:45:00;-18.54448557;0
8035;2024-03-24 17:00:00;-19.90105896;0
8036;2024-03-24 17:15:00;-14.66156076;0
8037;2024-03-24 17:30:00;-3.102073876;0
8038;2024-03-24 17:45:00;-0.814422008;0
8039;2024-03-24 18:00:00;0.018163568;0
8040;2024-03-24 18:15:00;0.067674054;0
8041;2024-03-24 18:30:00;0.068536449;0
8042;2024-03-24 18:45:00;0.068681179;0
8043;2024-03-24 19:00:00;0.068102527;0
8044;2024-03-24 19:15:00;0.068144514;0
8045;2024-03-24 19:30:00;0.069222679;0
8046;2024-03-24 19:45:00;0.068767908;0
8047;2024-03-24 20:00:00;0.068520871;0
8048;2024-03-24 20:15:00;0.067400606;0
8049;2024-03-24 20:30:00;0.068629401;0
8050;2024-03-24 20:45:00;0.069013114;0
8051;2024-03-24 21:00:00;0.068561952;0
8052;2024-03-24 21:15:00;0.068218444;0
8053;2024-03-24 21:30:00;0.069094999;0
8054;2024-03-24 21:45:00;0.069287806;0
8055;2024-03-24 22:00:00;0.068968065;0
8056;2024-03-24 22:15:00;0.069100253;0
8057;2024-03-24 22:30:00;0.069663876;0
8058;2024-03-24 22:45:00;0.069919513;0
8059;2024-03-24 23:00:00;0.069645832;0
8060;2024-03-24 23:15:00;0.068340921;0
8061;2024-03-24 23:30:00;0.068856958;0
8062;2024-03-24 23:45:00;0.069701571;0
8063;2024-03-25 00:00:00;0.068665228;0
8064;2024-03-25 00:15:00;0.067944375;0
8065;2024-03-25 00:30:00;0.068988807;0
8066;2024-03-25 00:45:00;0.068709618;0
8067;2024-03-25 01:00:00;0.068732619;0
8068;2024-03-25 01:15:00;0.068393163;0
8069;2024-03-25 01:30:00;0.068676541;0
8070;2024-03-25 01:45:00;0.06858664;0
8071;2024-03-25 02:00:00;0.068413784;0
8072;2024-03-25 02:15:00;0.068387745;0
8073;2024-03-25 02:30:00;0.06867921;0
8074;2024-03-25 02:45:00;0.068619231;0
