nv;Datetime;mazak_P;mazak_Q;mazak_Ep;mazak_Eq
10652;2024-04-20 23:15:00;2.710929263;4.052746995;0.670835325;1.006997452
10653;2024-04-20 23:30:00;2.553140873;4.301593443;0.658008767;1.044292555
10654;2024-04-20 23:45:00;2.55502125;4.316033431;0.638520265;1.077203359
10655;2024-04-21 00:00:00;2.49930562;3.848334776;0.631790859;1.020546026
10656;2024-04-21 00:15:00;2.657729518;3.887162383;0.644629392;0.966937145
10657;2024-04-21 00:30:00;2.693477901;3.877070965;0.668900927;0.967213741
10658;2024-04-21 00:45:00;2.659226322;3.854869843;0.669088028;0.968171744
10659;2024-04-21 01:00:00;2.638576596;3.832668722;0.662225365;0.970003478
10660;2024-04-21 01:15:00;2.661792548;3.822577303;0.662546143;0.972901267
10661;2024-04-21 01:30:00;2.578500026;3.993882158;0.655036572;0.977057433
10662;2024-04-21 01:45:00;2.555126661;4.169920219;0.641703336;1.020475297
10663;2024-04-21 02:00:00;2.677199636;4.168693139;0.654040787;1.04232667
10664;2024-04-21 02:15:00;2.672750194;4.004533954;0.668743729;1.021653387
10665;2024-04-21 02:30:00;2.674436049;3.963686098;0.66839828;0.996027506
10666;2024-04-21 02:45:00;2.667267593;3.982147356;0.667712955;0.993229182
10667;2024-04-21 03:00:00;2.628090214;3.976209756;0.661919726;0.994794639
10668;2024-04-21 03:15:00;2.584278779;4.06068155;0.651546124;1.004611413
10669;2024-04-21 03:30:00;2.492130203;4.046141223;0.634551123;1.013352847
10670;2024-04-21 03:45:00;2.481153567;3.920321009;0.621660471;0.995807779
10671;2024-04-21 04:00:00;2.66823767;3.956670383;0.643673905;0.984623924
10672;2024-04-21 04:15:00;4.624286452;4.678981866;0.911565515;1.079456531
10673;2024-04-21 04:30:00;6.062385653;5.261734297;1.335834013;1.24258952
10674;2024-04-21 04:45:00;6.210762294;5.43160585;1.534143493;1.336667518
10675;2024-04-21 05:00:00;3.074098582;4.008609907;1.16060761;1.18002697
10676;2024-04-21 05:15:00;4.201115093;4.567559897;0.909401709;1.072021226
10677;2024-04-21 05:30:00;5.718750344;4.98984666;1.23998318;1.19467582
10678;2024-04-21 05:45:00;6.04155939;5.031518604;1.470038717;1.252670658
10679;2024-04-21 06:00:00;6.018860232;5.075749506;1.507552453;1.263408514
10680;2024-04-21 06:15:00;5.131936914;4.498364806;1.393849643;1.196764289
10681;2024-04-21 06:30:00;5.833640589;4.325630042;1.370697188;1.178248287
10682;2024-04-21 06:45:00;5.962998198;4.201706347;1.474579848;1.164184568
10683;2024-04-21 07:00:00;5.866213535;4.127031265;1.478651467;1.154379182
10684;2024-04-21 07:15:00;3.714456071;4.10204234;1.197583701;1.14863818
10685;2024-04-21 07:30:00;5.640591591;5.072098558;1.169380958;1.146767612
10686;2024-04-21 07:45:00;6.082196909;5.438724051;1.465348562;1.313852826
10687;2024-04-21 08:00:00;5.958475198;4.997931051;1.505084013;1.304581888
10688;2024-04-21 08:15:00;6.155118017;5.237714055;1.514199152;1.279455638
10689;2024-04-21 08:30:00;5.92698254;4.615130807;1.51026257;1.231605608
10690;2024-04-21 08:45:00;6.200920082;4.970826169;1.515987828;1.198244622
10691;2024-04-21 09:00:00;5.922929592;4.500932044;1.515481209;1.183969777
10692;2024-04-21 09:15:00;6.123383194;4.68193096;1.505789098;1.147857875
10693;2024-04-21 09:30:00;5.940571703;4.440230472;1.507994362;1.140270179
10694;2024-04-21 09:45:00;6.194906745;5.363793567;1.516934806;1.225503005
10695;2024-04-21 10:00:00;5.904394783;4.780757632;1.512412691;1.2680689
10696;2024-04-21 10:15:00;6.226455333;5.163505646;1.516356265;1.24303291
10697;2024-04-21 10:30:00;5.906715706;5.089032867;1.51664638;1.281567314
10698;2024-04-21 10:45:00;5.861506008;4.950887457;1.471027714;1.254990041
10699;2024-04-21 11:00:00;5.932484761;4.972308506;1.474248846;1.240399495
10700;2024-04-21 11:15:00;4.832955482;4.481840346;1.34568003;1.181768607
10701;2024-04-21 11:30:00;6.266786238;5.224643839;1.387467715;1.213310523
10702;2024-04-21 11:45:00;5.968430593;5.195948913;1.529402104;1.227913417
10703;2024-04-21 12:00:00;6.181480011;5.127522552;1.518738826;1.240425532
10704;2024-04-21 12:15:00;5.919403225;5.045852378;1.512610405;1.250595223
10705;2024-04-21 12:30:00;6.085547046;4.977426016;1.500618784;1.258170848
10706;2024-04-21 12:45:00;5.841281419;4.94873109;1.490853558;0
10707;2024-04-21 13:00:00;6.202883946;5.167535479;1.505520671;1.264533321
10708;2024-04-21 13:15:00;5.928996028;4.935241945;1.516484997;1.262847178
10709;2024-04-21 13:30:00;6.213461592;5.160654534;1.517807203;1.26198706
10710;2024-04-21 13:45:00;5.884114719;4.838598195;1.512197039;1.249906591
10711;2024-04-21 14:00:00;6.245446881;5.227105993;1.5161952;1.258213024
10712;2024-04-21 14:15:00;6.004153646;5.212049834;1.531200066;1.304894478
10713;2024-04-21 14:30:00;6.221274253;5.42297826;1.528178487;1.329378512
10714;2024-04-21 14:45:00;5.905918771;5.012474421;1.515899128;1.304431585
10715;2024-04-21 15:00:00;5.958598957;4.980473903;1.483064716;1.249118541
10716;2024-04-21 15:15:00;4.541911545;4.284788988;1.312563813;1.158157861
10717;2024-04-21 15:30:00;5.924984645;5.117903534;1.308362024;1.175336565
10718;2024-04-21 15:45:00;6.05473421;5.17582938;1.497464857;1.286716614
10719;2024-04-21 16:00:00;6.303186253;5.490937808;1.544740058;1.333345899
10720;2024-04-21 16:15:00;5.958611035;5.196831081;1.532724661;1.335971111
10721;2024-04-21 16:30:00;6.144335392;5.267956454;1.512868303;1.308098442
10722;2024-04-21 16:45:00;5.947928639;4.980653281;1.511533004;1.281076217
10723;2024-04-21 17:00:00;6.148612835;5.233275246;1.512067684;1.276741066
10724;2024-04-21 17:15:00;6.013658256;5.000358306;1.520283886;1.279204194
10725;2024-04-21 17:30:00;6.165382997;5.134021526;1.522380157;1.266797479
10726;2024-04-21 17:45:00;6.030232935;4.961835197;1.524451991;1.26198209
10727;2024-04-21 18:00:00;6.029620786;5.041797807;1.507481715;1.270763359
10728;2024-04-21 18:15:00;6.110819986;5.190707839;1.517555096;1.290082151
10729;2024-04-21 18:30:00;6.075721036;5.272098595;1.523317628;1.309400943
10730;2024-04-21 18:45:00;6.204133698;5.273359102;1.534981842;1.318182212
10731;2024-04-21 19:00:00;5.88102506;5.195296264;1.510644845;1.308581921
10732;2024-04-21 19:15:00;6.177257664;5.414910958;1.50728534;1.326275903
10733;2024-04-21 19:30:00;5.951662945;5.470708158;1.516115076;1.360702389
10734;2024-04-21 19:45:00;6.033303366;5.189220516;1.498120789;1.332491084
10735;2024-04-21 20:00:00;6.021736018;5.377981351;1.506879923;1.320900233
10736;2024-04-21 20:15:00;0.811302555;0.822223372;0.854129822;0.77502559
10737;2024-04-21 20:30:00;0.811479961;-0.099050437;0.854153659;0.080677656
10738;2024-04-21 20:45:00;0.812149064;-0.099072747;0.854242795;-0.024765398
10739;2024-04-21 21:00:00;0.81351519;-0.099011257;0.854423668;-0.024760501
10740;2024-04-21 21:15:00;0.815783665;-0.099012403;0.854722712;-0.024752958
10741;2024-04-21 21:30:00;0;-0.099173224;0;-0.024773203
10742;2024-04-21 21:45:00;0;-0.098990724;0;-0.024770494
10743;2024-04-21 22:00:00;0;-0.099303898;0;-0.024786828
10744;2024-04-21 22:15:00;0;-0.099609369;0;-0.024864158
10745;2024-04-21 22:30:00;0;-0.099477854;0;-0.024885903
10746;2024-04-21 22:45:00;0;-0.09950859;0;-0.024873305
10747;2024-04-21 23:00:00;0;-0.099427001;0;-0.024866949
10748;2024-04-21 23:15:00;0;-0.099351546;0;-0.024847318
10749;2024-04-21 23:30:00;0;-0.099200936;0;-0.02481906
10750;2024-04-21 23:45:00;0;0.014536744;0;-0.009230414
10751;2024-04-22 00:00:00;0;0.014544228;0;0.003635121
10752;2024-04-22 00:15:00;0;0.014457646;0;0.003625234
10753;2024-04-22 00:30:00;0;0.014263696;0;0.003590168
10754;2024-04-22 00:45:00;0;0.014136524;0;0.003550027
10755;2024-04-22 01:00:00;0;0.01439615;0;0.003566584
10756;2024-04-22 01:15:00;0;0.014283475;0;0.003584953
10757;2024-04-22 01:30:00;0;0.01450495;0;0.003598553
10758;2024-04-22 01:45:00;0;0.014653465;0;0.003644802
10759;2024-04-22 02:00:00;0;0.014560286;0;0.003651719
10760;2024-04-22 02:15:00;0;0.014314301;0;0.003609323
10761;2024-04-22 02:30:00;0;0.014626483;0;0.003617598
10762;2024-04-22 02:45:00;1.509564482;1.422172903;0;0.179599923
10763;2024-04-22 03:00:00;6.130603788;5.694497269;0.955021034;0.889583771
10764;2024-04-22 03:15:00;5.896831072;5.619267326;1.503429357;1.414220574
10765;2024-04-22 03:30:00;6.043209171;5.626786166;1.49250503;1.416776647
10766;2024-04-22 03:45:00;6.282249071;5.640749727;1.54068228;1.418607779
10767;2024-04-22 04:00:00;6.076546619;5.648268567;1.544849461;1.419830006
10768;2024-04-22 04:15:00;6.273551456;5.591941718;1.543762259;1.420559362
10769;2024-04-22 04:30:00;6.045653346;5.535614868;1.5399006;0
10770;2024-04-22 04:45:00;6.291085051;5.832413977;1.5420923;1.421003606
10771;2024-04-22 05:00:00;6.00172966;5.487172659;1.536601839;1.41494833
10772;2024-04-22 05:15:00;6.278479203;5.693034304;1.535026108;1.39752587
10773;2024-04-22 05:30:00;5.942669651;5.345726097;1.527643607;1.37984505
10774;2024-04-22 05:45:00;6.246748387;5.383982785;1.523677255;1.34121361
10775;2024-04-22 06:00:00;5.950956188;4.970171119;1.524713072;1.294269238
10776;2024-04-22 06:15:00;6.065701884;5.07255072;1.502082259;1.25534023
10777;2024-04-22 06:30:00;5.905375895;4.051919605;1.496384722;1.140558791
10778;2024-04-22 06:45:00;6.026636887;4.648746164;1.491501598;1.087583221
10779;2024-04-22 07:00:00;5.855994094;4.661566235;1.485328873;1.16378905
10780;2024-04-22 07:15:00;6.081535171;4.707791988;1.492191158;1.171169778
10781;2024-04-22 07:30:00;5.821095653;4.490635608;1.487828853;1.14980345
10782;2024-04-22 07:45:00;6.059060291;4.692090685;1.485019493;1.147840787
10783;2024-04-22 08:00:00;5.824972324;4.532054731;1.485504077;1.153018177
10784;2024-04-22 08:15:00;6.168179885;4.785012735;1.499144026;1.164633433
10785;2024-04-22 08:30:00;5.872614423;4.609429339;1.505099289;1.174305259
10786;2024-04-22 08:45:00;6.242198594;5.411481829;1.514351627;1.252613896
10787;2024-04-22 09:00:00;5.861097451;5.099686656;1.512912006;1.313896061
10788;2024-04-22 09:15:00;6.074596846;5.112234672;1.491961787;1.312081488
10789;2024-04-22 09:30:00;5.821846011;5.142156865;1.487055357;1.306136053
10790;2024-04-22 09:45:00;6.176767213;5.177870449;1.499826653;1.295307177
10791;2024-04-22 10:00:00;5.931649485;5.207792642;1.513552087;1.278842284
10792;2024-04-22 10:15:00;6.095785667;5.220340658;1.503429394;0
10793;2024-04-22 10:30:00;5.315260967;4.587612437;1.426380829;1.225994137
10794;2024-04-22 10:45:00;3.697946592;3.832614945;1.126650945;1.052528423
10795;2024-04-22 11:00:00;3.709445593;3.848354651;0.925924023;0.9601212
10796;2024-04-22 11:15:00;5.478335798;5.09012527;1.148472674;1.11730999
10797;2024-04-22 11:30:00;3.712572349;3.949369846;1.148863518;1.12993689
10798;2024-04-22 11:45:00;2.011446017;2.107792994;0.715502296;0.757145355
10799;2024-04-22 12:00:00;2.011449477;-0.098851597;0.715502921;0.239868295
10800;2024-04-22 12:15:00;2.011462544;-0.09837666;0.715505298;-0.024653532
10801;2024-04-22 12:30:00;2.011489245;-0.099143516;0.715510174;-0.024690022
10802;2024-04-22 12:45:00;2.011533607;-0.098531933;0.715518301;-0.024709431
10803;2024-04-22 13:00:00;0;0.014590099;0;-0.009139412
10804;2024-04-22 13:15:00;0;0.014884599;0;0.003684337
10805;2024-04-22 13:30:00;0;0.014784488;0;0.003708636
10806;2024-04-22 13:45:00;0;0.014794169;0;0.003697332
10807;2024-04-22 14:00:00;0;0.01469692;0;0.003686386
10808;2024-04-22 14:15:00;0;0.015561276;0;0.003782274
10809;2024-04-22 14:30:00;0;0.01529648;0;0.003857219
10810;2024-04-22 14:45:00;0;0.015126952;0;0.003802929
10811;2024-04-22 15:00:00;0;0.014820132;0;0.003743386
10812;2024-04-22 15:15:00;0;0.014234434;0;0.003631821
10813;2024-04-22 15:30:00;0;0.014146642;0;0.003608056
10814;2024-04-22 15:45:00;0;0.014117382;0;0.003592348
10815;2024-04-22 16:00:00;0;0.014143033;0;0.003582258
10816;2024-04-22 16:15:00;0;0.014204201;0;0.003575348
10817;2024-04-22 16:30:00;0;0.014277208;0;0
10818;2024-04-22 16:45:00;0;0.014338376;0;0
10819;2024-04-22 17:00:00;0;0.014364027;0;0
10820;2024-04-22 17:15:00;0;0.013881958;0;0.003530748
10821;2024-04-22 17:30:00;0;0.014023652;0;0.003488201
10822;2024-04-22 17:45:00;0;0.014183058;0;0.003525839
10823;2024-04-22 18:00:00;0;0.013206374;0;0.003423679
10824;2024-04-22 18:15:00;0;0.014192849;0;0.003424903
10825;2024-04-22 18:30:00;0;0.014990844;0;0.003647962
10826;2024-04-22 18:45:00;0;0.014108691;0;0.003637442
10827;2024-04-22 19:00:00;0;0.014234543;0;0.003542904
10828;2024-04-22 19:15:00;0;0.013959736;0;0.003524285
10829;2024-04-22 19:30:00;0;0.015333052;0;0.003661599
10830;2024-04-22 19:45:00;0;0.015203392;0;0.003817056
10831;2024-04-22 20:00:00;0;0.015350748;0;0.003819267
10832;2024-04-22 20:15:00;0;0.015429534;0;0.003847535
10833;2024-04-22 20:30:00;0;0.015390562;0;0.003852512
10834;2024-04-22 20:45:00;0;-0.100043466;0;-0.001410823
10835;2024-04-22 21:00:00;0;-0.100122348;0;-0.025020727
10836;2024-04-22 21:15:00;0;-0.100179567;0;-0.025037739
10837;2024-04-22 21:30:00;0;-0.100191974;0;-0.025046443
10838;2024-04-22 21:45:00;0;-0.100281404;0;-0.025059172
10839;2024-04-22 22:00:00;0;-0.100159562;0;-0.025055121
10840;2024-04-22 22:15:00;0;-0.100175606;0;-0.025041896
10841;2024-04-22 22:30:00;0;-0.0999979;0;-0.025021688
10842;2024-04-22 22:45:00;0;-0.100134235;0;-0.025016517
10843;2024-04-22 23:00:00;0;-0.100300051;0;-0.025054286
10844;2024-04-22 23:15:00;0;-0.100029186;0;-0.025041155
10845;2024-04-22 23:30:00;0;-0.100249192;0;-0.025034797
10846;2024-04-22 23:45:00;0;-0.099844188;0;-0.025011672
10847;2024-04-23 00:00:00;0;-0.100317985;0;-0.025020272
10848;2024-04-23 00:15:00;0;-0.100045217;0;-0.0250454
10849;2024-04-23 00:30:00;0;-0.100111618;0;-0.025019604
10850;2024-04-23 00:45:00;0;-0.100103277;0;-0.025026862
10851;2024-04-23 01:00:00;0;-0.100068583;0;-0.025021483
10852;2024-04-23 01:15:00;0;-0.107931361;0;-0.025999993
10853;2024-04-23 01:30:00;0;0.014316061;0;-0.010331533
10854;2024-04-23 01:45:00;0;0.014416501;0;0.00359157
10855;2024-04-23 02:00:00;0;0.013943674;0;0.003545022
10856;2024-04-23 02:15:00;0;0.014168537;0;0.003514026
10857;2024-04-23 02:30:00;0;0.014257206;0;0.003553218
10858;2024-04-23 02:45:00;0;0.014108581;0;0.003545723
10859;2024-04-23 03:00:00;0;0.014127951;0;0.003529566
10860;2024-04-23 03:15:00;0;0.014253795;0;0.003547718
10861;2024-04-23 03:30:00;0;0.014054675;0;0.003538559
10862;2024-04-23 03:45:00;0;0.014422442;0;0.00355964
10863;2024-04-23 04:00:00;0;0.014190979;0;0.003576678
10864;2024-04-23 04:15:00;0;0.014312431;0;0.003562926
10865;2024-04-23 04:30:00;0;0.014080418;0;0.003549106
10866;2024-04-23 04:45:00;0;0.014364907;0;0.003555666
10867;2024-04-23 05:00:00;0;0.014298515;0;0.013518288
10868;2024-04-23 05:15:00;0;0.014232123;0;0.044919191
10869;2024-04-23 05:30:00;0;0.014253903;0;0.100060123
10870;2024-04-23 05:45:00;0;0.014331683;0;0.181242836
10871;2024-04-23 06:00:00;2.287449766;2.311820945;0;0.290769079
10872;2024-04-23 06:15:00;3.863397504;3.881092633;0.768855909;0.774114197
10873;2024-04-23 06:30:00;5.085462119;4.312984878;1.118607453;1.024259689
10874;2024-04-23 06:45:00;3.42439662;3.879505616;1.063732342;1.024061312
10875;2024-04-23 07:00:00;5.47230175;5.712927855;1.112087296;1.199054184
10876;2024-04-23 07:15:00;6.54260017;6.740252219;1.50186274;1.556647509
10877;2024-04-23 07:30:00;6.952372628;6.991899388;1.6868716;1.716518951
10878;2024-04-23 07:45:00;6.854397328;7.015788596;1.725846244;1.750960998
10879;2024-04-23 08:00:00;6.264534679;6.496224756;1.639866501;1.689001669
10880;2024-04-23 08:15:00;6.721311057;6.601838159;1.623230717;1.637257864
10881;2024-04-23 08:30:00;6.86573163;6.766525979;1.698380336;1.671045517
10882;2024-04-23 08:45:00;6.896376153;6.923845612;1.720263473;1.711296449
10883;2024-04-23 09:00:00;6.585083809;6.732703708;1.685182495;1.707068665
10884;2024-04-23 09:15:00;6.736648421;6.715393274;1.665216529;1.681012123
10885;2024-04-23 09:30:00;6.792334002;6.846052056;1.691122803;1.695180666
10886;2024-04-23 09:45:00;5.956034683;5.891717549;1.593546086;1.592221201
10887;2024-04-23 10:00:00;3.613713346;3.407489239;1.196218504;1.162400849
10888;2024-04-23 10:15:00;5.912461835;6.046652495;1.190771898;1.181767717
10889;2024-04-23 10:30:00;6.753910727;6.370524007;1.58329657;1.231036841
10890;2024-04-23 10:45:00;6.651691079;6.5991699;1.675700226;1.313068546
10891;2024-04-23 11:00:00;7.01335668;6.745948954;1.70813097;1.409257697
10892;2024-04-23 11:15:00;6.711117252;6.824219948;1.715559242;1.500999161
10893;2024-04-23 11:30:00;6.832993838;6.847341662;1.693013886;0
10894;2024-04-23 11:45:00;6.030501222;5.92640628;1.607936882;1.596718493
10895;2024-04-23 12:00:00;6.485025867;6.183255198;1.564440886;1.513707685
10896;2024-04-23 12:15:00;6.355027294;6.387426875;1.605006645;1.571335259
10897;2024-04-23 12:30:00;6.230620335;6.306878366;1.573205954;1.586788155
10898;2024-04-23 12:45:00;6.39770877;6.290717742;1.578541138;1.574699514
10899;2024-04-23 13:00:00;5.717917932;5.48783342;1.514453338;1.472318895
10900;2024-04-23 13:15:00;6.243945511;6.362080504;1.49523293;1.48123924
10901;2024-04-23 13:30:00;6.409372734;6.369654235;1.581664781;1.591466842
10902;2024-04-23 13:45:00;6.202981055;6.359016371;1.576544224;1.591083826
10903;2024-04-23 14:00:00;5.976002022;6.155082802;1.522372885;1.564262397
10904;2024-04-23 14:15:00;5.281291895;5.472607782;1.40716174;1.453461323
10905;2024-04-23 14:30:00;6.338958733;6.621535406;1.452531328;1.511767899
10906;2024-04-23 14:45:00;6.344497501;6.538845621;1.585432029;1.645047628
10907;2024-04-23 15:00:00;6.299776887;6.539466519;1.580534299;1.634789018
10908;2024-04-23 15:15:00;6.515648905;5.609686653;1.601928224;1.565686306
10909;2024-04-23 15:30:00;4.345974269;4.335837616;1.357702897;1.406215698
10910;2024-04-23 15:45:00;3.681909843;3.87080174;1.003485514;1.179335214
10911;2024-04-23 16:00:00;3.395039018;3.335236505;0.884618608;0.908002877
10912;2024-04-23 16:15:00;1.24573732;1.586177174;0.580097042;0.61517671
10913;2024-04-23 16:30:00;1.245760049;0.014531133;0.580112477;0.200088538
10914;2024-04-23 16:45:00;1.245844787;0.014169087;0.580165516;0.003587527
10915;2024-04-23 17:00:00;1.246016364;0.014346205;0.580266258;0.003564411
10916;2024-04-23 17:15:00;1.246299608;0.013171443;0.580424802;0.003439706
10917;2024-04-23 17:30:00;0;0.014259406;0;0.003428856
10918;2024-04-23 17:45:00;0;0.012986283;0;0.003405711
10919;2024-04-23 18:00:00;0;0.013989439;0;0.003371965
10920;2024-04-23 18:15:00;0;0.014055996;0;0.003505679
10921;2024-04-23 18:30:00;0;0.014163256;0;0.003527406
10922;2024-04-23 18:45:00;0;0.013981408;0;0.003518083
10923;2024-04-23 19:00:00;0;0.014122552;0;0.003512995
10924;2024-04-23 19:15:00;0;0.01410363;0;0.003528273
10925;2024-04-23 19:30:00;0;0.013936414;0;0.003505005
10926;2024-04-23 19:45:00;0;0.015130293;0;0.003633338
10927;2024-04-23 20:00:00;0;0.015160417;0;0.003786339
10928;2024-04-23 20:15:00;0;0.015538761;0;0.003837397
10929;2024-04-23 20:30:00;0;0.015427112;0;0.003870734
10930;2024-04-23 20:45:00;0;0.014951666;0;0.003797347
10931;2024-04-23 21:00:00;0;0.015264904;0;0.003777071
10932;2024-04-23 21:15:00;0;0.015359911;0;0.003828102
10933;2024-04-23 21:30:00;0;0.015424891;0;0.0038481
10934;2024-04-23 21:45:00;0;0.015174704;0;0.003824949
10935;2024-04-23 22:00:00;0;0.015227828;0;0.003800317
10936;2024-04-23 22:15:00;0;0.015213925;0;0.003805219
10937;2024-04-23 22:30:00;0;0.015004897;0;0.003777353
10938;2024-04-23 22:45:00;0;0.015479987;0;0.003810611
10939;2024-04-23 23:00:00;0;0.015482274;0;0.003870283
10940;2024-04-23 23:15:00;0;0.01541542;0;0.003862212
10941;2024-04-23 23:30:00;0;-0.100560809;0;-0.001414678
10942;2024-04-23 23:45:00;0;-0.1003386;0;-0.025112426
10943;2024-04-24 00:00:00;0;-0.100453673;0;-0.025099034
10944;2024-04-24 00:15:00;0;-0.100678681;0;-0.025141544
10945;2024-04-24 00:30:00;0;-0.100602089;0;-0.025160096
10946;2024-04-24 00:45:00;0;-0.100682019;0;-0.025160513
10947;2024-04-24 01:00:00;0;0.014209901;0;-0.009472149
10948;2024-04-24 01:15:00;0;0.014208637;0;0.003552317
10949;2024-04-24 01:30:00;0;0.014416612;0;0.003578156
10950;2024-04-24 01:45:00;0;0.014312871;0;0.003591185
10951;2024-04-24 02:00:00;0;0.014073047;0;0.00354824
10952;2024-04-24 02:15:00;0;0.014452035;0;0.003565635
10953;2024-04-24 02:30:00;0;0.014325963;0;0.00359725
10954;2024-04-24 02:45:00;0;0.014459846;0;0.003598226
10955;2024-04-24 03:00:00;0;0.014455775;0;0.003614453
10956;2024-04-24 03:15:00;0;0.014518482;0;0.003621782
10957;2024-04-24 03:30:00;0;0.014191309;0;0.003588724
10958;2024-04-24 03:45:00;0;0.014378988;0;0.003571287
10959;2024-04-24 04:00:00;0;0.014233443;0;0.003576554
10960;2024-04-24 04:15:00;0;0.014490979;0;0.003590553
10961;2024-04-24 04:30:00;0;0.014522992;0;0.003626746
10962;2024-04-24 04:45:00;0;0.014491969;0;0.00362687
10963;2024-04-24 05:00:00;0;0.014380418;0;0.003609048
10964;2024-04-24 05:15:00;0;0.014517272;0;0.003612211
10965;2024-04-24 05:30:00;0;0.215140699;0;0.076004074
10966;2024-04-24 05:45:00;0;0.792810061;0;0.263788238
10967;2024-04-24 06:00:00;1.990448476;1.711927679;0;0.522893382
10968;2024-04-24 06:15:00;5.360246222;4.762057784;0.918836837;0.809248183
10969;2024-04-24 06:30:00;5.573509727;4.871471714;1.366719494;1.204191187
10970;2024-04-24 06:45:00;3.995450809;3.677862254;1.196120067;1.068666746
10971;2024-04-24 07:00:00;3.512727436;3.456799624;0.938522281;0.891832735
10972;2024-04-24 07:15:00;5.489072158;4.65652874;1.125224949;1.014166045
10973;2024-04-24 07:30:00;5.758646353;4.974130465;1.405964814;1.203832401
10974;2024-04-24 07:45:00;4.453976669;4.197671051;1.276577878;1.146475189
10975;2024-04-24 08:00:00;3.94640669;3.516192973;1.05004792;0.964233003
10976;2024-04-24 08:15:00;4.784722428;4.625970488;1.09139114;1.017770433
10977;2024-04-24 08:30:00;5.195484864;5.068223817;1.247525911;1.211774288
10978;2024-04-24 08:45:00;5.946765497;6.13777814;1.392781295;1.400750245
10979;2024-04-24 09:00:00;5.774506825;5.911109061;1.46515904;1.5061109
10980;2024-04-24 09:15:00;5.574677693;5.46961493;1.418648065;1.422590499
10981;2024-04-24 09:30:00;5.841441257;6.057007611;1.427014869;1.440827818
10982;2024-04-24 09:45:00;5.711513101;5.826427998;1.444119295;1.485429451
10983;2024-04-24 10:00:00;5.866746284;5.895085175;1.447282423;1.465189147
10984;2024-04-24 10:15:00;5.837122283;5.95527391;1.462983571;1.481294886
10985;2024-04-24 10:30:00;6.00579608;5.937366059;1.480364795;1.486579996
10986;2024-04-24 10:45:00;4.089817804;3.925839034;1.261951735;1.232900637
10987;2024-04-24 11:00:00;6.107479577;6.030691948;1.274662173;1.244566373
10988;2024-04-24 11:15:00;5.905588459;6.223344201;1.501633505;1.531754519
10989;2024-04-24 11:30:00;5.833326126;6.197750146;1.467364323;1.517563507
10990;2024-04-24 11:45:00;5.878941779;6.124532461;1.464033488;1.477364302
10991;2024-04-24 12:00:00;4.115579932;4.78053534;1.249315214;1.41471765
10992;2024-04-24 12:15:00;3.682664892;3.484161849;0.974780603;1.333184296
10993;2024-04-24 12:30:00;6.009097739;4.126988571;1.211470329;0
10994;2024-04-24 12:45:00;4.805279024;4.769815293;1.351797095;0
10995;2024-04-24 13:00:00;3.075382022;3.317156545;0.985082631;1.01087148
10996;2024-04-24 13:15:00;3.058357208;3.259975177;0.766717404;0.822141465
10997;2024-04-24 13:30:00;4.452370449;3.805120679;0.938840957;0.883136982
10998;2024-04-24 13:45:00;6.005369462;4.892176188;1.307217489;1.087162108
10999;2024-04-24 14:00:00;7.160212624;5.445268268;1.645697761;1.292180557
11000;2024-04-24 14:15:00;7.26508528;5.566936289;1.803162238;1.37652557
11001;2024-04-24 14:30:00;7.008587573;5.507045126;1.784209107;1.384247677
11002;2024-04-24 14:45:00;6.885255432;5.17802093;1.736730376;1.335633257
11003;2024-04-24 15:00:00;7.262982224;5.228341096;1.768529707;1.300795253
11004;2024-04-24 15:15:00;7.15838412;5.511847768;1.802670793;1.342523608
11005;2024-04-24 15:30:00;5.431071009;4.477057529;1.573681891;1.248613162
11006;2024-04-24 15:45:00;7.122421098;5.591463416;1.569186513;1.258565118
11007;2024-04-24 16:00:00;2.731781086;2.689928565;1.231775273;1.035173998
11008;2024-04-24 16:15:00;2.614969701;0.01459901;1.204798439;0.338065947
11009;2024-04-24 16:30:00;2.502179341;0.014371015;1.178697207;0.003621253
11010;2024-04-24 16:45:00;2.393339684;0.014269775;1.153457231;0.003580099
11011;2024-04-24 17:00:00;2.288380402;0.014219544;1.129064161;0.003561165
11012;2024-04-24 17:15:00;0;0.013971158;0;0.003523838
11013;2024-04-24 17:30:00;0;0.014073877;0;0.003505629
11014;2024-04-24 17:45:00;0;0.014151375;0;0.003528156
11015;2024-04-24 18:00:00;0;0.013831051;0;0.003497803
11016;2024-04-24 18:15:00;0;0.013825363;0;0.003457052
11017;2024-04-24 18:30:00;0;0.013808119;0;0.003425725
11018;2024-04-24 18:45:00;0;0.013775866;0;0.003394382
11019;2024-04-24 19:00:00;0;0.013732219;0;0.003363654
11020;2024-04-24 19:15:00;0;0.013680789;0;0.003334174
11021;2024-04-24 19:30:00;0;0.013625191;0;0
11022;2024-04-24 19:45:00;0;0.013561818;0;0
11023;2024-04-24 20:00:00;0;0.013478389;0;0
11024;2024-04-24 20:15:00;0;0.013365512;0;0
11025;2024-04-24 20:30:00;0;0.013118865;0;0
11026;2024-04-24 20:45:00;0;0.012893088;0;0
11027;2024-04-24 21:00:00;0;0.012833702;0;0.003215849
11028;2024-04-24 21:15:00;0;0.013554455;0;0.00329852
11029;2024-04-24 21:30:00;0;0.013180693;0;0.003341894
11030;2024-04-24 21:45:00;0;0.010063616;0;0.002905539
11031;2024-04-24 22:00:00;0;0.012774584;0;0.002854775
